cosine_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 7.0, 9, regularization, -0.0671077436429, 0.0235705660264, 2.84709936824, 0.0315498371233, 0.0120501737339, 2.61820599604
0, 7.0, 10, regularization, -0.0553559038939, 0.106616807334, 0.519204291311, 0.0301959362765, 0.0637928042259, 0.473343924019
0, 11.0, 11, no_regularization, 0.015108690722, 0.511292365466, 0.0295500025865, -0.0793974080162, 0.788465461877, 0.10069865055
0, 11.0, 12, no_regularization, -0.0381834661547, 0.549862114868, 0.0694418930169, -0.128488532557, 0.861171736506, 0.149201985052
0, 11.0, 13, no_regularization, 0.0128773948894, 0.524602690229, 0.0245469478697, -0.139637922042, 0.709842084051, 0.196716882783
0, 11.0, 14, no_regularization, 0.00688461139156, 0.567652520538, 0.0121282142551, -0.228661119354, 0.759626751214, 0.301017728757
0, 11.0, 15, no_regularization, -0.0347291024498, 0.530268133357, 0.0654934744616, -0.118581457602, 0.822793650148, 0.144120530805
0, 11.0, 11, regularization, 0.0166102036526, 0.438093953939, 0.0379147064305, -0.0871619173387, 0.767545985622, 0.113559212049
0, 11.0, 12, regularization, -0.0375825564757, 0.489294727387, 0.0768096494242, -0.133927842099, 0.794266252664, 0.168618321187
0, 11.0, 13, regularization, 0.00506620388267, 0.462320252396, 0.0109582131789, -0.131707537993, 0.653317973875, 0.201597909838
0, 11.0, 14, regularization, 0.0105789399968, 0.521271303015, 0.0202944991133, -0.222035236387, 0.732467941874, 0.303133043364
0, 11.0, 15, regularization, -0.0346121178513, 0.445364570387, 0.0777163702565, -0.114869087725, 0.780152453889, 0.147239282722
0, 11.0, 26, no_regularization, -0.00168113395556, 0.326836444747, 0.00514365512958, 0.00665027683714, 0.336172678711, 0.0197823239611
0, 11.0, 27, no_regularization, -0.01491616412, 0.543764362127, 0.027431301422, -0.122706147073, 0.706328769677, 0.173723841277
0, 11.0, 28, no_regularization, 0.00555202723335, 0.329392079365, 0.0168553756485, -0.245105065953, 0.548700225444, 0.446701230631
0, 11.0, 29, no_regularization, -0.000108054758325, 0.50727339019, 0.000213010893957, -0.00260504546257, 0.682825725064, 0.00381509566343
0, 11.0, 30, no_regularization, -0.019291860661, 0.586731636053, 0.0328802121372, -0.0730784427437, 0.82878485952, 0.088175407531
0, 11.0, 26, regularization, -0.00347249973062, 0.261949692085, 0.0132563611851, 0.0135137570885, 0.284966167165, 0.0474223211231
0, 11.0, 27, regularization, -0.0103894611369, 0.449579143414, 0.0231093040883, -0.117509202636, 0.648094335547, 0.181314966342
0, 11.0, 28, regularization, 0.00287139519798, 0.246510632664, 0.0116481596228, -0.242290732484, 0.5315280231, 0.455838115686
0, 11.0, 29, regularization, 0.000622977037835, 0.465199083655, 0.00133916222049, -0.0047380525139, 0.669584158355, 0.00707611202383
0, 11.0, 30, regularization, -0.0257656490311, 0.534456107787, 0.0482091020305, -0.0731733802306, 0.80324534376, 0.0910971732349
0, 7.0, 11, no_regularization, -0.0627256994291, 0.17758310945, 0.353218837216, 0.0293333018196, 0.171125975779, 0.171413496321
0, 7.0, 12, no_regularization, -0.0578883306971, 0.158153564396, 0.366026089377, 0.0216817481351, 0.160089515526, 0.135435153663
0, 7.0, 13, no_regularization, -0.067487677595, 0.0895032540849, 0.754024848426, 0.0278758878543, 0.0987728432074, 0.282222187284
0, 7.0, 14, no_regularization, -0.0499777416089, 0.1774454044, 0.281651372026, 0.0251890652047, 0.151057027517, 0.166752024839
0, 7.0, 15, no_regularization, -0.0668435781956, 0.124768207695, 0.535742072684, 0.0279570213269, 0.140561206861, 0.198895712062
0, 7.0, 11, regularization, -0.0608450637656, 0.0985314533468, 0.617519195129, 0.0326116309314, 0.0806867382631, 0.404175848887
0, 7.0, 12, regularization, -0.0597093213877, 0.0676683559572, 0.882381735792, 0.0264284949913, 0.0598992842681, 0.441215538954
0, 7.0, 13, regularization, -0.0670969591195, 0.0209743310817, 3.19900352761, 0.0311748330117, 0.0127891647921, 2.43759725661
0, 7.0, 14, regularization, -0.0549185666891, 0.0880160669033, 0.623960699692, 0.0301508362138, 0.0717103904872, 0.420452824325
0, 7.0, 15, regularization, -0.0674428021068, 0.0414324417493, 1.62777763654, 0.0282983709133, 0.0446291393645, 0.634078346934
0, 5.0, 11, no_regularization, -0.0478882377238, 0.0539515970424, 0.887614831609, 0.0221771966622, 0.0576602660773, 0.384618354561
0, 5.0, 12, no_regularization, -0.0478871086347, 0.0508683690571, 0.941392647775, 0.0228275155675, 0.059429758117, 0.384109178478
0, 5.0, 13, no_regularization, -0.0480536385975, 0.0509378915611, 0.9433770642, 0.0225904762961, 0.0573717673309, 0.393755976974
0, 5.0, 14, no_regularization, -0.0478823861356, 0.0644616709342, 0.742803986333, 0.0236532696437, 0.0447975444009, 0.528003710025
0, 5.0, 15, no_regularization, -0.0479062401881, 0.0567251308348, 0.844532916594, 0.0234733005853, 0.0677937680786, 0.346245698544
0, 5.0, 11, regularization, -0.0479204551965, 0.0120144857549, 3.9885564954, 0.0232393154328, 0.00909871679115, 2.55413108972
0, 5.0, 12, regularization, -0.0478665276288, 0.0106425126653, 4.49767166214, 0.0231053733459, 0.00997974963407, 2.31522575145
0, 5.0, 13, regularization, -0.0478580968346, 0.0111196581996, 4.303917978, 0.0230542899705, 0.00938946857419, 2.45533490935
0, 5.0, 14, regularization, -0.0479124752506, 0.0202499080816, 2.36605890049, 0.0229328041345, 0.00886571219227, 2.58668493147
0, 5.0, 15, regularization, -0.0478838341333, 0.0115125061241, 4.15928848307, 0.0231576400363, 0.0105607756621, 2.19279726956
0, 7.0, 21, no_regularization, -0.0668454422998, 0.080469523424, 0.830692657984, 0.0298142952052, 0.109557812133, 0.272132991933
0, 7.0, 22, no_regularization, -0.0690415030968, 0.117295060979, 0.588613898323, 0.0290953068857, 0.147408891461, 0.197378235447
0, 7.0, 23, no_regularization, -0.0671149705688, 0.0876956599345, 0.765316899593, 0.0303140507139, 0.0852387632888, 0.35563691382
0, 7.0, 24, no_regularization, -0.0234181044359, 0.314408049531, 0.07448315802, -0.000591627239556, 0.251863710993, 0.00234899754801
0, 7.0, 25, no_regularization, -0.0455400285526, 0.221451658093, 0.205643204231, 0.0257022883019, 0.188297178106, 0.136498531526
0, 7.0, 21, regularization, -0.0669177658023, 0.0211127765332, 3.16953886653, 0.0314994302833, 0.0127547422343, 2.46962499944
0, 7.0, 22, regularization, -0.0672049231482, 0.0466736906499, 1.43988877272, 0.0289021510715, 0.0816604545475, 0.353930813043
0, 7.0, 23, regularization, -0.0670828777736, 0.0216161431678, 3.10336942408, 0.0320897844508, 0.01186924885, 2.70360701477
0, 7.0, 24, regularization, -0.0213021673213, 0.263437489607, 0.0808623227964, 0.00359690527551, 0.173404476665, 0.0207428628412
0, 7.0, 25, regularization, -0.0472695068679, 0.139996403368, 0.337648009026, 0.0302342803332, 0.122797099435, 0.246213310186
0, 11.0, 21, no_regularization, 0.00653574399936, 0.376436920242, 0.0173621227035, 0.0277093446494, 0.350246710111, 0.0791137899356
0, 11.0, 22, no_regularization, -0.00869687112501, 0.496295644392, 0.0175235693145, -0.0888529855984, 0.705189200171, 0.125998789512
0, 11.0, 23, no_regularization, -0.0162728231349, 0.466410576121, 0.0348894814312, -0.0255072965941, 0.648389640482, 0.0393394573287
0, 11.0, 24, no_regularization, 0.00298620822404, 0.707625656028, 0.0042200395062, -0.0211534367653, 0.69048867873, 0.0306354577807
0, 11.0, 25, no_regularization, -0.0240987665136, 0.588973821101, 0.0409165325354, -0.0431150974012, 0.682914500919, 0.0631339609032
0, 11.0, 21, regularization, 0.00211882266182, 0.273422511222, 0.00774926194755, 0.038323690065, 0.317880921911, 0.120559893417
0, 11.0, 22, regularization, -0.0113034067495, 0.389720752741, 0.0290038615342, -0.0822720362921, 0.683010372161, 0.120455032084
0, 11.0, 23, regularization, -0.0163974643601, 0.343738639516, 0.047703291033, -0.0234065716674, 0.600897305461, 0.0389526986635
0, 11.0, 24, regularization, 0.00212940202401, 0.628968949055, 0.00338554395603, -0.00261828891844, 0.630888849393, 0.00415015881317
0, 11.0, 25, regularization, -0.025559600626, 0.521967632514, 0.048967788487, -0.0304961359474, 0.642145842385, 0.0474909809183
0, 0.5, 26, no_regularization, -0.00483717800345, 0.0054850311138, 0.881887067381, 0.00139681060563, 0.00799560006681, 0.174697407819
0, 0.5, 27, no_regularization, -0.00485022057314, 0.00549853714753, 0.882092899075, 0.00134118063991, 0.00847689297747, 0.158216063772
0, 0.5, 28, no_regularization, -0.00482234076078, 0.00551265611749, 0.874776270821, 0.0018139425501, 0.00833256653407, 0.217693137245
0, 0.5, 29, no_regularization, -0.00485080771322, 0.00550018763495, 0.881934951164, 0.00159117322854, 0.00808537941008, 0.196796358938
0, 0.5, 30, no_regularization, -0.00485682021567, 0.00550907583462, 0.881603441571, 0.00205638137375, 0.00838257131827, 0.24531629922
0, 0.5, 26, regularization, -0.00483797625096, 0.00553970153782, 0.873327961432, 0.00067380622651, 0.00206663116499, 0.326040871697
0, 0.5, 27, regularization, -0.00485196447616, 0.00556621884993, 0.871680508253, 0.000631316593861, 0.00303259316685, 0.208177147123
0, 0.5, 28, regularization, -0.00482248825927, 0.00557538675425, 0.864960310706, 0.00115066583977, 0.00367685684398, 0.312948229587
0, 0.5, 29, regularization, -0.0048501616083, 0.00556852277678, 0.870996097658, 0.000829725948501, 0.00263522054876, 0.314860154264
0, 0.5, 30, regularization, -0.00485740598568, 0.00556648741609, 0.872616000467, 0.00104886633874, 0.00334551328903, 0.313514324447
0, 3.0, 11, no_regularization, -0.0287400911197, 0.0148915828753, 1.92995542249, 0.015419260797, 0.0137704049938, 1.11973909293
0, 3.0, 12, no_regularization, -0.0286692276694, 0.0117730380215, 2.4351596943, 0.0151029596811, 0.0199529329379, 0.756929305991
0, 3.0, 13, no_regularization, -0.028708784447, 0.00801362618716, 3.58249608561, 0.0150712243416, 0.0140891327763, 1.06970560792
0, 3.0, 14, no_regularization, -0.028711866015, 0.0121932895648, 2.35472682433, 0.0145887790077, 0.0168115810305, 0.86778150022
0, 3.0, 15, no_regularization, -0.0287761487999, 0.0128441233907, 2.24041360586, 0.0152145374811, 0.0166213109259, 0.915363267613
0, 3.0, 11, regularization, -0.0287289266692, 0.00778404158701, 3.69074681168, 0.0146306883806, 0.0117893070027, 1.24101343508
0, 3.0, 12, regularization, -0.028687624522, 0.00764484938644, 3.75254279998, 0.0149737761349, 0.0118204640124, 1.26676720298
0, 3.0, 13, regularization, -0.0287430079702, 0.00762905876003, 3.76756935217, 0.014535686848, 0.0119312680715, 1.21828516138
0, 3.0, 14, regularization, -0.0286976242845, 0.00758130852936, 3.7853128089, 0.0145700347932, 0.0120056579729, 1.21359735768
0, 3.0, 15, regularization, -0.0287722400075, 0.00763509460898, 3.76841957841, 0.0151079615844, 0.0117295648073, 1.28802405141
0, 3.0, 1, no_regularization, -0.0287309417849, 0.0287510247569, 0.999301486742, 0.0154383944087, 0.0296049528118, 0.521480122157
0, 3.0, 2, no_regularization, -0.0287270354979, 0.00799111254952, 3.59487309432, 0.0147570300771, 0.019367916815, 0.761931715119
0, 3.0, 3, no_regularization, -0.0286996200727, 0.010506632798, 2.73157162952, 0.0152037663697, 0.0199230657364, 0.763123837006
0, 3.0, 4, no_regularization, -0.0287248344804, 0.00797150682599, 3.60343848502, 0.0153328748814, 0.0198551550452, 0.772236471912
0, 3.0, 5, no_regularization, -0.028709019852, 0.00780219040468, 3.67961025852, 0.0148601327136, 0.0201474897429, 0.737567453972
0, 3.0, 1, regularization, -0.0287082457423, 0.00760874796801, 3.77305778335, 0.0152142776122, 0.0118871680772, 1.27989084645
0, 3.0, 2, regularization, -0.0287281555961, 0.00765960561161, 3.75060506413, 0.01491105561, 0.0117140519952, 1.27292038793
0, 3.0, 3, regularization, -0.0287097607163, 0.00749733404295, 3.82932927249, 0.0150432029815, 0.0119590598246, 1.25789177428
0, 3.0, 4, regularization, -0.0287131273231, 0.00757053293381, 3.79274848603, 0.0149342386234, 0.0118550379873, 1.25973772833
0, 3.0, 5, regularization, -0.0287362533776, 0.0076343269474, 3.76408471574, 0.0149446617741, 0.0119236657034, 1.2533613526
0, 0.5, 11, no_regularization, -0.0048443565661, 0.00836073177909, 0.57941777037, 0.00166142142426, 0.00754924262323, 0.220077894854
0, 0.5, 12, no_regularization, -0.00485543137264, 0.00553831179845, 0.87669881172, 0.00160997134836, 0.00816452959452, 0.197190950161
0, 0.5, 13, no_regularization, -0.00483587223868, 0.00555662224093, 0.870289904371, 0.00153685758219, 0.00825160576572, 0.186249516254
0, 0.5, 14, no_regularization, -0.00481600305297, 0.00552007652605, 0.872452226024, 0.00145622486296, 0.00779801548899, 0.186743007245
0, 0.5, 15, no_regularization, -0.00483707559606, 0.0055203263391, 0.876230008686, 0.00168458843345, 0.0070287086002, 0.239672538622
0, 0.5, 11, regularization, -0.00484072553011, 0.00554917468775, 0.872332518346, 0.000692089563237, 0.00194794393731, 0.355292341828
0, 0.5, 12, regularization, -0.00485209827352, 0.00559420840448, 0.867343138242, 0.000599988587007, 0.00128747406936, 0.466019938797
0, 0.5, 13, regularization, -0.00483759478264, 0.00559152736695, 0.86516518031, 0.000639497515516, 0.00298837656345, 0.213994957442
0, 0.5, 14, regularization, -0.00483165715009, 0.00556810918368, 0.867737501314, 0.000540907447876, 0.00182047030724, 0.297125114167
0, 0.5, 15, regularization, -0.00483720378931, 0.00558503012897, 0.866101646296, 0.000884349619331, 0.00293847745615, 0.300955046458
0, 7.0, 16, no_regularization, -0.0671635553394, 0.0924123176384, 0.726781418925, 0.0276298939911, 0.106084097994, 0.260452739984
0, 7.0, 17, no_regularization, -0.0670752427614, 0.16001821692, 0.419172542056, 0.0266936186064, 0.139228077763, 0.191725828836
0, 7.0, 18, no_regularization, -0.0522500014865, 0.210335871705, 0.248412223093, 0.0320840435391, 0.191578825164, 0.167471762663
0, 7.0, 19, no_regularization, -0.0672242070058, 0.0862150826973, 0.779726758969, 0.0252473733586, 0.120450264746, 0.20960828448
0, 7.0, 20, no_regularization, -0.0666761038966, 0.103399128242, 0.644842031361, 0.0278125945649, 0.10871710025, 0.255825389943
0, 7.0, 16, regularization, -0.0670335346281, 0.0238224099381, 2.81388553056, 0.0314589727048, 0.0128688026931, 2.44459204598
0, 7.0, 17, regularization, -0.0669839683813, 0.078731344598, 0.850791622109, 0.0275164163164, 0.047024817099, 0.58514669517
0, 7.0, 18, regularization, -0.0532175564795, 0.113859549749, 0.467396512604, 0.0337155769462, 0.102758663149, 0.328104472295
0, 7.0, 19, regularization, -0.0671524843951, 0.034250113211, 1.9606499979, 0.0290127417121, 0.040846176472, 0.710292718145
0, 7.0, 20, regularization, -0.0673486117795, 0.0215517391862, 3.12497340458, 0.0322289571869, 0.0125040019508, 2.57749137546
0, 9.0, 6, no_regularization, -0.0618990796159, 0.290001249444, 0.213444182515, 0.0220271125038, 0.290452761071, 0.0758371599655
0, 9.0, 7, no_regularization, 0.000467634754527, 0.646695686348, 0.0007231140773, -0.0737844066445, 0.637787550726, 0.115688063463
0, 9.0, 8, no_regularization, -0.0322137265197, 0.503842173046, 0.063936145569, 0.0371533315211, 0.634433935163, 0.0585613875014
0, 9.0, 9, no_regularization, -0.0345690721428, 0.269157253229, 0.128434481063, 0.025425380329, 0.269385742861, 0.0943827986549
0, 9.0, 10, no_regularization, 0.0157285735454, 0.522568248612, 0.0300986016413, -0.0348534774798, 0.829570754998, 0.0420138695461
0, 9.0, 6, regularization, -0.0617965948373, 0.173335209317, 0.356514957813, 0.0294744939481, 0.207818094522, 0.141828333167
0, 9.0, 7, regularization, -0.00185707592786, 0.554389706136, 0.00334976625162, -0.0769908295069, 0.621269372004, 0.123925036347
0, 9.0, 8, regularization, -0.0310777743497, 0.427294000842, 0.0727315953148, 0.0408733657314, 0.576403553506, 0.0709110231587
0, 9.0, 9, regularization, -0.036893027007, 0.187826608065, 0.196420663649, 0.0256483117744, 0.191341252732, 0.134044861775
0, 9.0, 10, regularization, 0.0146792194218, 0.448993093444, 0.0326936419203, -0.0448841243856, 0.767268037077, 0.0584986239706
0, 3.0, 26, no_regularization, -0.0287020193942, 0.0125542243329, 2.28624394731, 0.0156136423575, 0.0142842963833, 1.09306345504
0, 3.0, 27, no_regularization, -0.0286898341556, 0.00776217233902, 3.69610888583, 0.0149221159254, 0.0144902230323, 1.02980581404
0, 3.0, 28, no_regularization, -0.0287869764325, 0.0084892229052, 3.3910025398, 0.0155850249794, 0.0192499038154, 0.809615732569
0, 3.0, 29, no_regularization, -0.0287432582104, 0.0124973987968, 2.29993926558, 0.0150591203828, 0.0216724455021, 0.694850997838
0, 3.0, 30, no_regularization, -0.0287553092823, 0.0180177424619, 1.59594407252, 0.0151578576629, 0.0167983191607, 0.902343711768
0, 3.0, 26, regularization, -0.0287045625533, 0.00767460400651, 3.74020112686, 0.0150129263898, 0.0118703583507, 1.2647407893
0, 3.0, 27, regularization, -0.0287073741511, 0.0075035918343, 3.82581765974, 0.014721767149, 0.0117774968322, 1.24999117883
0, 3.0, 28, regularization, -0.0287501117743, 0.00771657027279, 3.72576296955, 0.0152200672507, 0.0118298185784, 1.28658500972
0, 3.0, 29, regularization, -0.0287629050131, 0.0074998653253, 3.83512286761, 0.0148496759358, 0.0118815258343, 1.24981219945
0, 3.0, 30, regularization, -0.0287721350125, 0.00760746730429, 3.78209118247, 0.0149299912117, 0.0117172779703, 1.27418597131
0, 3.0, 6, no_regularization, -0.0286416710843, 0.0149102596284, 1.92093711298, 0.0148901752673, 0.0231312235904, 0.643726226118
0, 3.0, 7, no_regularization, -0.0287053523343, 0.0103303436345, 2.77874128392, 0.015574585929, 0.014935966487, 1.04275715552
0, 3.0, 8, no_regularization, -0.0287273587266, 0.0118811041072, 2.41790312309, 0.0148605380449, 0.0197309184979, 0.753159973089
0, 3.0, 9, no_regularization, -0.0287503819685, 0.0205244213038, 1.40078892081, 0.014952456555, 0.0231072649704, 0.647088981504
0, 3.0, 10, no_regularization, -0.02872546176, 0.0221537548872, 1.2966407684, 0.0156139947029, 0.0201243831122, 0.7758744512
0, 3.0, 6, regularization, -0.0286567056858, 0.00760469511005, 3.76829120314, 0.0148802009165, 0.0117431690016, 1.26713674261
0, 3.0, 7, regularization, -0.0286843044198, 0.00764493598501, 3.75206600501, 0.0149363989559, 0.0121071617807, 1.23368294126
0, 3.0, 8, regularization, -0.0287161765157, 0.00759652841626, 3.78017101262, 0.0146337431842, 0.0119949941838, 1.21998751813
0, 3.0, 9, regularization, -0.0287910578008, 0.00761966564181, 3.77851983988, 0.014573963456, 0.011907100308, 1.22397251044
0, 3.0, 10, regularization, -0.0287728057575, 0.00777591039371, 3.70024914135, 0.0151144657849, 0.0118567628532, 1.27475483588
0, 5.0, 16, no_regularization, -0.0478770726676, 0.0547095892023, 0.875112998758, 0.0247533800315, 0.0625037027832, 0.396030617856
0, 5.0, 17, no_regularization, -0.04786332919, 0.0510198325516, 0.938131836116, 0.0242412851591, 0.053200801907, 0.455656386561
0, 5.0, 18, no_regularization, -0.0478897129912, 0.0560904968524, 0.853793702653, 0.0241118037112, 0.067564890803, 0.356868832682
0, 5.0, 19, no_regularization, -0.0479221465566, 0.0409879183883, 1.16917736838, 0.0233392403285, 0.0607297177847, 0.384313334227
0, 5.0, 20, no_regularization, -0.0479272412428, 0.0449539274588, 1.06614135743, 0.0235473420585, 0.0664566016034, 0.35432660549
0, 5.0, 16, regularization, -0.0478365813084, 0.0108107181704, 4.42492168923, 0.0230479087044, 0.00868244185299, 2.65454224683
0, 5.0, 17, regularization, -0.0478566777154, 0.0104808467656, 4.56610794775, 0.0233211753208, 0.00852909230391, 2.73430917263
0, 5.0, 18, regularization, -0.0479113526207, 0.0111939748305, 4.28010187142, 0.0231407930455, 0.0101040141287, 2.29025739183
0, 5.0, 19, regularization, -0.0478712633874, 0.0110352440404, 4.33803395847, 0.0230393477994, 0.0100185829305, 2.29966133527
0, 5.0, 20, regularization, -0.0479209547016, 0.0108727230561, 4.40744737582, 0.0229663449114, 0.00932616095752, 2.46257222195
0, 7.0, 1, no_regularization, -0.0401928552394, 0.27143342726, 0.148076291285, 0.0429765490962, 0.286171246923, 0.150177732942
0, 7.0, 2, no_regularization, -0.0493162836877, 0.214801429296, 0.229590109569, 0.0232283327678, 0.215192296305, 0.107942213391
0, 7.0, 3, no_regularization, -0.0671419275929, 0.0992486814396, 0.676501960721, 0.0331715681815, 0.0977966080738, 0.339189352625
0, 7.0, 4, no_regularization, -0.0664836477614, 0.123884429304, 0.536658627197, 0.0287661508685, 0.175444139054, 0.163961879967
0, 7.0, 5, no_regularization, -0.053286647238, 0.219351380072, 0.242928251559, 0.0222094939152, 0.199938318089, 0.111081728242
0, 7.0, 1, regularization, -0.0394260925694, 0.151050218997, 0.261013144048, 0.0384205351699, 0.167283183513, 0.229673625066
0, 7.0, 2, regularization, -0.0477670554695, 0.122564106456, 0.389731193336, 0.028242316602, 0.115313185157, 0.24491836353
0, 7.0, 3, regularization, -0.0671456906261, 0.0221380465322, 3.03304496756, 0.0319858100293, 0.0133138505198, 2.40244623309
0, 7.0, 4, regularization, -0.0643018144656, 0.0449202595473, 1.43146578211, 0.0315674125022, 0.136165605039, 0.231831030261
0, 7.0, 5, regularization, -0.0541925858881, 0.124327278743, 0.435886528169, 0.0313371581451, 0.0895705781323, 0.349859951767
0, 5.0, 26, no_regularization, -0.0478701490895, 0.0463816661994, 1.03209205301, 0.0234722762695, 0.0626600752656, 0.374597000882
0, 5.0, 27, no_regularization, -0.0478713592439, 0.0498494733079, 0.960318255485, 0.023506700071, 0.0458678066823, 0.512487990408
0, 5.0, 28, no_regularization, -0.0479200706192, 0.0563870979625, 0.849841051423, 0.0240165471844, 0.0474148137275, 0.506519910053
0, 5.0, 29, no_regularization, -0.0478857714913, 0.0451922696399, 1.05960094222, 0.0234971357514, 0.0669577502437, 0.350924809539
0, 5.0, 30, no_regularization, -0.0478846168649, 0.0354839873458, 1.34947114027, 0.0229168174135, 0.0517983845017, 0.442423400537
0, 5.0, 26, regularization, -0.0478925975308, 0.0108928040801, 4.39671889613, 0.023219947731, 0.0101915876425, 2.27834450778
0, 5.0, 27, regularization, -0.0478944795315, 0.0100847798761, 4.74918442642, 0.0231091724308, 0.00845602236838, 2.73286557487
0, 5.0, 28, regularization, -0.04789170458, 0.0101056808859, 4.7390873629, 0.0234946616424, 0.00961663026376, 2.44312830981
0, 5.0, 29, regularization, -0.047860511819, 0.0119811991276, 3.99463453611, 0.0230299488484, 0.00892378246982, 2.58073848464
0, 5.0, 30, regularization, -0.047848018333, 0.0101283801955, 4.7241530639, 0.0233013584228, 0.00881660918967, 2.64289342098
0, 3.0, 16, no_regularization, -0.0286523311898, 0.0103687875446, 2.76332513, 0.0147828217502, 0.0143098034298, 1.03305554284
0, 3.0, 17, no_regularization, -0.0287688539171, 0.0101174859747, 2.84347850731, 0.0150561312481, 0.0190406374849, 0.790736720873
0, 3.0, 18, no_regularization, -0.0286916231621, 0.0114056629575, 2.51555944351, 0.0153908659697, 0.020857954881, 0.737889503426
0, 3.0, 19, no_regularization, -0.0287223317297, 0.0103546678469, 2.77385350783, 0.0152482532477, 0.0143435458434, 1.06307418083
0, 3.0, 20, no_regularization, -0.0287066284507, 0.00795437327295, 3.60891140831, 0.0151420422465, 0.0146847720105, 1.03113907629
0, 3.0, 16, regularization, -0.0286907909134, 0.00758059941015, 3.78476547316, 0.0143818908399, 0.0118129314238, 1.21747010322
0, 3.0, 17, regularization, -0.0287644125284, 0.0076616591212, 3.75433206743, 0.0148872648432, 0.0118181805469, 1.25969177608
0, 3.0, 18, regularization, -0.028689262141, 0.00743428851074, 3.85904610771, 0.0150426344409, 0.0118155412963, 1.2731227511
0, 3.0, 19, regularization, -0.0287564060747, 0.0074847798582, 3.8419842159, 0.014932551839, 0.0118373374741, 1.26147893238
0, 3.0, 20, regularization, -0.0287273139925, 0.00767395465022, 3.74348237667, 0.014910881109, 0.0118448009104, 1.25885451532
0, 9.0, 11, no_regularization, 0.00853247044361, 0.49033256417, 0.0174013946189, -0.100268784673, 0.834710105744, 0.120124081382
0, 9.0, 12, no_regularization, -0.0849027385807, 0.263400151588, 0.322333673952, 0.0368063795894, 0.26331820859, 0.139779090047
0, 9.0, 13, no_regularization, 0.0114093491667, 0.770333048249, 0.0148109304056, 0.00868506347015, 0.385517642744, 0.022528316495
0, 9.0, 14, no_regularization, -0.00978838569507, 0.572833562539, 0.0170876609458, -0.0667457230166, 0.688282495339, 0.0969743142803
0, 9.0, 15, no_regularization, -0.0238054367145, 0.57967656321, 0.0410667572666, -0.0686621093574, 0.657857939657, 0.104372243942
0, 9.0, 11, regularization, 0.0130848015622, 0.411463101475, 0.0318006681895, -0.0995426508868, 0.809369259451, 0.122987931311
0, 9.0, 12, regularization, -0.0834448214733, 0.157694092649, 0.529156292868, 0.042199356154, 0.140715885504, 0.299890492127
0, 9.0, 13, regularization, 0.00922564027673, 0.739016978706, 0.0124836648447, 0.000922518745627, 0.333773863872, 0.00276390348521
0, 9.0, 14, regularization, -0.0158200160948, 0.46536229854, 0.0339950531972, -0.0644488439834, 0.654488795374, 0.0984720356391
0, 9.0, 15, regularization, -0.0258938762328, 0.551844717503, 0.0469223957602, -0.0693059430451, 0.658121401809, 0.105308751325
0, 5.0, 1, no_regularization, -0.0479494736434, 0.0537485208952, 0.892107779802, 0.0246464954663, 0.0617909436367, 0.398869057758
0, 5.0, 2, no_regularization, -0.0479014542651, 0.0616199459675, 0.777369300038, 0.0234283333274, 0.0770576810834, 0.304036314071
0, 5.0, 3, no_regularization, -0.0478933250509, 0.0535808199363, 0.893852037126, 0.0237853406856, 0.0541070134408, 0.43959810703
0, 5.0, 4, no_regularization, -0.047895086705, 0.0467845394179, 1.02373748467, 0.0234113116164, 0.0539627118506, 0.433842385113
0, 5.0, 5, no_regularization, -0.047855622563, 0.0510752386218, 0.936963269371, 0.0230822294732, 0.0684612101636, 0.337157777638
0, 5.0, 1, regularization, -0.0479300706287, 0.0115810107554, 4.13867767167, 0.0233750637371, 0.00891809827899, 2.62108164834
0, 5.0, 2, regularization, -0.0478321530152, 0.011576703828, 4.13175924043, 0.0232120815078, 0.00806033275196, 2.87979196668
0, 5.0, 3, regularization, -0.0478500068261, 0.0106042149676, 4.51235730059, 0.0230679204699, 0.00923634425798, 2.49751631442
0, 5.0, 4, regularization, -0.0478955553824, 0.0114436908221, 4.18532413424, 0.0233224707564, 0.0100374138899, 2.3235537572
0, 5.0, 5, regularization, -0.0478742319889, 0.0116363104832, 4.11421060463, 0.0229936042174, 0.00894845573861, 2.56956114989
0, 11.0, 1, no_regularization, 0.0204664489677, 0.503397181227, 0.0406566618387, -0.0945430608451, 0.768744239111, 0.122983764996
0, 11.0, 2, no_regularization, 0.0600933252944, 0.720450859417, 0.0834107205355, -0.0530317991209, 0.560047335203, 0.0946916372733
0, 11.0, 3, no_regularization, -0.0155891846145, 0.548970016037, 0.0283971513181, -0.13798096842, 0.751710702061, 0.183555945182
0, 11.0, 4, no_regularization, 0.0111029238661, 0.504969771606, 0.0219873039743, -0.0279927906559, 0.769152350128, 0.0363943380674
0, 11.0, 5, no_regularization, -0.015512016213, 0.543279181233, 0.0285525688245, -0.132374145697, 0.789130572168, 0.167746822093
0, 11.0, 1, regularization, 0.0154261569759, 0.43985062496, 0.0350713540019, -0.0910955104422, 0.701704047879, 0.129820414629
0, 11.0, 2, regularization, 0.0636367606016, 0.670362819946, 0.0949288336229, -0.0573533110139, 0.514490591889, 0.111475917963
0, 11.0, 3, regularization, -0.0123208815893, 0.451413853517, 0.0272939819931, -0.147165694631, 0.713008666672, 0.206400989932
