noInterp_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 0.5, 10, regularization, -0.00483062330623, 0.00776947524803, 0.621743831086, 0.000394185760039, 0.00349037704381, 0.112935008193
0, 3.0, 21, no_regularization, -0.0287195121951, 0.0112630080639, 2.54989715288, 0.0152254249815, 0.0171862609631, 0.885906772521
0, 3.0, 22, no_regularization, -0.0287432249322, 0.0136901710301, 2.09955192445, 0.0152007883715, 0.0193711858177, 0.784711298243
0, 3.0, 23, no_regularization, -0.0287432249322, 0.0226116674261, 1.27116786173, 0.0156812022666, 0.0184885978961, 0.848155298455
0, 3.0, 24, no_regularization, -0.0287466124661, 0.0225354794222, 1.27561574917, 0.0155395417591, 0.0254441184733, 0.610732172757
0, 3.0, 25, no_regularization, -0.0288414634146, 0.013047039219, 2.2105753597, 0.0153732446415, 0.0192550275237, 0.798401592653
0, 3.0, 21, regularization, -0.0287669376694, 0.00909245922738, 3.1638236642, 0.0147942843065, 0.0154451984931, 0.957856534711
0, 3.0, 22, regularization, -0.0287398373984, 0.0091671082793, 3.13510395238, 0.0152007883715, 0.0152160737928, 0.998995442488
0, 3.0, 23, regularization, -0.02875, 0.00912080745683, 3.1521332005, 0.015268539049, 0.0151008531774, 1.01110439719
0, 3.0, 24, regularization, -0.0286991869919, 0.00904634682849, 3.17246149589, 0.0151268785415, 0.0153095276271, 0.988069580586
0, 3.0, 25, regularization, -0.0288380758808, 0.00916923454318, 3.14509087372, 0.0149297856615, 0.0153779994513, 0.970853569659
0, 5.0, 1, no_regularization, -0.0479640921409, 0.0538098527969, 0.891362634312, 0.0246982015275, 0.0622947706106, 0.396473111392
0, 5.0, 2, no_regularization, -0.0478963414634, 0.0617060697226, 0.776201460873, 0.0233431879773, 0.0775783894105, 0.300898074254
0, 5.0, 3, no_regularization, -0.0478861788618, 0.0537498624558, 0.890907933041, 0.0236449864499, 0.0548236139938, 0.431292005896
0, 5.0, 4, no_regularization, -0.0479031165312, 0.0470943920286, 1.01717241624, 0.0233431879773, 0.0544984585015, 0.428327490707
0, 5.0, 5, no_regularization, -0.0478319783198, 0.0511464310002, 0.935196794466, 0.0230413895048, 0.0690899695577, 0.333498330544
0, 5.0, 1, regularization, -0.0479403794038, 0.0122696727643, 3.90722558984, 0.0232200049273, 0.0113940236866, 2.03791088785
0, 5.0, 2, regularization, -0.0478048780488, 0.0123369836668, 3.87492432022, 0.0230598669623, 0.0103309363462, 2.23211780516
0, 5.0, 3, regularization, -0.0478319783198, 0.0113437800326, 4.2165819667, 0.0229859571323, 0.0119246839902, 1.92759465586
0, 5.0, 4, regularization, -0.0478895663957, 0.0121843910278, 3.93040294638, 0.0232261640798, 0.0126411611923, 1.83734419066
0, 5.0, 5, regularization, -0.047852303523, 0.0123097897414, 3.88733719491, 0.0228689332348, 0.011648114558, 1.96331630505
0, 5.0, 21, no_regularization, -0.0477676151762, 0.0507872707101, 0.940543063415, 0.0248337028825, 0.0621829437489, 0.399365185778
0, 5.0, 22, no_regularization, -0.0479166666667, 0.0443927056453, 1.07938153285, 0.0215016013797, 0.0631773898491, 0.340336969144
0, 5.0, 23, no_regularization, -0.0478658536585, 0.0602607732965, 0.794311971787, 0.02490145356, 0.055157936775, 0.451457306345
0, 5.0, 24, no_regularization, -0.0479844173442, 0.0447120446011, 1.07318772318, 0.0237065779749, 0.0609536023172, 0.38892825155
0, 5.0, 25, no_regularization, -0.0478827913279, 0.0394627711908, 1.21336616469, 0.0240268539049, 0.062461684753, 0.384665479324
0, 5.0, 21, regularization, -0.04777100271, 0.0132302295562, 3.61074632205, 0.0231276176398, 0.013686558738, 1.68980516451
0, 5.0, 22, regularization, -0.0478387533875, 0.0112077903807, 4.26834833294, 0.0233062330623, 0.0115731359979, 2.01382175639
0, 5.0, 23, regularization, -0.0478421409214, 0.0118792712046, 4.02736330348, 0.0230475486573, 0.0119329817037, 1.93141573746
0, 5.0, 24, regularization, -0.0478895663957, 0.0112787589138, 4.2459961031, 0.0233493471298, 0.0115638243743, 2.01917171812
0, 5.0, 25, regularization, -0.0479031165312, 0.0127973074986, 3.74321837123, 0.0233062330623, 0.0122785391339, 1.89812752218
0, 11.0, 1, no_regularization, 0.0204573170732, 0.503306951711, 0.0406458067063, -0.0945553091895, 0.768881044921, 0.122977812776
0, 11.0, 2, no_regularization, 0.0600948509485, 0.720424719305, 0.0834158647505, -0.0530364621828, 0.560058507377, 0.0946980743693
0, 11.0, 3, no_regularization, -0.0155962059621, 0.548950273217, 0.0284109631109, -0.138014289234, 0.751444398049, 0.183665337838
0, 11.0, 4, no_regularization, 0.0111009485095, 0.504964521578, 0.0219836207003, -0.0279810298103, 0.769002266837, 0.0363861473717
0, 11.0, 5, no_regularization, -0.0155013550136, 0.543148978097, 0.0285397849184, -0.132415619611, 0.789330040477, 0.167756974675
0, 11.0, 1, regularization, 0.0154403794038, 0.439775191177, 0.0351097099463, -0.0911431387041, 0.701884823592, 0.129854836065
0, 11.0, 2, regularization, 0.0636280487805, 0.670398390191, 0.0949108018626, -0.0574217787632, 0.514506440276, 0.111605558781
0, 11.0, 3, regularization, -0.0123441734417, 0.451466069011, 0.0273424168261, -0.147154471545, 0.712996156223, 0.206388870768
0, 11.0, 4, regularization, 0.00865176151762, 0.415283616936, 0.0208333802847, -0.0241869918699, 0.72480584501, 0.0333703046636
0, 11.0, 5, regularization, -0.0138787262873, 0.446407923904, 0.0310897848001, -0.12970559251, 0.736045331953, 0.176219570833
0, 11.0, 6, no_regularization, 0.00638550135501, 0.594065668644, 0.0107488139646, -0.0451219512195, 0.646237510169, 0.0698225505476
0, 11.0, 7, no_regularization, 0.00408197831978, 0.370613997156, 0.0110140964753, 0.00069598423257, 0.41722830743, 0.00166811364468
0, 11.0, 8, no_regularization, -0.0307960704607, 0.491729540506, 0.062628066699, -0.0492301059374, 0.769621560992, 0.0639666407916
0, 11.0, 9, no_regularization, 0.0195494579946, 0.613251488942, 0.0318783702072, -0.113802660754, 0.777781717519, 0.146316965532
0, 11.0, 10, no_regularization, 0.0225575880759, 0.567005706494, 0.0397837055563, -0.0621828036462, 0.716213950754, 0.0868215476406
0, 11.0, 6, regularization, 0.00236788617886, 0.540163786526, 0.00438364480909, -0.0401145602365, 0.583806821138, 0.0687120444367
0, 11.0, 7, regularization, 0.00140243902439, 0.270192401578, 0.00519051985253, -0.00390490268539, 0.354463089441, 0.0110163873241
0, 11.0, 8, regularization, -0.0287161246612, 0.391305069764, 0.0733855165193, -0.0528578467603, 0.735555132346, 0.0718611623193
0, 11.0, 9, regularization, 0.0203963414634, 0.534384910802, 0.0381678843305, -0.0994641537324, 0.736947872117, 0.134967692419
0, 11.0, 10, regularization, 0.0285264227642, 0.495141687279, 0.0576126460307, -0.0628356738113, 0.666860773512, 0.0942260758275
0, 0.5, 16, no_regularization, -0.00483401084011, 0.00776690956407, 0.622385364504, 0.0010347376201, 0.00906448111585, 0.114152989772
0, 0.5, 17, no_regularization, -0.00485433604336, 0.00777695883106, 0.624194643281, 0.00116407982262, 0.00982981376065, 0.118423385321
0, 0.5, 18, no_regularization, -0.00464769647696, 0.00923434456033, 0.503305507673, 0.00128726287263, 0.00930348906163, 0.13836345312
0, 0.5, 19, no_regularization, -0.00486111111111, 0.00777271887077, 0.625406783898, 0.00150899236265, 0.00988490865849, 0.152656176682
0, 0.5, 20, no_regularization, -0.00484078590786, 0.00776268188311, 0.623597099656, 0.00107785168761, 0.00952101293445, 0.113207669712
0, 0.5, 16, regularization, -0.00483062330623, 0.00776947524803, 0.621743831086, 0.000141660507514, 0.0022473944176, 0.0630332203395
0, 0.5, 17, regularization, -0.00485772357724, 0.00777438526764, 0.624837001255, 0.000117023897512, 0.00186229240217, 0.0628386269391
0, 0.5, 18, regularization, -0.00481368563686, 0.00775679393304, 0.620576707131, 0.000338753387534, 0.003221388699, 0.105157563767
0, 0.5, 19, regularization, -0.00486111111111, 0.00777180937307, 0.625479972264, 0.000683665927568, 0.00570125048177, 0.119915083499
0, 0.5, 20, regularization, -0.00483739837398, 0.0077652519243, 0.622954467047, 6.77506775068e-05, 0.00231229363656, 0.029300204972
0, 0.5, 21, no_regularization, -0.00483739837398, 0.00776434155194, 0.623027508724, 0.00151515151515, 0.0100143209462, 0.151298477779
0, 0.5, 22, no_regularization, -0.00481029810298, 0.00777391658342, 0.618774082711, 0.00127494456763, 0.00915582241039, 0.139249595556
0, 0.5, 23, no_regularization, -0.00486111111111, 0.00777180937307, 0.625479972264, 0.00169992609017, 0.00972371356385, 0.174822723747
0, 0.5, 24, no_regularization, -0.00482723577236, 0.0077720386061, 0.621102907102, 0.00154594727765, 0.0103977879526, 0.148680400553
0, 0.5, 25, no_regularization, -0.00488482384824, 0.00777919762624, 0.627934149887, 0.00135501355014, 0.00929510458602, 0.145777117148
0, 0.5, 21, regularization, -0.00483739837398, 0.00776434155194, 0.623027508724, 0.000160137965016, 0.0022304913713, 0.071794926928
0, 0.5, 22, regularization, -0.00481368563686, 0.00775679393304, 0.620576707131, 4.31140675043e-05, 0.00123169231269, 0.0350039267601
0, 0.5, 23, regularization, -0.00485772357724, 0.00777438526764, 0.624837001255, 0.000652870165065, 0.00439801044907, 0.148446706215
0, 0.5, 24, regularization, -0.00482723577236, 0.0077720386061, 0.621102907102, 0.000227888642523, 0.00263344832496, 0.0865362119937
0, 0.5, 25, regularization, -0.00488482384824, 0.00777919762624, 0.627934149887, 0.000277161862528, 0.0028992557267, 0.0955975907801
0, 0.5, 26, no_regularization, -0.00485772357724, 0.00777438526764, 0.624837001255, 0.0010470559251, 0.00975355354292, 0.107351225427
0, 0.5, 27, no_regularization, -0.00487804878049, 0.00778436286865, 0.626647146696, 0.00106553338261, 0.0104110118706, 0.102346764738
0, 0.5, 28, no_regularization, -0.00483401084011, 0.00776781963547, 0.622312446344, 0.00161985710766, 0.0102118038893, 0.158625951421
0, 0.5, 29, no_regularization, -0.00488143631436, 0.00778450609361, 0.627070780813, 0.00127494456763, 0.00979696414393, 0.130136698359
0, 0.5, 30, no_regularization, -0.00488482384824, 0.00777919762624, 0.627934149887, 0.00187238236019, 0.010399103428, 0.180052287503
0, 0.5, 26, regularization, -0.00485772357724, 0.00777438526764, 0.624837001255, 0.000227888642523, 0.00263344832496, 0.0865362119937
0, 0.5, 27, regularization, -0.00487804878049, 0.00778436286865, 0.626647146696, 0.000227888642523, 0.00394730978, 0.0577326470999
0, 0.5, 28, regularization, -0.00483401084011, 0.00776781963547, 0.622312446344, 0.000813008130081, 0.00491000494061, 0.165581937272
0, 0.5, 29, regularization, -0.00488143631436, 0.00778450609361, 0.627070780813, 0.000388026607539, 0.00344049934152, 0.112782061271
0, 0.5, 30, regularization, -0.00488482384824, 0.00777919762624, 0.627934149887, 0.000659029317566, 0.00443676958631, 0.14853809844
0, 9.0, 11, no_regularization, 0.00852303523035, 0.490307631959, 0.0173830360264, -0.100252525253, 0.834528639669, 0.120130718692
0, 9.0, 12, no_regularization, -0.0849119241192, 0.263276088982, 0.322520455418, 0.0368070953437, 0.263381785415, 0.139748066806
0, 9.0, 13, no_regularization, 0.0113990514905, 0.770270703438, 0.0147987602795, 0.00869672333087, 0.385404411922, 0.0225651888299
0, 9.0, 14, no_regularization, -0.0097798102981, 0.572862748734, 0.0170718209898, -0.0667467356492, 0.688397756185, 0.0969595485306
0, 9.0, 15, no_regularization, -0.0238177506775, 0.579867487131, 0.0410744716786, -0.0687361419069, 0.657786978913, 0.104496051321
0, 9.0, 11, regularization, 0.0130928184282, 0.411490610748, 0.0318180247282, -0.0996119733925, 0.809180714054, 0.123102258448
0, 9.0, 12, regularization, -0.0834552845528, 0.157887946952, 0.52857286553, 0.0421901946292, 0.141143514943, 0.298916989891
0, 9.0, 13, regularization, 0.00923441734417, 0.738929308113, 0.0124970240628, 0.000942350332594, 0.333773751219, 0.00282332067502
0, 9.0, 14, regularization, -0.0158401084011, 0.465460037327, 0.0340310813621, -0.0644924858339, 0.654385204373, 0.0985543154139
0, 9.0, 15, regularization, -0.0258943089431, 0.551969857233, 0.0469125416973, -0.0693274205469, 0.657996348361, 0.105361406214
0, 11.0, 26, no_regularization, -0.00168699186992, 0.326885425534, 0.00516080479013, 0.00665188470067, 0.336251462686, 0.0197824706769
0, 11.0, 27, no_regularization, -0.0149017615176, 0.543682977473, 0.0274089168414, -0.122671840355, 0.706161877802, 0.173716316628
0, 11.0, 28, no_regularization, 0.00555216802168, 0.329355002265, 0.0168577006072, -0.245109632915, 0.548741362228, 0.446676065969
0, 11.0, 29, no_regularization, -9.14634146341e-05, 0.507298970485, 0.000180294895033, -0.00260532150776, 0.682797043714, 0.00381566020496
0, 11.0, 30, no_regularization, -0.0192920054201, 0.586741321896, 0.0328799160723, -0.0731276176398, 0.828664660345, 0.0882475398545
0, 11.0, 26, regularization, -0.0034756097561, 0.261867110723, 0.0132724180081, 0.0135501355014, 0.285022740574, 0.0475405417619
0, 11.0, 27, regularization, -0.0103658536585, 0.449648341206, 0.0230532456335, -0.117528948017, 0.647965094934, 0.181381603632
0, 11.0, 28, regularization, 0.00285569105691, 0.246413514213, 0.0115890196446, -0.242251786154, 0.531569433594, 0.455729338153
0, 11.0, 29, regularization, 0.000616531165312, 0.465065582047, 0.00132568650339, -0.00474254742547, 0.669465700088, 0.00708407828042
0, 11.0, 30, regularization, -0.0257520325203, 0.534450874369, 0.0481840965285, -0.0731337767923, 0.803054207055, 0.0910695394531
0, 3.0, 16, no_regularization, -0.0286246612466, 0.0116761554692, 2.45154848462, 0.0148681941365, 0.0172587116879, 0.86148922384
0, 3.0, 17, no_regularization, -0.028777100271, 0.011440427456, 2.5153868054, 0.0152254249815, 0.0213410212559, 0.71343469457
0, 3.0, 18, no_regularization, -0.028668699187, 0.012547937682, 2.28473394701, 0.015440995319, 0.0230374241556, 0.670257022433
0, 3.0, 19, no_regularization, -0.0287127371274, 0.0115838986812, 2.47867647306, 0.0152746982015, 0.0170453514468, 0.896121047972
0, 3.0, 20, no_regularization, -0.0286924119241, 0.00954782124738, 3.00512663368, 0.0152007883715, 0.0174414378715, 0.871532982743
0, 3.0, 16, regularization, -0.0286754742547, 0.00912484173686, 3.14257223102, 0.0145355999015, 0.0152742014876, 0.951643849484
0, 3.0, 17, regularization, -0.0287737127371, 0.00921323380791, 3.12308504669, 0.015046809559, 0.0152518410035, 0.986556937981
0, 3.0, 18, regularization, -0.0286653116531, 0.00891384639699, 3.2158184443, 0.0152007883715, 0.0151606859021, 1.00264516194
0, 3.0, 19, regularization, -0.0287567750678, 0.00898053169359, 3.20212388853, 0.015083764474, 0.0151767902311, 0.993870524949
0, 3.0, 20, regularization, -0.0287161246612, 0.00920176282477, 3.12071993249, 0.0151022419315, 0.0152743208946, 0.98873410057
0, 0.5, 11, no_regularization, -0.00486111111111, 0.0099504328613, 0.488532627562, 0.00141044592264, 0.00916653981679, 0.153868957189
0, 0.5, 12, no_regularization, -0.00487804878049, 0.00779887868049, 0.625480787731, 0.00133037694013, 0.00995878974786, 0.133588214413
0, 0.5, 13, no_regularization, -0.00486111111111, 0.00778725638759, 0.624239253103, 0.00124414880512, 0.0100632649253, 0.123632719038
0, 0.5, 14, no_regularization, -0.00483739837398, 0.00777344047777, 0.622298245907, 0.00119487558512, 0.00971008582753, 0.123055100268
0, 0.5, 15, no_regularization, -0.00485772357724, 0.00778982717424, 0.623598376265, 0.00144740083764, 0.00863011866791, 0.167715056228
0, 0.5, 11, regularization, -0.00485772357724, 0.00777529446403, 0.624763936557, 0.000234047795023, 0.00262846574819, 0.0890435019685
0, 0.5, 12, regularization, -0.00487466124661, 0.00778694199092, 0.626004566657, 8.0068982508e-05, 0.00163734917551, 0.048901592712
0, 0.5, 13, regularization, -0.00485772357724, 0.00777438526764, 0.624837001255, 0.000178615422518, 0.00396166497391, 0.0450859483814
0, 0.5, 14, regularization, -0.00486111111111, 0.00777362826205, 0.625333621218, 8.0068982508e-05, 0.00231189922108, 0.0346334225031
0, 0.5, 15, regularization, -0.00485772357724, 0.00777529446403, 0.624763936557, 0.000517368810052, 0.0038929234263, 0.132899816769
0, 1.0, 21, no_regularization, -0.00959349593496, 0.00730110553473, 1.31397853234, 0.00570953436807, 0.0139231933291, 0.410073625577
0, 1.0, 22, no_regularization, -0.00957317073171, 0.0072852099175, 1.31405557837, 0.00548164572555, 0.0143238561146, 0.382693436858
0, 1.0, 23, no_regularization, -0.00961382113821, 0.00730917719322, 1.3153082603, 0.00539541759054, 0.0140655599219, 0.383590672572
0, 1.0, 24, no_regularization, -0.00956639566396, 0.0073096080603, 1.3087426282, 0.00546316826805, 0.0149837881064, 0.36460528067
0, 1.0, 25, no_regularization, -0.00966124661247, 0.00712924016987, 1.35515796667, 0.00559251047056, 0.0134273818532, 0.416500441539
0, 1.0, 21, regularization, -0.00959688346883, 0.00728743575084, 1.31690814121, 0.0060359694506, 0.0123001605075, 0.490722819992
0, 1.0, 22, regularization, -0.00956639566396, 0.00730380337355, 1.30978274944, 0.00594358216309, 0.0121994748641, 0.487199836821
0, 1.0, 23, regularization, -0.00960704607046, 0.0073055263838, 1.31503817326, 0.0059743779256, 0.0122332064749, 0.488373832148
0, 1.0, 24, regularization, -0.00957317073171, 0.00734415985751, 1.3035079461, 0.00585735402809, 0.0120932926234, 0.484347332896
0, 1.0, 25, regularization, -0.00966463414634, 0.00709929433309, 1.36135138126, 0.00619610741562, 0.0124230719246, 0.498758073142
0, 9.0, 16, no_regularization, -0.0733367208672, 0.276649588954, 0.265088848114, 0.014751170239, 0.284078575806, 0.0519263735293
0, 9.0, 17, no_regularization, -0.0182520325203, 0.617158267462, 0.0295743142118, -0.0476903178123, 0.744852264139, 0.0640265460794
0, 9.0, 18, no_regularization, -0.0587398373984, 0.20670780375, 0.284168455824, 0.0266691303277, 0.219340355862, 0.121587886656
0, 9.0, 19, no_regularization, -0.0409180216802, 0.565481711888, 0.0723595844393, -0.034817689086, 0.730655203208, 0.0476526943668
0, 9.0, 20, no_regularization, -0.0676321138211, 0.270398215562, 0.250120414739, 0.0331731953683, 0.215083922691, 0.154233728645
0, 9.0, 16, regularization, -0.0775508130081, 0.15182261264, 0.510798830687, 0.0279440748953, 0.174050972529, 0.160551098849
0, 9.0, 17, regularization, -0.0151964769648, 0.590464686384, 0.0257364704701, -0.0424365607292, 0.677196322962, 0.0626650784866
0, 9.0, 18, regularization, -0.0595731707317, 0.123570081642, 0.482100278158, 0.0363944321261, 0.116566434399, 0.312220514539
0, 9.0, 19, regularization, -0.0410196476965, 0.482961692911, 0.0849335429674, -0.0442165558019, 0.668089341652, 0.0661835970808
0, 9.0, 20, regularization, -0.0722899728997, 0.158629041734, 0.45571713798, 0.0361049519586, 0.127352175856, 0.28350479068
0, 11.0, 21, no_regularization, 0.00654810298103, 0.376305009699, 0.0174010518389, 0.0276792313378, 0.350197514282, 0.0790389143525
0, 11.0, 22, no_regularization, -0.00869241192412, 0.496383456094, 0.0175114859639, -0.0888149790589, 0.705512325293, 0.125887211144
0, 11.0, 23, no_regularization, -0.0162703252033, 0.466417640719, 0.0348835974089, -0.0255173688101, 0.648459212116, 0.0393507692285
0, 11.0, 24, no_regularization, 0.00297764227642, 0.707773960973, 0.0042070525911, -0.0211874846021, 0.690450642429, 0.0306864579452
0, 11.0, 25, no_regularization, -0.0241192411924, 0.588952668347, 0.0409527666461, -0.0431387041143, 0.682854333525, 0.0631740943806
0, 11.0, 21, regularization, 0.00208333333333, 0.273382981161, 0.00762056703196, 0.0383099285538, 0.318122178344, 0.120425205037
0, 11.0, 22, regularization, -0.0113109756098, 0.389913976245, 0.0290089001648, -0.0823601872382, 0.682870576233, 0.120608780206
0, 11.0, 23, regularization, -0.016385501355, 0.343779690982, 0.0476627962175, -0.0233247105198, 0.600681725423, 0.0388303980838
0, 11.0, 24, regularization, 0.00215785907859, 0.628970913419, 0.0034307772149, -0.00262379896526, 0.630693701012, 0.00416017943584
0, 11.0, 25, regularization, -0.0255657181572, 0.521917327794, 0.0489842294856, -0.030487804878, 0.642183801084, 0.047475200755
0, 7.0, 21, no_regularization, -0.0668631436314, 0.0806078518744, 0.829486732082, 0.0298657304755, 0.110007152627, 0.271488987418
0, 7.0, 22, no_regularization, -0.0690650406504, 0.11733045062, 0.588636967518, 0.0291389504804, 0.147866165692, 0.19706300183
0, 7.0, 23, no_regularization, -0.067120596206, 0.0878158240907, 0.764333728015, 0.0302599162355, 0.0854251998664, 0.354227046385
0, 7.0, 24, no_regularization, -0.023424796748, 0.314361756643, 0.0745154149732, -0.000566642030057, 0.251804156547, 0.00225032834178
0, 7.0, 25, no_regularization, -0.0455691056911, 0.221537933592, 0.205694370044, 0.0257637349101, 0.188402411352, 0.13674843504
0, 7.0, 21, regularization, -0.0669444444444, 0.0218458272375, 3.06440418651, 0.0315102241932, 0.0158948182397, 1.98242117136
0, 7.0, 22, regularization, -0.0672086720867, 0.046818933926, 1.43550197433, 0.0288987435329, 0.0822465659407, 0.351367175059
0, 7.0, 23, regularization, -0.0670901084011, 0.0221447954274, 3.02961066501, 0.0321138211382, 0.0151726712142, 2.1165568465
0, 7.0, 24, regularization, -0.0213109756098, 0.26338931317, 0.0809105553799, 0.00351687607785, 0.173492922925, 0.0202710059785
0, 7.0, 25, regularization, -0.0472696476965, 0.140230253384, 0.337085946547, 0.030229120473, 0.123021966397, 0.245721324073
0, 7.0, 1, no_regularization, -0.0401998644986, 0.27135976436, 0.14814231798, 0.0430093619118, 0.286455085834, 0.150143474627
0, 7.0, 2, no_regularization, -0.0493224932249, 0.214974675553, 0.229433969829, 0.0232815964523, 0.215513621154, 0.108028422183
0, 7.0, 3, no_regularization, -0.0671612466125, 0.0993868529147, 0.675755843382, 0.0331978319783, 0.09827211562, 0.337815378949
0, 7.0, 4, no_regularization, -0.0664972899729, 0.124091544079, 0.535872854726, 0.0287324464154, 0.175699319721, 0.163531916122
0, 7.0, 5, no_regularization, -0.0532960704607, 0.219328567696, 0.242996482495, 0.0222222222222, 0.199798190802, 0.111223340577
0, 7.0, 1, regularization, -0.0394478319783, 0.151157171062, 0.260972282698, 0.0384823848238, 0.167234692595, 0.230110058067
0, 7.0, 2, regularization, -0.0477676151762, 0.122629556773, 0.389527748717, 0.0283074648928, 0.11526480471, 0.245586369265
0, 7.0, 3, regularization, -0.0671646341463, 0.0227820705954, 2.94813563434, 0.0319783197832, 0.0163885990992, 1.95125401443
0, 7.0, 4, regularization, -0.0643089430894, 0.0451200490466, 1.42528530993, 0.0315410199557, 0.136483480699, 0.23109771083
0, 7.0, 5, regularization, -0.0541937669377, 0.124421045919, 0.435567524267, 0.0313008130081, 0.0901179629125, 0.347331564058
0, 9.0, 21, no_regularization, 0.0196849593496, 0.622024893617, 0.0316465780576, 0.0202820891845, 0.437864263512, 0.0463204944424
0, 9.0, 22, no_regularization, -0.0176829268293, 0.577505850282, 0.0306194765311, 0.00885070214339, 0.425881618842, 0.0207820712419
0, 9.0, 23, no_regularization, 0.00134146341463, 0.592269277565, 0.00226495525844, -0.101003941858, 0.771824517376, 0.130863868125
0, 9.0, 24, no_regularization, 0.0265819783198, 0.585914607821, 0.0453683488429, -0.00368933234787, 0.672319221145, 0.00548747117714
0, 9.0, 25, no_regularization, -0.00100609756098, 0.366514907762, 0.00274503857734, 0.0288371520079, 0.312878311968, 0.0921673088382
0, 9.0, 21, regularization, 0.0197899728997, 0.567321906067, 0.0348831460377, 0.0316272480907, 0.377325917167, 0.0838194426932
0, 9.0, 22, regularization, -0.0134993224932, 0.556668925326, 0.0242501815335, 0.0221606306972, 0.381794534917, 0.0580433418253
0, 9.0, 23, regularization, -0.00266937669377, 0.53729906446, 0.00496813947824, -0.100104705593, 0.766097297605, 0.130668396698
0, 9.0, 24, regularization, 0.026195799458, 0.552652191818, 0.0474001548276, -0.00465016013797, 0.562905786545, 0.00826099189086
0, 9.0, 25, regularization, 0.00186991869919, 0.26594321126, 0.00703127066236, 0.0323909830007, 0.22018040689, 0.147111105199
0, 0.5, 1, no_regularization, -0.00485094850949, 0.00779405487818, 0.622390858841, 0.00173688100517, 0.0102257105283, 0.169854309915
0, 0.5, 2, no_regularization, -0.00483062330623, 0.00778401882268, 0.62058217179, 0.00149667405765, 0.0104453535387, 0.14328610823
0, 0.5, 3, no_regularization, -0.00486111111111, 0.00778816408139, 0.624166499358, 0.00117023897512, 0.00898836027609, 0.130194934245
0, 0.5, 4, no_regularization, -0.00483739837398, 0.00776434155194, 0.623027508724, 0.00123183050012, 0.00973910926963, 0.126482870868
0, 0.5, 5, no_regularization, -0.00488143631436, 0.00779720867351, 0.626049207961, 0.00117639812762, 0.00893932453687, 0.131598100367
0, 0.5, 1, regularization, -0.00484756097561, 0.00778209897367, 0.622911760954, 0.000160137965016, 0.00231278656133, 0.0692402695923
0, 0.5, 2, regularization, -0.00482723577236, 0.0077720386061, 0.621102907102, 0.000542005420054, 0.00408873367555, 0.132560705358
0, 0.5, 3, regularization, -0.00485433604336, 0.00777877651596, 0.624048786259, 0.000271002710027, 0.00283875742112, 0.0954652581481
0, 0.5, 4, regularization, -0.00483739837398, 0.00776434155194, 0.623027508724, 0.000338753387534, 0.003221388699, 0.105157563767
0, 0.5, 5, regularization, -0.00487804878049, 0.00778527089981, 0.626574058021, 7.39098300074e-05, 0.00152687276659, 0.0484060175968
0, 5.0, 6, no_regularization, -0.0478590785908, 0.0444139209861, 1.07756931899, 0.0239714215324, 0.0517171166396, 0.463510402164
0, 5.0, 7, no_regularization, -0.0479166666667, 0.04630592402, 1.03478480736, 0.0243902439024, 0.0614529300058, 0.396893100136
0, 5.0, 8, no_regularization, -0.0478285907859, 0.0386463789443, 1.23759565818, 0.0233370288248, 0.0644699321766, 0.361983145273
0, 5.0, 9, no_regularization, -0.0479031165312, 0.0420978952322, 1.1378981364, 0.0229982754373, 0.0612986145211, 0.375184261781
0, 5.0, 10, no_regularization, -0.0478353658537, 0.0654193477388, 0.731211293097, 0.0243779255974, 0.0576817239571, 0.422628242103
0, 5.0, 6, regularization, -0.0478590785908, 0.0113321044338, 4.22331781979, 0.0230352303523, 0.0123035426531, 1.87224371076
0, 5.0, 7, regularization, -0.0478861788618, 0.0121055164805, 3.95573199533, 0.0231460950973, 0.0111482245012, 2.07621357955
0, 5.0, 8, regularization, -0.0478760162602, 0.0111937880945, 4.27701648952, 0.0231091401823, 0.0129997074076, 1.77766617799
0, 5.0, 9, regularization, -0.0478489159892, 0.0124675399638, 3.83787949571, 0.0228381374723, 0.0122783874985, 1.86002742421
0, 5.0, 10, regularization, -0.0477777777778, 0.0117063544096, 4.08135411813, 0.0231214584873, 0.0132026796078, 1.75127013411
0, 5.0, 11, no_regularization, -0.0478861788618, 0.0540751641612, 0.885548469516, 0.0220990391722, 0.0583839553443, 0.378512196405
0, 5.0, 12, no_regularization, -0.0478997289973, 0.0511147006897, 0.937102797257, 0.0228011825573, 0.0598318503108, 0.381087705609
0, 5.0, 13, no_regularization, -0.0480487804878, 0.0509671747817, 0.942739727945, 0.0226225671348, 0.0581673082842, 0.388922365536
0, 5.0, 14, no_regularization, -0.0478963414634, 0.0646450322962, 0.740912948174, 0.0236388272974, 0.045204102215, 0.522935444773
0, 5.0, 15, no_regularization, -0.0479132791328, 0.0568414907952, 0.84292791168, 0.0234294161123, 0.0681874504641, 0.343603052364
0, 5.0, 11, regularization, -0.0479302168022, 0.0126265910458, 3.79597443431, 0.0231214584873, 0.0114836511098, 2.01342397694
0, 5.0, 12, regularization, -0.0478658536585, 0.0113937245916, 4.20107167536, 0.0229797979798, 0.0126558810966, 1.81574066668
0, 5.0, 13, regularization, -0.0478387533875, 0.0117111459186, 4.08489089968, 0.0229551613698, 0.0120413414263, 1.90636246886
