sinc_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 7.0, 25, regularization, 0.0126919965794, 0.556317252001, 0.0228143141953, -0.270144562941, 0.742925479368, 0.36362269224
0, 0.5, 16, no_regularization, -0.00478040579252, 0.00153835421597, 3.1074805418, 0.00213631782636, 0.00482541929656, 0.442721698378
0, 0.5, 17, no_regularization, -0.00480096577514, 0.00144404349771, 3.32466839313, 0.00223436264487, 0.00507126600282, 0.440592673236
0, 0.5, 18, no_regularization, -0.00462985879637, 0.00511318898508, 0.905473826584, 0.00228545186427, 0.00473274392706, 0.482902075308
0, 0.5, 19, no_regularization, -0.0047793322921, 0.00148819037186, 3.21150598908, 0.00231942842387, 0.00515544183533, 0.449899057724
0, 0.5, 20, no_regularization, -0.0047863674105, 0.00157629970903, 3.03645771364, 0.00230322669992, 0.00495423468121, 0.464900604861
0, 0.5, 16, regularization, -0.00478317657622, 0.00153844296129, 3.10910231746, 0.0015500264456, 0.00162759236647, 0.952343152703
0, 0.5, 17, regularization, -0.0047924027252, 0.00150503207474, 3.18425288447, 0.00168499008854, 0.00161253499709, 1.04493241485
0, 0.5, 18, regularization, -0.00479590442182, 0.00147731323803, 3.24636935374, 0.00180699861178, 0.00168934444239, 1.06964486723
0, 0.5, 19, regularization, -0.00477386909354, 0.0015220478558, 3.1364776576, 0.00186537398496, 0.0020776463378, 0.897830372293
0, 0.5, 20, regularization, -0.00478631861322, 0.0016112414091, 2.97057820522, 0.00163979956141, 0.00158600355837, 1.03391921964
0, 3.0, 21, no_regularization, -0.0287129159089, 0.0089497649733, 3.20823127697, 0.0150013022333, 0.00981058640274, 1.52909333015
0, 3.0, 22, no_regularization, -0.0287341702436, 0.0113673924823, 2.52777145579, 0.0146374547208, 0.0127893808946, 1.14450064796
0, 3.0, 23, no_regularization, -0.0287555060448, 0.0209567957088, 1.37213276516, 0.0152983445062, 0.0101765851864, 1.50328860084
0, 3.0, 24, no_regularization, -0.0287234807072, 0.0212170740237, 1.35379085142, 0.0153284577753, 0.0203474167692, 0.753336796958
0, 3.0, 25, no_regularization, -0.028747181218, 0.0109353688945, 2.62882592215, 0.0152410464307, 0.0128195214556, 1.18889355452
0, 3.0, 21, regularization, -0.0287157494748, 0.00585518547887, 4.90432789508, 0.0144136202521, 0.00491729201425, 2.93121096131
0, 3.0, 22, regularization, -0.0287378568647, 0.00582116787235, 4.93678545179, 0.0145141531503, 0.00508626814862, 2.85359574568
0, 3.0, 23, regularization, -0.0287562082786, 0.00578736809625, 4.9687885409, 0.0147179289201, 0.0054116870326, 2.71965633479
0, 3.0, 24, regularization, -0.0287282925131, 0.00573117132101, 5.01263893609, 0.0147140841365, 0.00521047532566, 2.82394277236
0, 3.0, 25, regularization, -0.0287545185772, 0.00572943973592, 5.01873130752, 0.0145808389847, 0.00531430814279, 2.74369468102
0, 11.0, 26, no_regularization, 0.0132156058279, 0.327304151471, 0.0403771408598, -0.245053233994, 0.565580380456, 0.433277465878
0, 11.0, 27, no_regularization, 0.0130953439709, 0.376340494731, 0.0347965317426, -0.258700487322, 0.586485206748, 0.441103175913
0, 11.0, 28, no_regularization, 0.0107581217872, 0.332980921561, 0.0323085230733, -0.245449074761, 0.544714949681, 0.450600951755
0, 11.0, 29, no_regularization, 0.00950678436336, 0.349695295777, 0.0271859086415, -0.255732473362, 0.553774817718, 0.461798668303
0, 11.0, 30, no_regularization, -0.00508829966672, 0.567565068154, 0.00896513889283, -0.0706414186226, 1.07928079497, 0.0654523076404
0, 11.0, 26, regularization, 0.00633963995149, 0.229238026507, 0.027655271894, -0.249195205496, 0.556121892943, 0.448094579009
0, 11.0, 27, regularization, 0.0108097391427, 0.277804886057, 0.038911263571, -0.266226516563, 0.560203579012, 0.475231730995
0, 11.0, 28, regularization, 0.00817530648316, 0.254735163308, 0.0320933567906, -0.24918701479, 0.515793089914, 0.483114294593
0, 11.0, 29, regularization, 0.0136745767543, 0.257134501942, 0.0531806375691, -0.248400721405, 0.544729993759, 0.456007057168
0, 11.0, 30, regularization, -0.00595458667374, 0.522861265555, 0.0113884639502, -0.0681612225288, 1.09650938953, 0.0621620053411
0, 5.0, 11, no_regularization, -0.0478927030951, 0.05386825795, 0.889070946745, 0.0223400003334, 0.0575242841014, 0.388357728955
0, 5.0, 12, no_regularization, -0.047859658057, 0.0505922357031, 0.945988201388, 0.0232120857641, 0.0588254077093, 0.394592858222
0, 5.0, 13, no_regularization, -0.0480815947103, 0.0512114025781, 0.938884550897, 0.0224683921552, 0.0564735585203, 0.397856850956
0, 5.0, 14, no_regularization, -0.0478526745189, 0.0642034887273, 0.745328259687, 0.0233074963833, 0.0454541751744, 0.512769097534
0, 5.0, 15, no_regularization, -0.0479052080157, 0.0568831841119, 0.842168186673, 0.023512901049, 0.0680039928625, 0.34575765421
0, 5.0, 11, regularization, -0.0478968599566, 0.0114073578451, 4.19876895308, 0.0234990594863, 0.00553998604042, 4.24171817671
0, 5.0, 12, regularization, -0.0478616167403, 0.00986126218091, 4.85349804743, 0.0234179878197, 0.00590821708472, 3.96363022616
0, 5.0, 13, regularization, -0.0479107848285, 0.0106343896753, 4.50526887686, 0.0232729868384, 0.0055806586776, 4.17029389951
0, 5.0, 14, regularization, -0.0478572071163, 0.0197117427365, 2.42785266407, 0.0233532241252, 0.00460263720187, 5.07387897435
0, 5.0, 15, regularization, -0.0479001606713, 0.0109056693683, 4.39222564465, 0.0233978503076, 0.00603907545831, 3.87440933122
0, 7.0, 1, no_regularization, -0.0391757083286, 0.300726509274, 0.130270219354, 0.0436801380681, 0.297344195523, 0.146900927363
0, 7.0, 2, no_regularization, -0.0392371454339, 0.534997183555, 0.0733408448493, -0.0283079719845, 0.753887726993, 0.0375493206361
0, 7.0, 3, no_regularization, -0.012280473088, 0.262404087462, 0.046799854403, 0.0168825531158, 0.260720627458, 0.0647534231579
0, 7.0, 4, no_regularization, -0.0605172791938, 0.159095191893, 0.380384086242, 0.0284587311983, 0.167035778607, 0.170375062371
0, 7.0, 5, no_regularization, -0.0400243818051, 0.246168830778, 0.162589153463, 0.0162825499132, 0.258955482439, 0.0628777956729
0, 7.0, 1, regularization, -0.0480902697834, 0.189847560727, 0.253309916648, 0.0352028889862, 0.170545150758, 0.206413895849
0, 7.0, 2, regularization, -0.0442656785629, 0.45937269259, 0.0963611448329, -0.0280203290629, 0.737006236717, 0.0380191206898
0, 7.0, 3, regularization, -0.0159099291691, 0.182257818315, 0.0872935345994, 0.0179544845383, 0.186545808421, 0.0962470542237
0, 7.0, 4, regularization, -0.0619425841781, 0.0774649249346, 0.799621044369, 0.0320732623694, 0.0835205894172, 0.384016235915
0, 7.0, 5, regularization, -0.0486008996914, 0.159885489784, 0.303973173281, 0.0274679854222, 0.145485704037, 0.188801955518
0, 1.0, 11, no_regularization, -0.00958230817017, 0.00754714194768, 1.26966052005, 0.00452298267734, 0.00523073825913, 0.864692984675
0, 1.0, 12, no_regularization, -0.00957584015319, 0.00238372286627, 4.01717846008, 0.00467701941127, 0.00597071593521, 0.783326398714
0, 1.0, 13, no_regularization, -0.00959451997185, 0.00241202128074, 3.97779242185, 0.00446876499762, 0.00574861166088, 0.777364216134
0, 1.0, 14, no_regularization, -0.00956269674249, 0.00236093601603, 4.05038369425, 0.00442944876508, 0.0056446766681, 0.784712575322
0, 1.0, 15, no_regularization, -0.00957634138227, 0.00232937187932, 4.11112603672, 0.00448853430684, 0.0056947367674, 0.788189953316
0, 1.0, 11, regularization, -0.00958616208478, 0.00237015485911, 4.04452985337, 0.00481739446064, 0.00355680223932, 1.35441729298
0, 1.0, 12, regularization, -0.00958226476722, 0.00228208810522, 4.19890220071, 0.00496561172669, 0.00338970502517, 1.46490968678
0, 1.0, 13, regularization, -0.00960294262848, 0.00235001306084, 4.08633585426, 0.0048621985778, 0.00354772057465, 1.3705133974
0, 1.0, 14, regularization, -0.00957390000416, 0.00227846156491, 4.20191420019, 0.00479722219459, 0.00347599451796, 1.38010062151
0, 1.0, 15, regularization, -0.00958799265501, 0.00228865792089, 4.18935157042, 0.00495229943205, 0.00339968127972, 1.45669520893
0, 1.0, 21, no_regularization, -0.00957132515861, 0.0024126738558, 3.96710277919, 0.00451969513021, 0.00576510455708, 0.783974529077
0, 1.0, 22, no_regularization, -0.00957099688217, 0.00242223658942, 3.95130555123, 0.00453365421955, 0.00523311096548, 0.86634016543
0, 1.0, 23, no_regularization, -0.00956785866026, 0.00230151161066, 4.15720634036, 0.00456920258236, 0.00583638929861, 0.782881735366
0, 1.0, 24, no_regularization, -0.00957167053832, 0.00234004454668, 4.09037962628, 0.00451625332173, 0.00587646113925, 0.768532832042
0, 1.0, 25, no_regularization, -0.00959311794025, 0.00228054576117, 4.20650096287, 0.00456830545133, 0.0054563399293, 0.837247222592
0, 1.0, 21, regularization, -0.00957549121637, 0.00235244567812, 4.07044094809, 0.00494291746685, 0.00372068485676, 1.32849667659
0, 1.0, 22, regularization, -0.00958121067086, 0.00232272568353, 4.12498588999, 0.00488269015959, 0.00337823401074, 1.44533805061
0, 1.0, 23, regularization, -0.00957402667767, 0.00225952356251, 4.23718824469, 0.00494349388935, 0.00381226880731, 1.2967327697
0, 1.0, 24, regularization, -0.00957915007723, 0.00225589147414, 4.24628143111, 0.00478153171642, 0.00309458215084, 1.54512999925
0, 1.0, 25, regularization, -0.00959878523726, 0.00223453839116, 4.2956457026, 0.0048947844752, 0.00368288606648, 1.3290621504
0, 1.0, 6, no_regularization, -0.00958702334277, 0.00235342912543, 4.07364013608, 0.004483157265, 0.00551207159341, 0.813334367855
0, 1.0, 7, no_regularization, -0.00957372523445, 0.00235422451794, 4.06661521086, 0.00454186872444, 0.00585078148469, 0.776284114579
0, 1.0, 8, no_regularization, -0.00958016955424, 0.00248398408357, 3.85677574089, 0.00433309509764, 0.00578430599873, 0.749112356538
0, 1.0, 9, no_regularization, -0.00958712879128, 0.00247078380012, 3.88019736523, 0.00447120319666, 0.00574327175627, 0.77851151511
0, 1.0, 10, no_regularization, -0.00956472965341, 0.00240608067679, 3.97523231274, 0.00450537240525, 0.00593197383799, 0.759506452371
0, 1.0, 6, regularization, -0.00958926664275, 0.00228989025466, 4.18765337039, 0.00488337515326, 0.00336503252617, 1.45121187248
0, 1.0, 7, regularization, -0.00958342190729, 0.00230388034759, 4.15968733676, 0.00481059547714, 0.00355585036721, 1.35286780386
0, 1.0, 8, regularization, -0.00957520363658, 0.00238990304497, 4.0065238867, 0.00464841002658, 0.00349662229208, 1.32940010052
0, 1.0, 9, regularization, -0.00959518349267, 0.002380665955, 4.03046192705, 0.00480405072132, 0.00355832825153, 1.35008643996
0, 1.0, 10, regularization, -0.00957779655224, 0.00233047467105, 4.10980504152, 0.00491564563834, 0.00377599513046, 1.30181461271
0, 11.0, 1, no_regularization, 0.0125703797186, 0.331815149538, 0.0378836823337, -0.254045854013, 0.554892638623, 0.457828841708
0, 11.0, 2, no_regularization, 0.0103799525929, 0.326155276979, 0.0318251867303, -0.258925405028, 0.573462089252, 0.451512680403
0, 11.0, 3, no_regularization, -0.00390396605722, 0.368378292291, 0.0105977093084, -0.24965950186, 0.547184725916, 0.456261825369
0, 11.0, 4, no_regularization, 0.0086823508341, 0.548400819913, 0.0158321259175, -0.104973438567, 0.648577121832, 0.161851898615
0, 11.0, 5, no_regularization, -0.00215201194286, 0.591295089006, 0.0036394889504, -0.0687492319775, 0.909560493779, 0.0755851122028
0, 11.0, 1, regularization, 0.0110113454238, 0.255805745058, 0.0430457315228, -0.253189599992, 0.543783556661, 0.465607311753
0, 11.0, 2, regularization, 0.0126194667311, 0.258588275392, 0.0488013878893, -0.248901467118, 0.564219835573, 0.441142709677
0, 11.0, 3, regularization, -0.00114279810664, 0.279488395299, 0.00408889286946, -0.253208143063, 0.553181309556, 0.457730835603
0, 11.0, 4, regularization, 0.00828007708521, 0.467497803704, 0.0177114780425, -0.103664045211, 0.60492207167, 0.171367602647
0, 11.0, 5, regularization, 0.000730498235449, 0.537853540149, 0.00135817314737, -0.0683301261042, 0.881214545429, 0.0775408513837
0, 7.0, 6, no_regularization, -0.06704596729, 0.100298870706, 0.668461836291, 0.0281650527339, 0.113422514371, 0.248319770463
0, 7.0, 7, no_regularization, -0.0158288825214, 0.844282762589, 0.0187483189553, -0.192219805464, 0.645566730332, 0.297753580587
0, 7.0, 8, no_regularization, -0.0617508896852, 0.130898083048, 0.471747853348, 0.0245534731527, 0.136288340541, 0.180158281004
0, 7.0, 9, no_regularization, -0.0677414756921, 0.0986981409426, 0.686350067439, 0.027899821906, 0.103402529913, 0.26981759469
0, 7.0, 10, no_regularization, -0.076482039848, 0.264703564048, 0.288934681039, 0.0149821030592, 0.275329929144, 0.0544150906724
0, 7.0, 6, regularization, -0.0670265847578, 0.0246054416218, 2.72405534467, 0.0294858396605, 0.0265651241075, 1.10994548872
0, 7.0, 7, regularization, -0.0134579847124, 0.787209858136, 0.0170958030737, -0.188173366668, 0.590336648483, 0.318756030397
0, 7.0, 8, regularization, -0.0646839170965, 0.0515745430419, 1.2541830384, 0.0313142062372, 0.0189992922825, 1.64817750954
0, 7.0, 9, regularization, -0.066999692957, 0.0213967929541, 3.13129603585, 0.0314043703793, 0.00880174755216, 3.5679699052
0, 7.0, 10, regularization, -0.0695885598998, 0.132837496811, 0.523862324798, 0.0170378138553, 0.160056677148, 0.106448629066
0, 0.5, 11, no_regularization, -0.00480559370361, 0.00665617346889, 0.721975430188, 0.00234134286228, 0.00469218648315, 0.498987597933
0, 0.5, 12, no_regularization, -0.00480645452948, 0.00152892679242, 3.14367865964, 0.00238877058096, 0.00507313335681, 0.470866900779
0, 0.5, 13, no_regularization, -0.00479128272983, 0.00164482346648, 2.91294648177, 0.00226677270599, 0.00496738505277, 0.456331184701
0, 0.5, 14, no_regularization, -0.00476813422264, 0.00148461837007, 3.21169016818, 0.00223301938497, 0.00489422681461, 0.456255802919
0, 0.5, 15, no_regularization, -0.0047973435393, 0.00151028742521, 3.17644407231, 0.00237011128302, 0.00470030852542, 0.504245895817
0, 0.5, 11, regularization, -0.00480267289589, 0.00155231760033, 3.09387260369, 0.00173917705386, 0.00150098872871, 1.15868761743
0, 0.5, 12, regularization, -0.00480352561693, 0.00157809379343, 3.04387840376, 0.00179384172982, 0.00164821873682, 1.08835173981
0, 0.5, 13, regularization, -0.00478901992843, 0.00162161164586, 2.95324712342, 0.0016994515982, 0.00177192199425, 0.959100684858
0, 0.5, 14, regularization, -0.00476590408957, 0.00158797122299, 3.0012534362, 0.00159493196235, 0.00188597104397, 0.845682104955
0, 0.5, 15, regularization, -0.00479289940773, 0.00156497282653, 3.06260870891, 0.00172497319361, 0.00168648507597, 1.0228214991
0, 9.0, 11, no_regularization, -0.059807810835, 0.298174692165, 0.200579768862, 0.00664326688734, 0.311701671034, 0.0213129010997
0, 9.0, 12, no_regularization, -0.10191049618, 0.400333940648, 0.254563717517, -0.105976384493, 0.364458030372, 0.290778020132
0, 9.0, 13, no_regularization, 0.0162388205151, 0.35007449488, 0.0463867569693, -0.244504803777, 0.724075345518, 0.337678675693
0, 9.0, 14, no_regularization, 0.0107464020416, 0.347088476721, 0.0309615638731, -0.252125702583, 0.551982908659, 0.456763603778
0, 9.0, 15, no_regularization, 0.0115896429544, 0.338732927259, 0.0342146925255, -0.257803682485, 0.5468086985, 0.471469607548
0, 9.0, 11, regularization, -0.0575054184198, 0.218463295253, 0.263226911199, 0.01597240737, 0.247671550845, 0.0644902788208
0, 9.0, 12, regularization, -0.101848641675, 0.331531967621, 0.307206096612, -0.103728981814, 0.305006964108, 0.340087257079
0, 9.0, 13, regularization, 0.0120478728417, 0.292995420809, 0.041119662582, -0.238022964731, 0.704207715637, 0.338001074748
0, 9.0, 14, regularization, 0.0100158400392, 0.256895000875, 0.0389880690753, -0.246831705084, 0.520329319985, 0.474375930018
0, 9.0, 15, regularization, 0.0101181154362, 0.25347481655, 0.0399176358972, -0.256928607444, 0.540163358117, 0.475649826266
0, 9.0, 26, no_regularization, 0.00310972345512, 0.348588108034, 0.00892091090733, -0.00663651853985, 0.352745181851, 0.0188139169046
0, 9.0, 27, no_regularization, 0.0112653409682, 0.334106641888, 0.0337178001149, -0.244713730278, 0.535492493041, 0.45698816222
0, 9.0, 28, no_regularization, 0.00147077986551, 0.493400401664, 0.00298090528614, -0.327495679521, 1.15738794208, 0.282961025956
0, 9.0, 29, no_regularization, 0.0140138017847, 0.334737047929, 0.0418651053759, -0.260643872916, 0.558825168612, 0.466413983399
0, 9.0, 30, no_regularization, -0.00509594961946, 0.361990886645, 0.0140775632964, -0.255037199063, 0.551812292465, 0.462181075967
0, 9.0, 26, regularization, 0.000954893441017, 0.255234982847, 0.00374123260991, -0.0050840646465, 0.308358780887, 0.0164874975568
0, 9.0, 27, regularization, 0.00737260645557, 0.244466783621, 0.0301579067159, -0.249389794553, 0.522334679685, 0.477452109256
0, 9.0, 28, regularization, 0.00425627964242, 0.350709427324, 0.0121361996878, -0.32116191514, 1.11227066473, 0.288744390483
0, 9.0, 29, regularization, 0.0144771407297, 0.24736852386, 0.0585245871375, -0.247908783047, 0.525025469289, 0.472184298759
0, 9.0, 30, regularization, -0.00622033393582, 0.283168837097, 0.0219668731899, -0.249263485478, 0.522138241375, 0.477389828453
0, 7.0, 16, no_regularization, -0.0679829332168, 0.0935539116851, 0.726671199443, 0.0268368359195, 0.105315084699, 0.254824235258
0, 7.0, 17, no_regularization, -0.0327310407972, 0.25113488016, 0.130332516042, 0.0225271262114, 0.234412989655, 0.0961001617041
0, 7.0, 18, no_regularization, -0.059367315746, 0.872383437965, 0.0680518601826, -0.231604119566, 0.654285536394, 0.35398019165
0, 7.0, 19, no_regularization, -0.0634845402648, 0.191804381451, 0.330985871045, 0.018604529787, 0.191955841445, 0.0969208837142
0, 7.0, 20, no_regularization, -0.0316011803832, 0.373338649472, 0.0846448135704, 0.00830178538881, 0.270367680674, 0.0307055390945
0, 7.0, 16, regularization, -0.066968292235, 0.0242182124427, 2.76520376528, 0.0313699066402, 0.0085543190669, 3.66714245691
0, 7.0, 17, regularization, -0.0371843154123, 0.156997143118, 0.236847083162, 0.0197499173988, 0.167154761533, 0.11815348374
0, 7.0, 18, regularization, -0.0624048707108, 0.824866176994, 0.0756545394287, -0.217153578836, 0.611971313336, 0.354842741978
0, 7.0, 19, regularization, -0.065273692725, 0.0827631233354, 0.788680877358, 0.0245801404589, 0.0745688066187, 0.329630331682
0, 7.0, 20, regularization, -0.0297194190975, 0.304860688664, 0.097485245565, 0.0106902652393, 0.210439455479, 0.0507997191637
0, 11.0, 21, no_regularization, -0.0875875954369, 0.675511734709, 0.129661101261, -0.331398662911, 0.735270233129, 0.450716822169
0, 11.0, 22, no_regularization, -0.00954781298819, 0.496122238167, 0.0192448800994, -0.0887084994919, 0.706503453099, 0.125559895147
0, 11.0, 23, no_regularization, -0.0212249875704, 0.464266130641, 0.0457172862063, -0.0272815012877, 0.641957914249, 0.0424973361683
0, 11.0, 24, no_regularization, 0.01345397988, 0.326127654773, 0.0412537228384, -0.256959895347, 0.568999212748, 0.451599737908
0, 11.0, 25, no_regularization, -0.0363867998894, 0.670255327216, 0.0542879681994, -0.322751315396, 1.0965670369, 0.294328850435
0, 11.0, 21, regularization, -0.0844387702738, 0.654774772917, 0.128958496519, -0.337136774224, 0.739268632033, 0.456040956718
0, 11.0, 22, regularization, -0.0126237164003, 0.389709366319, 0.03239264306, -0.0817983198546, 0.673944758119, 0.121372440203
0, 11.0, 23, regularization, -0.0200041174351, 0.340161952399, 0.0588076276434, -0.0303926693829, 0.596820326392, 0.0509243201662
0, 11.0, 24, regularization, 0.0178686618353, 0.246258082539, 0.0725607121238, -0.255939623984, 0.535369105755, 0.478061997289
0, 11.0, 25, regularization, -0.0372150143384, 0.619289111374, 0.0600931191182, -0.31580960935, 1.09547838455, 0.288284656096
0, 5.0, 21, no_regularization, -0.0478500318988, 0.0504987684917, 0.947548491339, 0.0252582761528, 0.0610843843784, 0.413498088092
0, 5.0, 22, no_regularization, -0.0478677495917, 0.0439345467587, 1.08952414724, 0.0218433647319, 0.0619535988998, 0.352576204123
0, 5.0, 23, no_regularization, -0.0479078009395, 0.0598614897304, 0.800310870233, 0.0251085177132, 0.0535721692589, 0.468685850518
0, 5.0, 24, no_regularization, -0.0478884712393, 0.0443795684256, 1.07906572637, 0.0238971849118, 0.0605176747682, 0.394879429907
0, 5.0, 25, no_regularization, -0.0479055710545, 0.039107997695, 1.22495586269, 0.0240864656528, 0.0617243030025, 0.390226612228
0, 5.0, 21, regularization, -0.0478597479186, 0.0119442824764, 4.0069169507, 0.0235338346744, 0.00650266616753, 3.61910546659
0, 5.0, 22, regularization, -0.0478643633761, 0.00990184149004, 4.83388503282, 0.0237786833883, 0.0062024527931, 3.83375483563
0, 5.0, 23, regularization, -0.0478959744655, 0.0102851916161, 4.65678970828, 0.0236967751003, 0.00557329318258, 4.25184434481
0, 5.0, 24, regularization, -0.047878856429, 0.0097904698526, 4.89035328741, 0.0235808106478, 0.00581251034997, 4.05690643594
0, 5.0, 25, regularization, -0.047898427492, 0.0111949220933, 4.27858515608, 0.0235372293835, 0.00599186846223, 3.92819527529
0, 5.0, 1, no_regularization, -0.0478940044684, 0.0538364897746, 0.889619748035, 0.0246370271134, 0.0617940760601, 0.398695614275
0, 5.0, 2, no_regularization, -0.0479065304742, 0.061623597018, 0.777405617206, 0.0235959643685, 0.077023033398, 0.306349455839
0, 5.0, 3, no_regularization, -0.0479048623091, 0.0534027834523, 0.897048041548, 0.0242026428561, 0.0534917582242, 0.452455549407
0, 5.0, 4, no_regularization, -0.0478876816135, 0.0464957266415, 1.02993726677, 0.0235164482746, 0.0535605080782, 0.439063203811
0, 5.0, 5, no_regularization, -0.0479229420581, 0.0512486043831, 0.935107260676, 0.0231211172803, 0.0677016685161, 0.341514733493
0, 5.0, 1, regularization, -0.0478931791086, 0.0108987420575, 4.39437678732, 0.0237779016017, 0.00595199310357, 3.99494777429
0, 5.0, 2, regularization, -0.0478945215003, 0.0107377405492, 4.46039101808, 0.0235746461467, 0.00503845914727, 4.67893962372
0, 5.0, 3, regularization, -0.0478959102317, 0.00988149624207, 4.84703015195, 0.0232570556113, 0.00521790052382, 4.45716730419
0, 5.0, 4, regularization, -0.047899776049, 0.010697773981, 4.47754608894, 0.0235326035413, 0.00624974117649, 3.76537249732
0, 5.0, 5, regularization, -0.0479214575469, 0.0108964076692, 4.39791342263, 0.0232758971041, 0.00504434534762, 4.61425527003
0, 3.0, 1, no_regularization, -0.0287445732358, 0.0285371830294, 1.00726736785, 0.0149412899651, 0.0278169190672, 0.537129576751
0, 3.0, 2, no_regularization, -0.028728686891, 0.00611458585597, 4.6983863777, 0.0144387600503, 0.0166431539206, 0.867549511301
0, 3.0, 3, no_regularization, -0.0287329437584, 0.00905570007362, 3.17291247775, 0.0147984148148, 0.016085770588, 0.919969281786
0, 3.0, 4, no_regularization, -0.028726506923, 0.00602765050282, 4.76578841285, 0.0148292740353, 0.0168446916173, 0.880352954642
0, 3.0, 5, no_regularization, -0.0287527584909, 0.00603343754428, 4.76556826518, 0.0146957981035, 0.0174247060208, 0.843388582046
0, 3.0, 1, regularization, -0.0287357467112, 0.00571516139104, 5.02798516877, 0.0147430460154, 0.00543078134532, 2.71471913119
0, 3.0, 2, regularization, -0.0287219324162, 0.00581793577439, 4.93679090489, 0.0144773732745, 0.00499944692182, 2.8957949751
0, 3.0, 3, regularization, -0.0287274599532, 0.00575427733954, 4.99236624481, 0.014683913508, 0.00525328791389, 2.79518536747
0, 3.0, 4, regularization, -0.0287325692556, 0.00573772610608, 5.00765786383, 0.0145603024181, 0.00521569679724, 2.79163129763
0, 3.0, 5, regularization, -0.0287387035913, 0.00576186721409, 4.98774139068, 0.0145506704544, 0.00522733975517, 2.78357082873
0, 3.0, 26, no_regularization, -0.0287207805369, 0.0113607368066, 2.52807375312, 0.0151222492689, 0.00971754302292, 1.55618032596
0, 3.0, 27, no_regularization, -0.0287459202152, 0.00586537117674, 4.90095500336, 0.0146295808153, 0.0101461852735, 1.44187992048
0, 3.0, 28, no_regularization, -0.0287591863889, 0.00663414110635, 4.33502783976, 0.0149579683182, 0.0159291008403, 0.939034065268
0, 3.0, 29, no_regularization, -0.0287619900741, 0.0112861814421, 2.54842527755, 0.0146575852271, 0.0189839639252, 0.772103512461
0, 3.0, 30, no_regularization, -0.0287296447473, 0.017366143212, 1.6543480263, 0.0147497324634, 0.0123224100226, 1.19698439156
0, 3.0, 26, regularization, -0.0287271134228, 0.00579419010282, 4.95791696734, 0.0145660556293, 0.0053794813533, 2.70770631455
0, 3.0, 27, regularization, -0.0287450768494, 0.00565028024114, 5.08737188646, 0.014335714607, 0.00490438592409, 2.92303966876
0, 3.0, 28, regularization, -0.0287587776982, 0.00573792325371, 5.0120533905, 0.0147534300231, 0.00543461285632, 2.71471591688
0, 3.0, 29, regularization, -0.0287609348254, 0.00572653346554, 5.02239880347, 0.0145501277121, 0.00483499356791, 3.00933755294
0, 3.0, 30, regularization, -0.0287342249502, 0.00577952121362, 4.97173102894, 0.0144477730753, 0.00478515733047, 3.01928903848
0, 3.0, 11, no_regularization, -0.0287553740888, 0.0143182660796, 2.00830002243, 0.0149676607221, 0.00940781559582, 1.59098151635
0, 3.0, 12, no_regularization, -0.0287227512219, 0.0106822717328, 2.68882424455, 0.014861178429, 0.0179371660467, 0.82851317707
0, 3.0, 13, no_regularization, -0.0289277694074, 0.00808332303562, 3.57869768162, 0.0148607678223, 0.00910203512375, 1.63268627514
0, 3.0, 14, no_regularization, -0.0286869063979, 0.0111605316939, 2.57038886539, 0.0143327972872, 0.0134118247409, 1.06866869827
0, 3.0, 15, no_regularization, -0.0285796124253, 0.0123251259243, 2.31880895992, 0.0149342180042, 0.0130838762638, 1.14142152548
0, 3.0, 11, regularization, -0.028746030804, 0.00590154606677, 4.87093220637, 0.0144441158611, 0.00502604769846, 2.87385172758
0, 3.0, 12, regularization, -0.0287210616421, 0.00573848756649, 5.00498804072, 0.014648353759, 0.00499604692364, 2.93198882693
0, 3.0, 13, regularization, -0.0287558625115, 0.00595854025836, 4.82599114291, 0.0142756346104, 0.00499528723402, 2.85782057
0, 3.0, 14, regularization, -0.0286916331271, 0.00578494019041, 4.95971128183, 0.0143173903677, 0.00515478093593, 2.77749734579
0, 3.0, 15, regularization, -0.0287458077453, 0.00573000734798, 5.01671394112, 0.014637877054, 0.00501537195403, 2.91860248616
0, 5.0, 26, no_regularization, -0.0479069660282, 0.0467032740364, 1.02577318222, 0.0237294452511, 0.0626762409543, 0.378603516895
0, 5.0, 27, no_regularization, -0.0479047671949, 0.049518505811, 0.967411403281, 0.0237551457946, 0.044484450435, 0.534010099312
0, 5.0, 28, no_regularization, -0.0479083788357, 0.0563022333171, 0.850914360109, 0.0240680131634, 0.0461239574781, 0.521811537418
0, 5.0, 29, no_regularization, -0.0479118849387, 0.044961277629, 1.0656255219, 0.0236041270883, 0.0659881176103, 0.357702688652
0, 5.0, 30, no_regularization, -0.0478913457869, 0.0356940813464, 1.3417167211, 0.0229438148406, 0.0509079561117, 0.450692123452
0, 5.0, 26, regularization, -0.0478963585823, 0.0103479148418, 4.62859999475, 0.0233518838772, 0.00641058741516, 3.64270578731
0, 5.0, 27, regularization, -0.0479024032992, 0.00920044432709, 5.20653151046, 0.0234724634223, 0.00496487124071, 4.72770839047
0, 5.0, 28, regularization, -0.047909181585, 0.00940003887023, 5.09670036969, 0.0239111812602, 0.00645945157338, 3.70173550937
0, 5.0, 29, regularization, -0.0479051971175, 0.0114311250461, 4.19076835607, 0.0233921060624, 0.00517723730516, 4.51826035463
