axialTopBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
18, 0.5, 7, regularization, -0.00617260395376, 0.00136308145279, 4.52841900323, 0.00260518173257, 0.00293794999206, 0.88673453926
18, 0.5, 8, regularization, -0.00629608828012, 0.00127536138878, 4.93670918338, 0.00306778490932, 0.00219636961237, 1.3967525739
18, 0.5, 9, regularization, -0.00603777649812, 0.00141280821212, 4.27359952068, 0.0027461364689, 0.00236675801794, 1.16029456669
18, 0.5, 10, regularization, -0.00615857658185, 0.00143250584947, 4.29916330473, 0.00304835833187, 0.00240765303415, 1.26611197238
36, 5.0, 6, no_regularization, -0.055666901253, 0.00238347716354, 23.355332329, 0.0136754945006, 0.081548980977, 0.167696693898
36, 5.0, 7, no_regularization, -0.0543271486649, 0.0319928807532, 1.69810118332, 0.016175199601, 0.0747525153523, 0.216383348772
36, 5.0, 8, no_regularization, -0.0556862810633, 0.0346256234509, 1.60823908751, 0.0163189481472, 0.0848612463537, 0.19230153749
36, 5.0, 9, no_regularization, -0.0535412759856, 0.0454791584702, 1.17727059573, 0.0147556703719, 0.092513485494, 0.159497507775
36, 5.0, 10, no_regularization, -0.0460484144747, 0.116288409774, 0.395984557396, 0.0198426036562, 0.130887236295, 0.151600753579
36, 5.0, 6, regularization, -0.0556743076029, 0.00190733871209, 29.1895232085, 0.0287570681824, 0.00647815696821, 4.43908172085
36, 5.0, 7, regularization, -0.0552328527074, 0.00211236144442, 26.1474440623, 0.0260022973592, 0.0322466738922, 0.806355949955
36, 5.0, 8, regularization, -0.0557084438597, 0.00303259498124, 18.3698925192, 0.0283304797584, 0.0119040351759, 2.37990558158
36, 5.0, 9, regularization, -0.0538320211396, 0.0236414847495, 2.2770152429, 0.0304225982053, 0.031871885011, 0.954527734863
36, 5.0, 10, regularization, -0.0536062678955, 0.0183565423634, 2.92028132719, 0.0300874268087, 0.035001473055, 0.859604587541
16, 0.5, 6, no_regularization, -0.0063520110773, 0.000601362772041, 10.5626942216, 0.00280989665401, 0.00292662918407, 0.96011365885
16, 0.5, 7, no_regularization, -0.00616701002923, 0.000820126198793, 7.51958666643, 0.00257813054695, 0.00648656027206, 0.397457271469
16, 0.5, 8, no_regularization, -0.00631641173763, 0.000707238994268, 8.9310852326, 0.00293128065439, 0.003193305942, 0.917945448268
16, 0.5, 9, no_regularization, -0.00604672765872, 0.00060014866882, 10.075382939, 0.0027986588269, 0.00334469796217, 0.836744859643
16, 0.5, 10, no_regularization, -0.00615680507325, 0.000996599985068, 6.17780971854, 0.00327247587145, 0.00516228211636, 0.633920385922
16, 0.5, 6, regularization, -0.00633331667116, 0.00124930917075, 5.0694550392, 0.00283737078576, 0.00224457813632, 1.26409980559
16, 0.5, 7, regularization, -0.00617283919908, 0.00135828902339, 4.54456974382, 0.00260360165654, 0.00290572695122, 0.89602419644
16, 0.5, 8, regularization, -0.00629580945658, 0.0012794029029, 4.9208966482, 0.00306505148983, 0.00219322547346, 1.39750861319
16, 0.5, 9, regularization, -0.00603735734465, 0.00141425573423, 4.26892901935, 0.00275130020206, 0.00237658298818, 1.1576705782
16, 0.5, 10, regularization, -0.00615902283004, 0.00143067698879, 4.30497091818, 0.00304705998231, 0.00240933454787, 1.26468944921
30, 0.5, 6, no_regularization, -0.00635074759342, 0.000591204172847, 10.7420547505, 0.00281259324459, 0.00290215779749, 0.969138634371
30, 0.5, 7, no_regularization, -0.0061673808665, 0.000817201794759, 7.54694973268, 0.00262393002305, 0.00643418610195, 0.407810713193
30, 0.5, 8, no_regularization, -0.00631584742226, 0.000698665947882, 9.03986725187, 0.00291429625257, 0.00328208877496, 0.88793949597
30, 0.5, 9, no_regularization, -0.00604629705333, 0.000587156572121, 10.2975889914, 0.00280218303482, 0.00329755653296, 0.849775585895
30, 0.5, 10, no_regularization, -0.00615596006814, 0.000987109998583, 6.23634658446, 0.00325636322446, 0.00508738788962, 0.640085500676
30, 0.5, 6, regularization, -0.00633239338956, 0.00124618853132, 5.08140881611, 0.00283683602254, 0.00224305627652, 1.26471905865
30, 0.5, 7, regularization, -0.00617422115807, 0.00136227214856, 4.53229640246, 0.00260376755801, 0.00291716283857, 0.892568465354
30, 0.5, 8, regularization, -0.00629525889269, 0.00128355027367, 4.90456745002, 0.00306231221251, 0.00221137117001, 1.38480244929
30, 0.5, 9, regularization, -0.00603703787362, 0.00140775216505, 4.288423789, 0.0027276506343, 0.00238571431115, 1.14332660099
30, 0.5, 10, regularization, -0.00615872968589, 0.00143028366068, 4.30594983023, 0.00305436207632, 0.00242938642437, 1.25725658367
34, 9.0, 6, no_regularization, -0.0100133011921, 0.355466483357, 0.0281694664923, -0.126735196669, 0.750798382814, 0.168800572258
34, 9.0, 7, no_regularization, 0.0124943692923, 0.349809574502, 0.0357176309713, 0.0105755265371, 0.775380471457, 0.0136391448152
34, 9.0, 8, no_regularization, 0.107606507643, 0.348086788862, 0.309137005731, 0.0160719548245, 0.375553209472, 0.0427954133239
34, 9.0, 9, no_regularization, 0.0658335566515, 0.360069114963, 0.182835888766, -0.108209798334, 0.503477574415, 0.214924762953
34, 9.0, 10, no_regularization, 0.00902867193758, 0.34669150011, 0.0260423804296, -0.0648656032538, 0.744356613997, 0.08714318115
34, 9.0, 6, regularization, 0.000140753687007, 0.281024212126, 0.000500859644593, 0.0481236560975, 0.517981611983, 0.0929061089896
34, 9.0, 7, regularization, 0.0121673493167, 0.278163936764, 0.0437416491092, -0.180178763781, 0.892100998739, 0.201971261142
34, 9.0, 8, regularization, -0.0150053267766, 0.234264281981, 0.0640529860109, -0.0085497620137, 0.406107892026, 0.0210529324388
34, 9.0, 9, regularization, 0.000592313637703, 0.416542050727, 0.00142197801319, -0.00389030184061, 0.559641797423, 0.00695141402685
34, 9.0, 10, regularization, 0.00938432573562, 0.35526780545, 0.0264147935492, 0.0109964988901, 0.388089603492, 0.0283349484016
14, 0.5, 6, no_regularization, -0.00635209997878, 0.000604978924277, 10.4997045746, 0.00280866981456, 0.0029320730676, 0.957912626939
14, 0.5, 7, no_regularization, -0.00616676799445, 0.000820854632187, 7.51261886411, 0.00253907588195, 0.00666584861481, 0.380908122682
14, 0.5, 8, no_regularization, -0.00631663241264, 0.000707660264127, 8.92608039881, 0.00291427183459, 0.00325409592819, 0.895570351612
14, 0.5, 9, no_regularization, -0.0060464762755, 0.000603932610874, 10.0118393454, 0.00280384531989, 0.00332281670654, 0.843815824802
14, 0.5, 10, no_regularization, -0.00615698468014, 0.000960848861527, 6.40785968186, 0.00331531493973, 0.00513619546001, 0.645480680309
14, 0.5, 6, regularization, -0.00633356002468, 0.00125432737732, 5.04936760467, 0.00283917500197, 0.0022450944734, 1.26461270811
14, 0.5, 7, regularization, -0.00617296712071, 0.00136336797402, 4.52773369945, 0.00256113220363, 0.0029204033471, 0.876978930385
14, 0.5, 8, regularization, -0.00629600005197, 0.00126982346713, 4.95816955265, 0.00306337117462, 0.00219544556369, 1.39533005295
14, 0.5, 9, regularization, -0.006037121184, 0.00141336219834, 4.27146076999, 0.00274454407335, 0.00237184710324, 1.15713364053
14, 0.5, 10, regularization, -0.00615915948531, 0.0014265216336, 4.3176067858, 0.00304963779322, 0.00240321479017, 1.26898261682
34, 1.0, 6, no_regularization, -0.0125219109527, 0.000795856170448, 15.7338868726, 0.00637422972015, 0.0064593393643, 0.986823785011
34, 1.0, 7, no_regularization, -0.0123161178273, 0.00123418645046, 9.97913874583, 0.00484657528382, 0.0187384859564, 0.258642843135
34, 1.0, 8, no_regularization, -0.0120949890734, 0.00117374703922, 10.3045960239, 0.00579579428517, 0.00545823593109, 1.06184385548
34, 1.0, 9, no_regularization, -0.0119274738375, 0.000772709665967, 15.4359060884, 0.00560168326669, 0.00595110698291, 0.941284248926
34, 1.0, 10, no_regularization, -0.0120742349737, 0.00154374454408, 7.82139442692, 0.00620585145225, 0.00676014278833, 0.918005972146
34, 1.0, 6, regularization, -0.0124812868991, 0.00100195794234, 12.456897013, 0.00571478579578, 0.00256969394879, 2.22391689814
34, 1.0, 7, regularization, -0.0123194589186, 0.00123392314151, 9.98397590917, 0.00557511143464, 0.00327845511475, 1.7005300483
34, 1.0, 8, regularization, -0.0120819380409, 0.00121748112086, 9.92371695452, 0.00575285069206, 0.00242396675172, 2.37332079244
34, 1.0, 9, regularization, -0.0119529578393, 0.00104226533723, 11.4682484511, 0.005644751815, 0.00237565926798, 2.37607803909
34, 1.0, 10, regularization, -0.0120876602191, 0.00136905062112, 8.82922810352, 0.00586893831174, 0.00248359297493, 2.36308379472
22, 0.5, 6, no_regularization, -0.00635169620959, 0.000593430842279, 10.7033469733, 0.00281245337554, 0.002914922397, 0.964846741181
22, 0.5, 7, no_regularization, -0.00616686469736, 0.000815522750629, 7.56185488707, 0.00245076475346, 0.00693023944568, 0.35363348881
22, 0.5, 8, no_regularization, -0.00631637198759, 0.000705956485424, 8.94725399937, 0.00292107550468, 0.00322943499174, 0.904515963984
22, 0.5, 9, no_regularization, -0.00604645776358, 0.000607382810207, 9.95493725203, 0.00282508177719, 0.00335761307565, 0.841395870681
22, 0.5, 10, no_regularization, -0.0061563940978, 0.000960248580475, 6.41125040222, 0.00331739589184, 0.00512620833974, 0.647144179866
22, 0.5, 6, regularization, -0.0063330617714, 0.00124943712367, 5.06873187246, 0.00284721620164, 0.00224200252749, 1.26994335053
22, 0.5, 7, regularization, -0.00617264960212, 0.00136207000255, 4.53181524485, 0.00252516635466, 0.00304377358423, 0.829617014796
22, 0.5, 8, regularization, -0.00629572246989, 0.00127449966343, 4.93976000978, 0.00307798061046, 0.00219883005006, 1.39982651701
22, 0.5, 9, regularization, -0.00603747921324, 0.0014101798726, 4.28135398225, 0.00273134495954, 0.00237786029834, 1.14865661429
22, 0.5, 10, regularization, -0.00615873390184, 0.00143301108421, 4.29775733747, 0.00305592008385, 0.00240669549934, 1.2697576759
36, 7.0, 6, no_regularization, -0.0578937212151, 0.232973191817, 0.248499498005, 0.0180841427663, 0.276155536264, 0.065485352968
36, 7.0, 7, no_regularization, 0.0339696743355, 0.423335923144, 0.0802428343033, -0.0198454725778, 0.684550931099, 0.0289904982613
36, 7.0, 8, no_regularization, 0.0516098995865, 0.42591481716, 0.121174228994, -0.250532374481, 0.817200409786, 0.306573970694
36, 7.0, 9, no_regularization, -0.0305152575943, 0.235975689537, 0.12931525978, 0.0152677650341, 0.280582760523, 0.054414480083
36, 7.0, 10, no_regularization, -0.00161672012582, 0.438508448509, 0.00368686197796, -0.0151224530228, 0.591002907076, 0.0255877811119
36, 7.0, 6, regularization, -0.0139877429217, 0.245643209518, 0.0569433323604, -0.0903681301146, 0.731403735424, 0.123554373239
36, 7.0, 7, regularization, 0.0167998631212, 0.277718165014, 0.0604924892844, -0.105247990277, 0.554844087523, 0.18968930668
36, 7.0, 8, regularization, 0.0357635905375, 0.347680914948, 0.102863254783, -0.266593990286, 0.983304658756, 0.271120438525
36, 7.0, 9, regularization, 0.000599608101342, 0.341815739479, 0.00175418517081, -0.131821170342, 0.892571351769, 0.147686983322
36, 7.0, 10, regularization, -0.018949453427, 0.448957987344, 0.0422076318079, -0.0888307604584, 0.657357211382, 0.135133164922
30, 3.0, 6, no_regularization, -0.034747954221, 0.00151739172689, 22.8997915339, 0.00400954220388, 0.0745319452637, 0.0537962908346
30, 3.0, 7, no_regularization, -0.0344147037129, 0.00197671751679, 17.4100261775, 0.00203552801594, 0.0794562594165, 0.0256182210298
30, 3.0, 8, no_regularization, -0.0345492397893, 0.00252553886737, 13.6799477671, 0.00844309206532, 0.0615446336736, 0.137186486641
30, 3.0, 9, no_regularization, -0.0343747630016, 0.00157145420324, 21.8744923847, 0.00332001555202, 0.074125177558, 0.0447893099402
30, 3.0, 10, no_regularization, -0.0349247610444, 0.00333228692384, 10.4807184503, 0.0119592811642, 0.0492585949491, 0.24278567378
30, 3.0, 6, regularization, -0.0347278749248, 0.00214378281838, 16.1993438081, 0.0170709238384, 0.00432915177966, 3.94324909526
30, 3.0, 7, regularization, -0.0344113959843, 0.00243853152209, 14.111523953, 0.0171877439074, 0.00428485177191, 4.0112808616
30, 3.0, 8, regularization, -0.034529220839, 0.00256419824322, 13.4658936493, 0.0174206193619, 0.00535079079994, 3.25570929855
30, 3.0, 9, regularization, -0.0344057842847, 0.0022548959784, 15.2582578595, 0.0171556772154, 0.00484635068397, 3.53991659582
30, 3.0, 10, regularization, -0.03494662373, 0.00303607125861, 11.5104754643, 0.017367668798, 0.00574521395125, 3.02298033552
24, 7.0, 6, no_regularization, -0.0267151522154, 0.270615118192, 0.0987201025349, 0.0204480258905, 0.291536259793, 0.0701388770817
24, 7.0, 7, no_regularization, 0.0616197413193, 0.394292302293, 0.156279341395, -0.0330099944939, 0.552592491173, 0.0597365961739
24, 7.0, 8, no_regularization, -0.0666640387047, 0.258482920043, 0.257905004685, 0.0305940250769, 0.307561505708, 0.0994728680576
24, 7.0, 9, no_regularization, -0.0706043049327, 0.0812491507887, 0.868985143197, 0.0276795353338, 0.115373485874, 0.239912447164
24, 7.0, 10, no_regularization, -0.0118011351591, 0.321532956613, 0.0367027233643, -0.00064444522286, 0.377431994962, 0.00170744725265
24, 7.0, 6, regularization, -0.0113649663031, 0.195491523282, 0.0581353406652, 0.0385120155156, 0.255841755426, 0.150530610031
24, 7.0, 7, regularization, 0.0563217555737, 0.305703050351, 0.184236812518, -0.0304063678675, 0.502364086948, 0.0605265556545
24, 7.0, 8, regularization, -0.0554371314662, 0.230837675258, 0.240156341049, 0.0309260029139, 0.269697487331, 0.11466922892
24, 7.0, 9, regularization, -0.0722091270972, 0.026518686412, 2.72295263707, 0.0406848049519, 0.0697543059181, 0.583258687996
24, 7.0, 10, regularization, -0.013098604626, 0.243432290299, 0.053807999793, -0.00295089343373, 0.345769266814, 0.00853428490312
28, 5.0, 6, no_regularization, -0.00537790890744, 0.226120069189, 0.023783421466, 0.0126436565604, 0.25346500078, 0.0498832443199
28, 5.0, 7, no_regularization, -0.0579015513557, 0.0682614895326, 0.848231583461, 0.0231837083522, 0.0913792420097, 0.253708696224
28, 5.0, 8, no_regularization, -0.022639606752, 0.209761939324, 0.107930003054, 0.0144878111837, 0.210575911874, 0.068800894911
28, 5.0, 9, no_regularization, -0.0594777702201, 0.0588331163236, 1.01095733044, 0.0155176204714, 0.0997884388224, 0.155505193332
28, 5.0, 10, no_regularization, -0.0258088245307, 0.2042205706, 0.126377203114, 0.0263804572625, 0.209726420773, 0.125785092624
28, 5.0, 6, regularization, -0.0257959169963, 0.117950547346, 0.218701121586, 0.0287520412107, 0.120111789472, 0.239377344532
28, 5.0, 7, regularization, -0.0403374010395, 0.111931328706, 0.360376326324, 0.0286203406378, 0.144390764214, 0.198214482718
28, 5.0, 8, regularization, -0.05496147365, 0.0471030317014, 1.16683516251, 0.0254761982664, 0.0681680478254, 0.373726387642
28, 5.0, 9, regularization, -0.0581674376535, 0.0576609413296, 1.00878404536, 0.0288085421836, 0.0558510937042, 0.515809812717
28, 5.0, 10, regularization, -0.024795063763, 0.293650237245, 0.0844374041567, 0.0256583563237, 0.169829024783, 0.151083457945
28, 0.5, 6, no_regularization, -0.00635102143665, 0.000585365733854, 10.8496638415, 0.00281083227652, 0.00291151608215, 0.965418770568
28, 0.5, 7, no_regularization, -0.00616732751949, 0.000816578908716, 7.55264121282, 0.00253606800375, 0.00669754667929, 0.37865626403
28, 0.5, 8, no_regularization, -0.00631605564208, 0.000703255933844, 8.98116224566, 0.00291330119022, 0.00328382545193, 0.887166882913
28, 0.5, 9, no_regularization, -0.00604645439031, 0.000587123377884, 10.2984391664, 0.00280294723937, 0.00328370852196, 0.853591974023
28, 0.5, 10, no_regularization, -0.00615594872401, 0.000958153927186, 6.42480143258, 0.00329449316252, 0.00511173143938, 0.644496527562
28, 0.5, 6, regularization, -0.00633260926418, 0.00124656577792, 5.08004421135, 0.00283796947866, 0.00224596799032, 1.26358411647
28, 0.5, 7, regularization, -0.00617438967925, 0.00136231519466, 4.53227689412, 0.00257789101935, 0.00296914023131, 0.868228112694
28, 0.5, 8, regularization, -0.00629549645573, 0.00127861730204, 4.92367532153, 0.0030638090619, 0.00220729204328, 1.38803973458
28, 0.5, 9, regularization, -0.00603690701767, 0.00140858116021, 4.28580701503, 0.00273470808026, 0.00237998007273, 1.14904662925
28, 0.5, 10, regularization, -0.00615871357841, 0.00143104900981, 4.30363567999, 0.00305840713259, 0.00242341716736, 1.26202255797
14, 3.0, 6, no_regularization, -0.0347474336841, 0.00154393492229, 22.5057631526, 0.00776587512439, 0.0622625266539, 0.124727914875
14, 3.0, 7, no_regularization, -0.0344167066166, 0.00198904331521, 17.3031458659, 0.00350148390768, 0.0726484950431, 0.0481976110531
14, 3.0, 8, no_regularization, -0.0345510011375, 0.00251848023416, 13.7189884077, 0.0111494356011, 0.0532981447584, 0.209189938068
14, 3.0, 9, no_regularization, -0.0343730360492, 0.00157990540419, 21.7563886787, 0.00388315889935, 0.0716143654865, 0.0542231837562
14, 3.0, 10, no_regularization, -0.0349268179189, 0.00333427538958, 10.4750849399, 0.011094259879, 0.0528418738455, 0.209952052635
14, 3.0, 6, regularization, -0.0347273355578, 0.00216802851751, 16.0179330103, 0.0168861037445, 0.00523040105165, 3.22845295758
14, 3.0, 7, regularization, -0.0344108560346, 0.00244613025532, 14.0674667507, 0.0171773033744, 0.00427888363385, 4.01443573704
14, 3.0, 8, regularization, -0.0345306119221, 0.00256247435039, 13.4754956345, 0.0176385701807, 0.00476190665757, 3.70409826338
14, 3.0, 9, regularization, -0.03440661257, 0.00226010578102, 15.2234523087, 0.0170601584607, 0.00524675244749, 3.25156535046
14, 3.0, 10, regularization, -0.0349500601598, 0.00306249382233, 11.4122875628, 0.017515890783, 0.00566579306293, 3.09151615466
32, 0.5, 6, no_regularization, -0.0063504191629, 0.0005845341773, 10.8640681923, 0.00281521839019, 0.00289947710501, 0.970940030987
32, 0.5, 7, no_regularization, -0.00616714587584, 0.000815227781075, 7.56493586088, 0.00275780939927, 0.00590571040669, 0.466973354491
32, 0.5, 8, no_regularization, -0.00631536185843, 0.000702346298265, 8.99180628422, 0.00291413148075, 0.00327200123048, 0.890626645737
32, 0.5, 9, no_regularization, -0.00604603238453, 0.000584449558728, 10.3448318067, 0.0028034312063, 0.00327925406011, 0.854899057806
32, 0.5, 10, no_regularization, -0.00615574335516, 0.000960089310865, 6.41163617333, 0.00331927356287, 0.00513014058422, 0.64701415261
32, 0.5, 6, regularization, -0.00633210756127, 0.00124466512432, 5.0873985601, 0.00284455195525, 0.00223615056068, 1.2720753268
32, 0.5, 7, regularization, -0.00617419888053, 0.00134746552387, 4.58208300781, 0.00279666066567, 0.00263174166881, 1.06266534395
32, 0.5, 8, regularization, -0.00629490807456, 0.00128061299548, 4.91554286639, 0.00306813462074, 0.00220500248657, 1.39144270332
32, 0.5, 9, regularization, -0.00603640967917, 0.0014070702356, 4.29005569619, 0.00274378620761, 0.00237961178151, 1.15303942808
32, 0.5, 10, regularization, -0.00615851980484, 0.00143194154079, 4.30081789614, 0.00306681152348, 0.00242115395605, 1.26667348676
34, 5.0, 6, no_regularization, -0.0556683753124, 0.00233496919207, 23.8411605179, 0.0135312795079, 0.0820062424183, 0.16500304256
34, 5.0, 7, no_regularization, -0.0552624831952, 0.00266284144573, 20.7532007901, 0.0161374872758, 0.073633868813, 0.219158486929
34, 5.0, 8, no_regularization, -0.0557077373582, 0.034809334146, 1.60036779573, 0.0171872094632, 0.0805021505028, 0.21350000411
34, 5.0, 9, no_regularization, -0.0563972989904, 0.00239747760876, 23.5235977948, 0.0150982280791, 0.0799972404476, 0.188734361268
34, 5.0, 10, no_regularization, -0.0460723851064, 0.109548554381, 0.420565888494, 0.0184939471013, 0.132913769058, 0.13914244726
34, 5.0, 6, regularization, -0.0556743018204, 0.00187453236281, 29.7003684359, 0.0287990275973, 0.00643491738964, 4.47543081807
34, 5.0, 7, regularization, -0.0552383240733, 0.00216361212021, 25.530603918, 0.0280776863812, 0.00663134053706, 4.23408905398
34, 5.0, 8, regularization, -0.0557056068162, 0.00301467841488, 18.4781257401, 0.0276854094371, 0.0235998761371, 1.17311672639
34, 5.0, 9, regularization, -0.0564048427484, 0.00200873133532, 28.0798341504, 0.0289897526709, 0.00669630811832, 4.32921427131
34, 5.0, 10, regularization, -0.048521579435, 0.0743211290857, 0.652863862968, 0.0290038618522, 0.0879358930013, 0.329829616352
20, 11.0, 6, no_regularization, 0.0141674712241, 0.523175659255, 0.0270797598731, 0.0419442910012, 0.520728858374, 0.0805491962404
20, 11.0, 7, no_regularization, -0.0387976368287, 0.425158076392, 0.0912546155959, -0.0278769339565, 0.448650193195, 0.062135120812
20, 11.0, 8, no_regularization, -0.0496559179152, 0.412576125494, 0.12035577157, -0.0713779170002, 0.752952887923, 0.0947973215124
20, 11.0, 9, no_regularization, 0.0233848617765, 0.467048563677, 0.0500694437265, -0.0364696124972, 0.623409673501, 0.0585002351541
20, 11.0, 10, no_regularization, -0.00459508164177, 0.441692428667, 0.0104033516165, -0.0175925637938, 0.843614611357, 0.0208537921901
20, 11.0, 6, regularization, 0.0143213993269, 0.449599888074, 0.0318536541196, 0.0447365886374, 0.51540383326, 0.0867990995613
20, 11.0, 7, regularization, 0.0305733188645, 0.27717575905, 0.110303004019, -0.00597179448097, 0.547998667169, 0.0108974616888
20, 11.0, 8, regularization, -0.0542710235484, 0.277395910475, 0.195644641824, 0.00652611065053, 0.632240883231, 0.0103221902025
20, 11.0, 9, regularization, -0.0157572219539, 0.239081060588, 0.0659074454294, 0.0112081176472, 0.341384137687, 0.0328313955158
20, 11.0, 10, regularization, -0.00444203926929, 0.393178761539, 0.0112977599601, -0.00759335285311, 0.653523804646, 0.0116190914533
18, 11.0, 6, no_regularization, 0.00494826474439, 0.344505468556, 0.0143633851884, -0.0395197785179, 0.416362138924, 0.0949168399893
18, 11.0, 7, no_regularization, -0.0290376036095, 0.3860384654, 0.0752194566399, -0.0214841329969, 0.807529516236, 0.0266047649837
18, 11.0, 8, no_regularization, -0.0368547485994, 0.361832581039, 0.101855804399, -0.0944941531483, 0.566908891546, 0.166683138256
18, 11.0, 9, no_regularization, -0.00726975936899, 0.476808891995, 0.0152466942019, -0.0829005526842, 0.532025273783, 0.155820703958
18, 11.0, 10, no_regularization, -0.014303891002, 0.376978475082, 0.0379435218386, -0.0406285247344, 0.700817872093, 0.0579730146051
18, 11.0, 6, regularization, 0.0232653109439, 0.226692790092, 0.102629249631, -0.0316310490939, 0.383281958013, 0.0825268407047
18, 11.0, 7, regularization, 0.0311854887263, 0.308443945489, 0.10110585467, -0.0288276051564, 0.615050885663, 0.0468702766363
18, 11.0, 8, regularization, -0.0389155251154, 0.27112829321, 0.143531774772, -0.0942989364014, 0.619831192825, 0.152136480856
18, 11.0, 9, regularization, 0.037462936718, 0.325214627455, 0.115194500971, -0.0646438184312, 0.443861308436, 0.145639678888
18, 11.0, 10, regularization, -0.0111584957699, 0.286444690769, 0.0389551495612, -0.00931010224173, 0.760215001216, 0.0122466699905
22, 5.0, 6, no_regularization, -0.0556601456714, 0.103913079823, 0.535641381877, 0.0144964712282, 0.119707389253, 0.121099218006
22, 5.0, 7, no_regularization, 0.0267146872796, 0.320103896713, 0.0834563013881, -0.0122530479884, 0.355412449852, 0.0344755733613
22, 5.0, 8, no_regularization, -0.0289436520756, 0.134946418978, 0.214482550146, 0.0196908057801, 0.134878168037, 0.145989570193
22, 5.0, 9, no_regularization, -0.0599261647613, 0.121228620548, 0.494323572194, 0.00798711709406, 0.114811258483, 0.0695673682144
22, 5.0, 10, no_regularization, -0.062960404806, 0.103348680952, 0.60920375786, 0.0217012692119, 0.120132697951, 0.18064415086
22, 5.0, 6, regularization, -0.0529479682489, 0.0574874444266, 0.921035345666, 0.0189502288623, 0.0845662089475, 0.224087482437
22, 5.0, 7, regularization, -0.0351778848009, 0.131288420333, 0.2679435453, 0.0315824821971, 0.156613529918, 0.201658708629
22, 5.0, 8, regularization, -0.0264694289632, 0.124093887831, 0.213301633351, 0.0173908358329, 0.116150045942, 0.149727326338
22, 5.0, 9, regularization, -0.0616893379733, 0.0726685736532, 0.848913565687, 0.0256707080041, 0.0700461697604, 0.366482679809
22, 5.0, 10, regularization, -0.0621631844988, 0.0512483895375, 1.21297830156, 0.0296821184867, 0.0556666255191, 0.533212103482
28, 7.0, 6, no_regularization, -0.0173562084805, 0.346217594832, 0.0501309255784, 0.00427069902177, 0.57555834451, 0.00742009748013
28, 7.0, 7, no_regularization, 0.061397773062, 0.487474602256, 0.125950711643, -0.0156350107838, 0.497591938922, 0.0314213506304
28, 7.0, 8, no_regularization, 0.0462793953512, 0.412521448711, 0.112186640224, -0.00681685837342, 0.54527468003, 0.0125016961599
28, 7.0, 9, no_regularization, -0.0428447257873, 0.271653868223, 0.1577180773, -0.00463961470152, 0.292020676485, 0.0158879664186
28, 7.0, 10, no_regularization, 0.00544799915933, 0.403760014526, 0.0134931616885, -0.0124606890808, 0.597777638117, 0.0208450237786
28, 7.0, 6, regularization, -0.0190886414649, 0.227933356449, 0.0837465905046, 0.0126194700731, 0.534756786017, 0.0235985225491
28, 7.0, 7, regularization, 0.0176663825931, 0.253900763092, 0.0695798719861, -0.017415402763, 0.370046642667, 0.0470627233298
28, 7.0, 8, regularization, 0.0728139935975, 0.260130245773, 0.279913600132, -0.0357345863539, 0.398442981403, 0.0896855711401
28, 7.0, 9, regularization, -0.0106820754629, 0.212333050301, 0.0503081147646, 0.015043169306, 0.270536151349, 0.0556050244338
28, 7.0, 10, regularization, 0.0107532810937, 0.306632877901, 0.0350689109637, 0.000102371235794, 0.615503376532, 0.000166321160367
24, 0.5, 6, no_regularization, -0.00635101960764, 0.000592708927614, 10.7152420214, 0.00281051671321, 0.00291207218943, 0.965126044405
24, 0.5, 7, no_regularization, -0.00616736559475, 0.000819726941237, 7.52368292964, 0.00266754486784, 0.00616734384483, 0.432527346449
24, 0.5, 8, no_regularization, -0.00631550642781, 0.000704536317717, 8.96406085675, 0.00291795782831, 0.00327041402964, 0.892228874343
24, 0.5, 9, no_regularization, -0.00604712613341, 0.000591902193848, 10.2164279779, 0.00280748232823, 0.00330619055608, 0.849159260668
24, 0.5, 10, no_regularization, -0.00615625229559, 0.000986656694238, 6.23950795808, 0.00329611072947, 0.00507310945692, 0.649721981649
24, 0.5, 6, regularization, -0.00633252245382, 0.00124796437336, 5.07428143704, 0.00283929639636, 0.00223826527776, 1.26852541769
24, 0.5, 7, regularization, -0.0061747819923, 0.00134188909717, 4.6015591045, 0.00275776905042, 0.00265937965343, 1.03699712332
24, 0.5, 8, regularization, -0.0062954412425, 0.00127779632555, 4.9267955437, 0.00307591057657, 0.00220230310782, 1.39667903371
24, 0.5, 9, regularization, -0.00603788656489, 0.00140993668048, 4.28238136399, 0.00274230730831, 0.00237746987496, 1.15345617507
24, 0.5, 10, regularization, -0.00615874139076, 0.00143119259818, 4.30322333876, 0.00306523954858, 0.00241677446226, 1.26831841218
32, 7.0, 6, no_regularization, 0.04514179837, 0.423785368557, 0.106520426894, -0.113868251021, 0.57220199658, 0.19900009385
32, 7.0, 7, no_regularization, 0.00330984517071, 0.479573010014, 0.00690165022133, -0.0103864859118, 0.784330759102, 0.0132424819392
32, 7.0, 8, no_regularization, -0.0456161272593, 0.189402424252, 0.240842362179, 0.0189437851622, 0.201437140722, 0.0940431595399
32, 7.0, 9, no_regularization, 0.0180322392627, 0.323018124732, 0.0558242336329, 0.0063820721627, 0.349178645005, 0.0182773839523
32, 7.0, 10, no_regularization, 0.0226080720651, 0.401477456711, 0.0563121831305, 0.0458902631273, 0.764662294955, 0.0600137648084
