axialBottomBlockRadius, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
22, 5.0, 9, regularization, -0.0564438889787, 0.00169118475014, 33.3753535645, 0.0290827639601, 0.00513951386427, 5.65866047415
22, 5.0, 10, regularization, -0.0601629329515, 0.0335548819906, 1.79297107849, 0.0275929914299, 0.0626431035778, 0.440479316221
20, 7.0, 6, no_regularization, -0.0551529508221, 0.299717542119, 0.184016425706, 0.00895352371885, 0.261543270476, 0.034233431824
20, 7.0, 7, no_regularization, -0.0223207410915, 0.551306327141, 0.0404870033095, -0.0414619317275, 0.551795649748, 0.0751400119708
20, 7.0, 8, no_regularization, -0.0152237440911, 0.282634231861, 0.0538637658674, -0.014435295477, 0.327432330879, 0.044086347363
20, 7.0, 9, no_regularization, -0.0336310789695, 0.298622321146, 0.112620780792, 0.0244250245382, 0.311676184097, 0.07836666959
20, 7.0, 10, no_regularization, 0.00909329657473, 0.309938926423, 0.0293389948777, -0.0235334963928, 0.377128356165, 0.0624018215764
20, 7.0, 6, regularization, -0.0404127111963, 0.168929015369, 0.239228951332, 0.0394370993617, 0.334111863419, 0.118035615252
20, 7.0, 7, regularization, -0.0156830888066, 0.490610142508, 0.0319664993603, -0.0960019814613, 0.508800071702, 0.188683113075
20, 7.0, 8, regularization, -0.0142480679478, 0.245697523367, 0.0579902790737, 0.00580270355538, 0.354555029226, 0.0163661577952
20, 7.0, 9, regularization, -0.0357240355102, 0.254369096018, 0.140441728455, 0.00912111630791, 0.283937289438, 0.0321237000113
20, 7.0, 10, regularization, 0.0188400786073, 0.226364472364, 0.083228955545, -0.0206080470789, 0.308754826465, 0.0667456678003
12, 7.0, 6, no_regularization, -0.0520989505271, 0.302218347771, 0.17238844336, 0.00943959952924, 0.303820456947, 0.0310696640513
12, 7.0, 7, no_regularization, 0.0443422237525, 0.771641678449, 0.0574647857819, 0.00904435522898, 0.517453499162, 0.0174785855031
12, 7.0, 8, no_regularization, -0.0583648217358, 0.247397218659, 0.235915432082, 0.0306426540317, 0.270047920532, 0.113471171973
12, 7.0, 9, no_regularization, 0.0107558997289, 0.405176549704, 0.0265462049489, 0.00679813979699, 0.502242902742, 0.0135355616971
12, 7.0, 10, no_regularization, 0.00730084677039, 0.338970689837, 0.0215382833657, 0.0460716875015, 0.445821745172, 0.103341050544
12, 7.0, 6, regularization, -0.0146963013932, 0.193406266407, 0.0759866868135, 0.0270490854993, 0.206090212754, 0.131248763043
12, 7.0, 7, regularization, 0.00621148626768, 0.574799064378, 0.0108063611314, 0.0181142084312, 0.46942974094, 0.0385876881063
12, 7.0, 8, regularization, -0.0153738337823, 0.252959465671, 0.0607758786234, 0.00662617557646, 0.381840395964, 0.0173532597559
12, 7.0, 9, regularization, 0.0133303563715, 0.361264324035, 0.036899177374, 0.0138802230929, 0.539720705383, 0.0257174182025
12, 7.0, 10, regularization, -0.0020101396413, 0.249301286894, 0.00806309372225, 0.0298317691477, 0.351422136954, 0.0848887022494
22, 11.0, 6, no_regularization, 0.0372330050102, 0.390195566712, 0.0954213942612, 0.00895440351524, 0.689733249834, 0.0129824153285
22, 11.0, 7, no_regularization, -0.144275269438, 0.497483954278, 0.290009895189, 0.00161798201018, 0.803753175021, 0.00201303342925
22, 11.0, 8, no_regularization, -0.033778524862, 0.354239747595, 0.0953549823003, -0.0942727078067, 0.861371862437, 0.109444842486
22, 11.0, 9, no_regularization, 0.0684452561008, 0.367989408397, 0.185997897056, -0.0914042523245, 0.56245228572, 0.16251023357
22, 11.0, 10, no_regularization, -0.0263878850793, 0.509880671895, 0.0517530601449, 0.0136942494843, 0.585577735538, 0.0233858780025
22, 11.0, 6, regularization, 0.027547336856, 0.292191103948, 0.0942784926844, 0.0133440368402, 0.488876737103, 0.0272952992595
22, 11.0, 7, regularization, 0.0276519891985, 0.269191166071, 0.102722498669, 0.0406958609128, 0.545584609243, 0.0745912920259
22, 11.0, 8, regularization, -0.0138822524147, 0.266500820006, 0.0520908431516, -0.0268812446711, 0.552581561328, 0.048646655177
22, 11.0, 9, regularization, -0.0326435883245, 0.288746950573, 0.113052582061, 0.0334788645043, 0.385730637761, 0.086793376587
22, 11.0, 10, regularization, -0.00975188743111, 0.311903841095, 0.0312656855936, 0.0262544477688, 0.396139102916, 0.0662758298173
10, 11.0, 6, no_regularization, -0.0166228324005, 0.316126723866, 0.0525828129845, -0.0101354476936, 0.648220705605, 0.0156357975084
10, 11.0, 7, no_regularization, -0.148670917959, 0.677750136765, 0.219359480573, -0.00200622380433, 0.577250541801, 0.00347548189053
10, 11.0, 8, no_regularization, 0.00286558610209, 0.373813694352, 0.00766581360017, -0.0741604775882, 0.686046995596, 0.108098247007
10, 11.0, 9, no_regularization, 0.0448928307272, 0.473562567102, 0.0947980981731, -0.00942488855108, 0.782490469794, 0.0120447327027
10, 11.0, 10, no_regularization, 0.0161267866535, 0.457380176033, 0.0352590415993, 0.020220875045, 0.667535673955, 0.0302918268401
10, 11.0, 6, regularization, 0.0278746120926, 0.323305578281, 0.0862175414381, 0.0414998583496, 0.554180875844, 0.0748850423364
10, 11.0, 7, regularization, -0.0328141076445, 0.485962693372, 0.0675239233218, -0.00378225438542, 0.556665404504, 0.00679448436138
10, 11.0, 8, regularization, -0.0303238099422, 0.297574061238, 0.101903404538, 0.0414521635998, 0.607144613342, 0.0682739543248
10, 11.0, 9, regularization, -0.0335093224385, 0.379378097065, 0.0883269822315, 0.0797274827539, 0.516355693136, 0.154404190394
10, 11.0, 10, regularization, 0.0183496165976, 0.395983316123, 0.0463393679746, 0.0196475270824, 0.644401717739, 0.0304895634843
22, 7.0, 6, no_regularization, -0.0882025167177, 0.286502217067, 0.307859805138, -0.0136700293741, 0.329830281136, 0.0414456469157
22, 7.0, 7, no_regularization, -0.00687116268146, 0.498616171229, 0.0137804649707, -0.0275044263155, 0.515182587979, 0.0533877249683
22, 7.0, 8, no_regularization, 0.0475300584243, 0.491984320276, 0.0966088886686, 0.0107561443289, 0.609438514335, 0.0176492690827
22, 7.0, 9, no_regularization, -0.044984198434, 0.343991747672, 0.130771155815, 0.0234090372911, 0.579665637811, 0.0403836897759
22, 7.0, 10, no_regularization, 0.0533542048541, 0.485615807072, 0.109869168337, -0.0132563157306, 0.471949669514, 0.0280884098177
22, 7.0, 6, regularization, -0.0463954713662, 0.265962629564, 0.174443572927, 0.00636727088203, 0.305443811241, 0.0208459646184
22, 7.0, 7, regularization, 0.00445495168788, 0.403024024532, 0.0110538117251, -0.00810378688345, 0.458007500355, 0.0176935680686
22, 7.0, 8, regularization, 0.0526123447973, 0.412462109876, 0.127556795006, 0.0241199076798, 0.549434247417, 0.0438995344634
22, 7.0, 9, regularization, -0.0397360652799, 0.234036955898, 0.169785430371, 0.0210860954303, 0.584806518853, 0.0360565328028
22, 7.0, 10, regularization, 0.011393365521, 0.242950762454, 0.0468957800579, -0.0230137988289, 0.29758592603, 0.0773349705611
20, 5.0, 6, no_regularization, -0.0399461540809, 0.194392557593, 0.205492198753, 0.00511544761911, 0.206503329248, 0.0247717440573
20, 5.0, 7, no_regularization, -0.0485219802057, 0.102030604828, 0.475562996884, 0.0104485989028, 0.117476637881, 0.0889419299981
20, 5.0, 8, no_regularization, -0.062227949789, 0.13079840127, 0.475754666607, 0.0137519675553, 0.173471975316, 0.0792748657544
20, 5.0, 9, no_regularization, -0.0564579171415, 0.00210069105737, 26.8758782704, 0.0158620986221, 0.0774060220901, 0.204920730892
20, 5.0, 10, no_regularization, -0.0645880587952, 0.121247646417, 0.532695361138, 0.011097625055, 0.155259092593, 0.0714781007004
20, 5.0, 6, regularization, -0.0232288064517, 0.181806736939, 0.12776647798, 0.00396732781288, 0.183755390675, 0.0215902662682
20, 5.0, 7, regularization, -0.046229087554, 0.0618232479099, 0.747762194916, 0.0310901980723, 0.0859436143819, 0.361751112004
20, 5.0, 8, regularization, -0.0626890720556, 0.0886156720376, 0.707426469993, 0.0291325722119, 0.11475002709, 0.253878565005
20, 5.0, 9, regularization, -0.0564441244324, 0.00230178479066, 24.5218947755, 0.0294322426904, 0.00588329460413, 5.00268041477
20, 5.0, 10, regularization, -0.0536723313756, 0.0343032241697, 1.56464392706, 0.0241790044691, 0.0680820855294, 0.355144885488
22, 0.5, 6, no_regularization, -0.00636766141672, 0.000503332408616, 12.6510061894, 0.00283155349312, 0.00271925113922, 1.04129900041
22, 0.5, 7, no_regularization, -0.00614903903513, 0.000622801022629, 9.87319996548, 0.00258053402933, 0.00629665121134, 0.409826420858
22, 0.5, 8, no_regularization, -0.00633114372596, 0.000565730649875, 11.1910919576, 0.00292187571349, 0.00290118364656, 1.00713228442
22, 0.5, 9, no_regularization, -0.00604986590115, 0.000500775764312, 12.0809878039, 0.00280981218428, 0.00307577206413, 0.913530692683
22, 0.5, 10, no_regularization, -0.00616950942057, 0.000804700017691, 7.66684389827, 0.00318919481128, 0.00483601942571, 0.659466914943
22, 0.5, 6, regularization, -0.00637500082017, 0.00061619767387, 10.3457073769, 0.00285637670528, 0.00190212473606, 1.50167686226
22, 0.5, 7, regularization, -0.00612631474883, 0.000674761019054, 9.07923631601, 0.00255810298684, 0.00245191031771, 1.04331017671
22, 0.5, 8, regularization, -0.00633946039485, 0.000659517535144, 9.61226966235, 0.00298693751832, 0.00191540958876, 1.55942495842
22, 0.5, 9, regularization, -0.00603240142019, 0.000650461212551, 9.27403710443, 0.00276758867172, 0.00180613992455, 1.53232240432
22, 0.5, 10, regularization, -0.00617021027362, 0.000776814412721, 7.94296574906, 0.00291302277389, 0.0018471336999, 1.57705030992
12, 3.0, 6, no_regularization, -0.0347563508682, 0.00252052009248, 13.7893567966, 0.00289202648668, 0.0768480315801, 0.0376330587422
12, 3.0, 7, no_regularization, -0.034421326676, 0.00344307158391, 9.99727302703, 0.00340473341688, 0.0746066876746, 0.0456357670204
12, 3.0, 8, no_regularization, -0.0345520041152, 0.00995660899467, 3.47025821077, 0.0103164384841, 0.0554929715272, 0.185905317379
12, 3.0, 9, no_regularization, -0.0344075525003, 0.00271487930387, 12.6736950889, 0.00433744338953, 0.0720875865533, 0.0601690748285
12, 3.0, 10, no_regularization, -0.0349442075204, 0.0181012563591, 1.93048520099, 0.0117651728288, 0.0525333367777, 0.22395632089
12, 3.0, 6, regularization, -0.034718558742, 0.00265311952176, 13.0859384423, 0.0168550427482, 0.00457339405879, 3.68545603801
12, 3.0, 7, regularization, -0.0343977374265, 0.0031850388032, 10.7997859844, 0.0170668311776, 0.0049084714784, 3.4770154523
12, 3.0, 8, regularization, -0.0345530936025, 0.00364630158748, 9.47620287942, 0.0172240105156, 0.00544836818371, 3.16131544984
12, 3.0, 9, regularization, -0.0344100684129, 0.00288858941305, 11.9124124243, 0.0171639596146, 0.00455435246014, 3.76869374183
12, 3.0, 10, regularization, -0.0349844396752, 0.00430101556714, 8.13399512954, 0.0174232109262, 0.00633103609908, 2.75203152432
14, 9.0, 6, no_regularization, -0.00925099410738, 0.444957879239, 0.0207907187152, -0.00409247832353, 0.764503269675, 0.00535312075941
14, 9.0, 7, no_regularization, -0.00553723575309, 0.358236698154, 0.0154569193542, 0.0234810083911, 0.366003400313, 0.0641551645996
14, 9.0, 8, no_regularization, -0.0249694770799, 0.317112465269, 0.0787401310722, -0.0100442590135, 0.344902558552, 0.0291220194355
14, 9.0, 9, no_regularization, -0.0939254238368, 0.285819604051, 0.32861785023, 0.00392422180867, 0.310531503938, 0.0126371133328
14, 9.0, 10, no_regularization, 0.00799244357196, 0.425278645361, 0.0187934279305, -0.0842115183669, 0.967826032927, 0.0870110076624
14, 9.0, 6, regularization, -0.00525264509002, 0.355995250858, 0.0147548178729, -0.00577753888719, 0.701870743015, 0.00823162803792
14, 9.0, 7, regularization, -0.0135663735804, 0.297834163998, 0.0455500920322, 0.0284408873886, 0.457908770408, 0.0621103792428
14, 9.0, 8, regularization, -0.0271414645045, 0.274971983013, 0.0987062907541, -0.0787224295885, 0.423316866642, 0.185965728729
14, 9.0, 9, regularization, -0.0505707006993, 0.43505182874, 0.116240634698, 0.00456905746107, 0.657852143753, 0.00694541699751
14, 9.0, 10, regularization, 0.00282975842048, 0.31978495524, 0.00884894168444, 0.0239660529774, 0.816529084644, 0.0293511320395
14, 3.0, 6, no_regularization, -0.034767976897, 0.00210198004524, 16.5405837109, 0.00422005996487, 0.0729864502462, 0.0578197727199
14, 3.0, 7, no_regularization, -0.0344061244641, 0.00282124744031, 12.1953586816, 0.00328065839597, 0.0739347074412, 0.044372372726
14, 3.0, 8, no_regularization, -0.0345661206489, 0.00362088871001, 9.5463084942, 0.0117647573202, 0.0502593097745, 0.23408115577
14, 3.0, 9, no_regularization, -0.0344231843829, 0.00226205801213, 15.2176399537, 0.00558468090894, 0.0681981565679, 0.0818890302905
14, 3.0, 10, no_regularization, -0.0349683961813, 0.0195826973931, 1.78567821784, 0.0123523934778, 0.0530616434603, 0.232793269719
14, 3.0, 6, regularization, -0.0347958312594, 0.00170338501101, 20.4274612225, 0.0170961627648, 0.00564425592521, 3.02894889801
14, 3.0, 7, regularization, -0.034382158984, 0.00221561187203, 15.5181326739, 0.0167555922173, 0.00507242398632, 3.30327122939
14, 3.0, 8, regularization, -0.0345365399036, 0.00281308590817, 12.277101031, 0.016611322417, 0.00574530977095, 2.89128403502
14, 3.0, 9, regularization, -0.0343644145669, 0.00188454608301, 18.2348496949, 0.017293041277, 0.00553282559242, 3.12553522394
14, 3.0, 10, regularization, -0.0349664525284, 0.00361292969922, 9.67814362289, 0.0183867350777, 0.00668353648758, 2.75104880655
22, 9.0, 6, no_regularization, 0.0479067867581, 0.348788987823, 0.137351775517, 0.0326332998586, 0.836882657493, 0.0389938775363
22, 9.0, 7, no_regularization, 0.00628414104988, 0.366153736854, 0.0171625752174, -0.349727343221, 1.01085392658, 0.34597218651
22, 9.0, 8, no_regularization, -0.00439091014065, 0.460801094949, 0.00952886221143, -0.0601800318714, 0.434715206272, 0.138435534353
22, 9.0, 9, no_regularization, -0.0601043631812, 0.37001265283, 0.162438669925, 0.0289341680797, 1.03249246445, 0.0280236118674
22, 9.0, 10, no_regularization, -0.0198805433108, 0.364695597039, 0.0545127044916, 0.0463527859577, 0.669180243985, 0.0692680131763
22, 9.0, 6, regularization, 0.022264322235, 0.260751210729, 0.085385307216, -0.0208023345115, 0.866302845409, 0.0240127740798
22, 9.0, 7, regularization, -0.00118492536386, 0.286115712693, 0.00414142010135, -0.0495685020776, 0.727676736044, 0.0681188495143
22, 9.0, 8, regularization, 0.00758197568504, 0.322500887921, 0.0235099373956, -0.0718943554819, 0.478854183833, 0.150138304956
22, 9.0, 9, regularization, -0.0447401023024, 0.324465137547, 0.137888781028, -0.0162676534976, 0.840874022845, 0.0193461244557
22, 9.0, 10, regularization, -0.0380084346825, 0.268057672106, 0.141792004623, 0.0356137725049, 0.56849052055, 0.0626462029137
12, 0.5, 6, no_regularization, -0.00635782591402, 0.000913342946597, 6.96104999519, 0.00281793771827, 0.00341823236939, 0.824384481146
12, 0.5, 7, no_regularization, -0.00615791969755, 0.00142416032335, 4.32389499735, 0.00268390634186, 0.00678216077996, 0.395730273719
12, 0.5, 8, no_regularization, -0.00632572070686, 0.00115487872125, 5.47738960852, 0.00289780891405, 0.00363599217843, 0.796978863497
12, 0.5, 9, no_regularization, -0.00604648201218, 0.000934490192704, 6.47035363172, 0.0027767359949, 0.00456696950051, 0.608004059278
12, 0.5, 10, no_regularization, -0.00616824216203, 0.0017184883829, 3.58934178632, 0.00323872502101, 0.00561069488728, 0.577241337496
12, 0.5, 6, regularization, -0.00630531975379, 0.00341305042042, 1.84741476893, 0.0028200575218, 0.00336276970737, 0.83861155155
12, 0.5, 7, regularization, -0.00610025507357, 0.00341650704215, 1.78552392789, 0.00282358999884, 0.00399661308716, 0.706495709558
12, 0.5, 8, regularization, -0.00629026655361, 0.00342005131973, 1.83923162712, 0.00309218888747, 0.00349595153435, 0.884505650919
12, 0.5, 9, regularization, -0.00596679185939, 0.00345363660687, 1.72768375443, 0.0027541353599, 0.00361152198207, 0.762596870122
12, 0.5, 10, regularization, -0.00622741738397, 0.00350399476661, 1.77723364296, 0.00307254783902, 0.00387183030032, 0.793564696975
14, 11.0, 6, no_regularization, 0.027665663043, 0.362117584971, 0.0763996673765, -0.0574421067709, 0.57401044013, 0.100071536605
14, 11.0, 7, no_regularization, -0.0684919732421, 0.370519288669, 0.184854001766, 0.0164851743624, 0.571672640579, 0.0288367383572
14, 11.0, 8, no_regularization, -0.049013790212, 0.407481256651, 0.120284772396, -0.114629678399, 0.765959488755, 0.149655014504
14, 11.0, 9, no_regularization, 0.0572559259911, 0.414184920989, 0.138237591688, 0.00496247094949, 0.565335306642, 0.00877792504941
14, 11.0, 10, no_regularization, -0.00803647700345, 0.442368648612, 0.0181669226078, -0.149422542775, 1.09445659273, 0.136526696232
14, 11.0, 6, regularization, -0.0055749843754, 0.263618857042, 0.0211478967702, -0.0194291020037, 0.667068424346, 0.0291261005537
14, 11.0, 7, regularization, 0.0222373428511, 0.266717716643, 0.0833740747744, -0.0255565194962, 0.345052039644, 0.0740656960689
14, 11.0, 8, regularization, 0.00138973509788, 0.262784010429, 0.00528850707323, 0.00846179825477, 0.317021119088, 0.0266915916489
14, 11.0, 9, regularization, 0.0538996136737, 0.317777409308, 0.169614365575, 0.00308750909759, 0.530361543824, 0.00582151766761
14, 11.0, 10, regularization, -0.0286673167089, 0.312153729069, 0.0918371752095, -0.162936191541, 1.02648233837, 0.158732581605
18, 1.0, 6, no_regularization, -0.012521502467, 0.000795650406442, 15.7374424315, 0.00630712191465, 0.00653976075193, 0.964427011002
18, 1.0, 7, no_regularization, -0.0123162811567, 0.00124302824809, 9.90828742273, -0.0016056444838, 0.0535313707319, 0.0299944586108
18, 1.0, 8, no_regularization, -0.0120944047438, 0.00117544749121, 10.2891918475, 0.00576511916337, 0.00555023229241, 1.03871673466
18, 1.0, 9, no_regularization, -0.0119265194539, 0.000773250054725, 15.4238843968, 0.00600774683446, 0.00449829399697, 1.33556117908
18, 1.0, 10, no_regularization, -0.0120745909125, 0.0015441624014, 7.81950842836, 0.00617958340404, 0.00673790236655, 0.917137570102
18, 1.0, 6, regularization, -0.0124816696676, 0.00100139600682, 12.4642694625, 0.00568257337134, 0.00284485178883, 1.99749364577
18, 1.0, 7, regularization, -0.0123194835288, 0.00123836801792, 9.94816028077, 0.0060438265468, 0.0025277552589, 2.39098564844
18, 1.0, 8, regularization, -0.012081139408, 0.00121904579839, 9.91032447184, 0.00567914741555, 0.00253749869288, 2.23808880434
18, 1.0, 9, regularization, -0.0119531463463, 0.00104222678322, 11.4688535535, 0.00588134507245, 0.0020606245626, 2.85415654029
18, 1.0, 10, regularization, -0.0120878257673, 0.0013699648374, 8.82345695106, 0.00588125644191, 0.00251104678275, 2.34215327341
10, 9.0, 6, no_regularization, -0.0156495366608, 0.321788546777, 0.0486329821791, -0.208404038709, 0.399591170262, 0.52154315265
10, 9.0, 7, no_regularization, -0.0177937185776, 0.402374706851, 0.0442217621404, 0.0156009840585, 0.422021535213, 0.0369672700484
10, 9.0, 8, no_regularization, -0.0178961616845, 0.398248221187, 0.0449372043173, -0.101419814905, 0.461190164614, 0.21990888507
10, 9.0, 9, no_regularization, -0.0320033589039, 0.508259658272, 0.0629665533808, 0.0157065675868, 0.862122510727, 0.0182184868059
10, 9.0, 10, no_regularization, 0.0155343118645, 0.38697235146, 0.0401432086967, 0.0425568373577, 0.441596838324, 0.0963703397859
10, 9.0, 6, regularization, -0.0539655902112, 0.597661336645, 0.0902945981316, -0.0761904832591, 0.831162859341, 0.0916673337877
10, 9.0, 7, regularization, -0.0354780189902, 0.284290248, 0.124795061525, -0.0152381033857, 0.352556218371, 0.0432217688745
10, 9.0, 8, regularization, 0.0169179115676, 0.326455568223, 0.051823014261, -0.104120483375, 0.463090701346, 0.224838207876
10, 9.0, 9, regularization, -0.0290115878643, 0.480725243032, 0.0603496244161, 0.0355708029254, 0.747128654879, 0.0476100102615
10, 9.0, 10, regularization, 0.0566372302399, 0.249791704795, 0.226737834575, 0.0533471856251, 0.375405500477, 0.142105498074
14, 5.0, 6, no_regularization, -0.0237843217439, 0.230618104205, 0.103132934103, 0.00300770445277, 0.217142401423, 0.013851299576
14, 5.0, 7, no_regularization, -0.0355179725406, 0.151291526913, 0.234765113853, 0.00495977868625, 0.150572223018, 0.032939532849
14, 5.0, 8, no_regularization, -0.0488107854057, 0.134865900094, 0.361920881198, 0.0156237353642, 0.140545134113, 0.111165252806
14, 5.0, 9, no_regularization, -0.0564871408015, 0.00345718449881, 16.339058798, 0.0164429503748, 0.0754165056995, 0.218028536622
14, 5.0, 10, no_regularization, -0.052468459647, 0.144255654231, 0.363718565672, 0.0134905281062, 0.144995073099, 0.0930412862856
14, 5.0, 6, regularization, -0.0239063377054, 0.180261047218, 0.132620652517, 0.0178728740934, 0.197777249153, 0.0903687060568
14, 5.0, 7, regularization, -0.0352526601912, 0.119039132397, 0.296143457041, 0.0231235100789, 0.112307666372, 0.205894315375
14, 5.0, 8, regularization, -0.0486396646861, 0.0650832843435, 0.747344962331, 0.020472663558, 0.0920616807952, 0.222379858603
14, 5.0, 9, regularization, -0.0564783419793, 0.00312893667517, 18.0503307809, 0.0291567281694, 0.00591202532316, 4.93176645492
14, 5.0, 10, regularization, -0.0547727523735, 0.0316559937893, 1.7302490245, 0.0294130857943, 0.0593272322043, 0.495777144854
14, 1.0, 6, no_regularization, -0.012519176625, 0.00112643376927, 11.1139926435, 0.00626536022561, 0.00715453860085, 0.875718278306
14, 1.0, 7, no_regularization, -0.0123061880792, 0.00190254497175, 6.46827710353, -0.00116492066436, 0.0508759214625, 0.0228972887542
14, 1.0, 8, no_regularization, -0.0120960796438, 0.00167501040637, 7.22149522042, 0.00582322355515, 0.00598976586454, 0.972195522637
14, 1.0, 9, no_regularization, -0.0119664027761, 0.00110699826165, 10.8097755802, 0.00541523936629, 0.00744694734249, 0.727175729495
14, 1.0, 10, no_regularization, -0.0120977024343, 0.00225123359797, 5.37381036123, 0.0062415537854, 0.00735026774003, 0.849160058675
14, 1.0, 6, regularization, -0.0125279107016, 0.00174026278695, 7.19886145677, 0.00578417679856, 0.0025589379252, 2.26038183326
14, 1.0, 7, regularization, -0.012310743916, 0.00195435560905, 6.29913197937, 0.00589171453364, 0.00337050312669, 1.7480222721
14, 1.0, 8, regularization, -0.0121042430501, 0.00190359621179, 6.35861900499, 0.00550003518919, 0.0027333266797, 2.01221289428
14, 1.0, 9, regularization, -0.0119187244355, 0.00170162783979, 7.00430737957, 0.00556611889507, 0.0026575303207, 2.09447051336
14, 1.0, 10, regularization, -0.0120976968708, 0.00203422566982, 5.94707708698, 0.00582939257108, 0.00263796407899, 2.20980741076
20, 11.0, 6, no_regularization, -0.0395599134391, 0.343850061492, 0.115049894909, 0.000105589559524, 0.377402792291, 0.000279779486748
20, 11.0, 7, no_regularization, 0.0113256657825, 0.336167221667, 0.0336905713957, -0.0372503847735, 0.439780090684, 0.0847022990867
20, 11.0, 8, no_regularization, 0.00551187470158, 0.384811555036, 0.0143235685869, -0.0689430501968, 0.533360959844, 0.12926152341
20, 11.0, 9, no_regularization, 0.0558755741884, 0.473078131003, 0.118110668253, -0.0275470307282, 0.57130858775, 0.0482174280571
20, 11.0, 10, no_regularization, -0.0212560964997, 0.429470479318, 0.0494937312885, -0.173816874588, 1.1178115338, 0.155497478181
20, 11.0, 6, regularization, 0.00349650522832, 0.192344365845, 0.0181783605304, -0.0522503631847, 0.57289668497, 0.0912038148509
20, 11.0, 7, regularization, -0.0310161320831, 0.287520306007, 0.107874579413, -0.00927004293238, 0.323275926938, 0.0286753270501
20, 11.0, 8, regularization, -0.040980201847, 0.320843324447, 0.127726521715, -0.0478321932476, 0.649369466367, 0.0736594430828
20, 11.0, 9, regularization, 0.0557978077518, 0.384266239322, 0.145206115037, -0.0298497787081, 0.536195541644, 0.0556695764694
20, 11.0, 10, regularization, -0.0176777328795, 0.390323831747, 0.0452899142754, -0.154517370436, 0.722961751892, 0.2137282782
16, 1.0, 6, no_regularization, -0.0125115849197, 0.000895642771263, 13.9693919508, 0.00673065884447, 0.00526261246679, 1.27895772051
16, 1.0, 7, no_regularization, -0.0122991782393, 0.00152282685627, 8.07654408552, -0.00160789734479, 0.0533229620291, 0.0301539390087
16, 1.0, 8, no_regularization, -0.0120884518868, 0.00136116648402, 8.88095029427, 0.00576710285644, 0.00533563409484, 1.080865508
16, 1.0, 9, no_regularization, -0.0119216068457, 0.000929194198405, 12.8300487306, 0.00548540299587, 0.0064547402034, 0.849825527133
16, 1.0, 10, no_regularization, -0.0120601041563, 0.00177333801074, 6.80079267648, 0.00610700325603, 0.00696790016675, 0.87644815653
16, 1.0, 6, regularization, -0.0125113194931, 0.00144704725988, 8.64610288826, 0.00588812515401, 0.00218911079387, 2.68973373595
16, 1.0, 7, regularization, -0.0123029586206, 0.00160606553309, 7.66030922599, 0.00597501596722, 0.00296641577943, 2.01422066611
16, 1.0, 8, regularization, -0.0120509761534, 0.00163970298147, 7.34948724838, 0.00563434885174, 0.00236555479642, 2.38182977637
16, 1.0, 9, regularization, -0.011951260088, 0.00139695234514, 8.55523821524, 0.0056348747041, 0.00252282798238, 2.23355486123
16, 1.0, 10, regularization, -0.0120520179859, 0.00175763902922, 6.85693580171, 0.00584766469503, 0.00257574468927, 2.27028118097
12, 1.0, 6, no_regularization, -0.0125150565357, 0.00135103825644, 9.26328804977, 0.00649833442886, 0.00627721458939, 1.03522578945
12, 1.0, 7, no_regularization, -0.012304692228, 0.0022965021738, 5.35801462256, 0.00127350389591, 0.0430540608233, 0.0295791818835
12, 1.0, 8, no_regularization, -0.0120973831909, 0.00204798865855, 5.90695809787, 0.00577747617539, 0.00610222325411, 0.946782170169
12, 1.0, 9, no_regularization, -0.0119334243185, 0.00135398918204, 8.81353003174, 0.00529833280063, 0.0090407803671, 0.58604817123
12, 1.0, 10, no_regularization, -0.0120727200303, 0.00268683615542, 4.49328478996, 0.00623232925747, 0.00724217837499, 0.86056003246
12, 1.0, 6, regularization, -0.0124946234118, 0.00188973720804, 6.61183118932, 0.00591571235002, 0.00241985932827, 2.44465134023
12, 1.0, 7, regularization, -0.0123020849957, 0.00209889247299, 5.86122688704, 0.00587433991084, 0.00355357529342, 1.65307878005
12, 1.0, 8, regularization, -0.0120970685968, 0.00196065782, 6.16990301594, 0.00560966448701, 0.00291555318697, 1.92404807159
12, 1.0, 9, regularization, -0.0119382272146, 0.0349870125919, 0.341218821791, 0.00565964017809, 0.0363318684844, 0.155776193578
12, 1.0, 10, regularization, -0.0120780141397, 0.002281872182, 5.2930283453, 0.00599474671813, 0.00280069412886, 2.14045034635
12, 9.0, 6, no_regularization, 0.0232779765094, 0.429300109663, 0.0542230854022, 0.0163962484949, 0.820836786106, 0.0199750410465
12, 9.0, 7, no_regularization, 0.00273255882068, 0.373177256113, 0.00732241522203, -0.00687439789824, 0.394737576633, 0.0174151089361
12, 9.0, 8, no_regularization, -0.00388702529204, 0.339538493108, 0.0114479664926, -0.00805047303272, 0.44353514545, 0.0181506992519
12, 9.0, 9, no_regularization, 0.00538573031833, 0.627191526141, 0.00858705848829, 0.0304636291726, 0.452865105853, 0.0672686607532
12, 9.0, 10, no_regularization, 0.0205890767291, 0.395650397128, 0.0520385594923, 0.0531472680983, 0.40565564979, 0.131015722635
12, 9.0, 6, regularization, 0.0199618285806, 0.334162342086, 0.059736918457, 0.0106361724761, 0.824815524692, 0.0128952137268
12, 9.0, 7, regularization, 0.0260667491293, 0.273331647922, 0.0953667433955, 0.0203338615602, 0.315821860676, 0.0643839584654
