blackman_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 9.0, 19, regularization, -0.0379943212202, 0.482785451256, 0.0786981486732, -0.0549956974868, 0.651663759815, 0.0843927511059
0, 9.0, 20, regularization, -0.062323069845, 0.225469485848, 0.276414653675, 0.0323928106342, 0.123192987342, 0.262943624739
0, 5.0, 1, no_regularization, -0.0479120721989, 0.0538760519116, 0.889301841893, 0.0245770379859, 0.0618809707355, 0.397166329064
0, 5.0, 2, no_regularization, -0.0479102736346, 0.0615953825113, 0.777822487357, 0.0235359283776, 0.0772088124513, 0.304834741402
0, 5.0, 3, no_regularization, -0.0479064858685, 0.0534044487876, 0.89705046969, 0.0241567615322, 0.0532718260682, 0.453462239145
0, 5.0, 4, no_regularization, -0.0478881423178, 0.0464422584519, 1.03113293613, 0.0234826227616, 0.0536781617793, 0.437470695404
0, 5.0, 5, no_regularization, -0.0479220676248, 0.0513579271397, 0.933099723719, 0.0230964966547, 0.0679787109939, 0.339760732691
0, 5.0, 1, regularization, -0.0479095263961, 0.0109035349865, 4.39394439101, 0.0236803162789, 0.0059415063755, 3.98557449614
0, 5.0, 2, regularization, -0.0478944564755, 0.0106089878704, 4.51451703598, 0.0234813759424, 0.00514593937402, 4.56308833736
0, 5.0, 3, regularization, -0.047894935995, 0.0098557631139, 4.85958676578, 0.0231887285348, 0.00544050784451, 4.26223602605
0, 5.0, 4, regularization, -0.0479026071414, 0.0107025713777, 4.47580356634, 0.0234853353991, 0.00644658899274, 3.643063863
0, 5.0, 5, regularization, -0.0479207897418, 0.0109051151637, 4.39434054774, 0.0232211501682, 0.00517501936947, 4.48716198149
0, 0.5, 21, no_regularization, -0.00477412793571, 0.00153503714452, 3.11010580607, 0.00224480621602, 0.00512006136689, 0.438433459124
0, 0.5, 22, no_regularization, -0.00478510547868, 0.00155245122709, 3.08229037742, 0.00214901479827, 0.00496556327649, 0.432783690109
0, 0.5, 23, no_regularization, -0.004780958641, 0.00146815206831, 3.25644648411, 0.00241224387333, 0.00458778138637, 0.525797475985
0, 0.5, 24, no_regularization, -0.00478125262642, 0.00149809287543, 3.19155955204, 0.00227827123331, 0.00509447617531, 0.447204217844
0, 0.5, 25, no_regularization, -0.0048069751877, 0.00136661125184, 3.51744154106, 0.00228484252273, 0.00464076071678, 0.492342239165
0, 0.5, 21, regularization, -0.00477646210589, 0.00152471060662, 3.13270077952, 0.00151889778896, 0.00160561758477, 0.945989757072
0, 0.5, 22, regularization, -0.00478093808369, 0.00159784084456, 2.99212409044, 0.00141483699443, 0.00137770126661, 1.0269548477
0, 0.5, 23, regularization, -0.00477872334967, 0.00156046988454, 3.06236179052, 0.00182590391533, 0.00191759093672, 0.952186350263
0, 0.5, 24, regularization, -0.00478653385788, 0.0015532322116, 3.08166018072, 0.00159680601806, 0.00163458976529, 0.976884874705
0, 0.5, 25, regularization, -0.00479961741959, 0.00148365488777, 3.23499586, 0.00160319348443, 0.00174164268982, 0.920506538911
0, 3.0, 16, no_regularization, -0.0287226093597, 0.00881293182194, 3.25914348823, 0.0143364207947, 0.00940239862358, 1.52476207068
0, 3.0, 17, no_regularization, -0.028747859074, 0.00600089122563, 4.79059826167, 0.0146951545169, 0.0156354761521, 0.939859737817
0, 3.0, 18, no_regularization, -0.0287483696526, 0.0101982340455, 2.81895566667, 0.0152088519515, 0.0171031438936, 0.889243056486
0, 3.0, 19, no_regularization, -0.0287443718464, 0.00907857041801, 3.16617821121, 0.0150883234781, 0.0100272402952, 1.50473340958
0, 3.0, 20, no_regularization, -0.0287398895812, 0.00612746298587, 4.69034078989, 0.0150590574497, 0.0100304963951, 1.50132723811
0, 3.0, 16, regularization, -0.0287214788221, 0.00581694027482, 4.93755779931, 0.0138902046402, 0.00608977552337, 2.2809058539
0, 3.0, 17, regularization, -0.0287431156294, 0.00574817652466, 5.00038847207, 0.0145945148365, 0.00616369421155, 2.36781941732
0, 3.0, 18, regularization, -0.0287472776099, 0.00574910096642, 5.00030835739, 0.0147455476547, 0.00637221436837, 2.31403822945
0, 3.0, 19, regularization, -0.0287478093148, 0.00576644957674, 4.98535692236, 0.0145990795953, 0.00643809225945, 2.26760956616
0, 3.0, 20, regularization, -0.0287487630944, 0.00587084733471, 4.89686776975, 0.0145409706148, 0.00626732349897, 2.32012447055
0, 11.0, 16, no_regularization, -0.0371901786148, 0.48771960669, 0.0762531956982, -0.139393272486, 0.697687376653, 0.199793313095
0, 11.0, 17, no_regularization, 0.00440605800406, 0.514496647535, 0.00856382257332, -0.0207145365308, 0.709670607288, 0.0291889452911
0, 11.0, 18, no_regularization, -0.00922162540973, 0.570495137857, 0.0161642489091, -0.0706624430468, 0.672493315636, 0.105075309158
0, 11.0, 19, no_regularization, 0.00319779049241, 0.544267166378, 0.00587540584837, -0.126098939836, 0.832293010429, 0.151507868331
0, 11.0, 20, no_regularization, 0.00677169199716, 0.584103314928, 0.0115933120461, -0.0946156199313, 0.866652599636, 0.10917364117
0, 11.0, 16, regularization, -0.0323426821762, 0.370947434329, 0.0871893944615, -0.139231546765, 0.661575252144, 0.210454587462
0, 11.0, 17, regularization, 0.00442057425416, 0.413600224787, 0.0106880363918, -0.0138887863119, 0.642485608738, 0.0216172722362
0, 11.0, 18, regularization, -0.0137519152631, 0.497839955266, 0.0276231650707, -0.0627005803268, 0.634007585419, 0.0988956311703
0, 11.0, 19, regularization, 0.00223250036555, 0.495179588832, 0.00450846605131, -0.129483464729, 0.809638038112, 0.159927595584
0, 11.0, 20, regularization, 0.00985799898188, 0.542430863565, 0.0181737427644, -0.0864764835224, 0.866143607086, 0.099840814866
0, 0.5, 26, no_regularization, -0.00479338006642, 0.00154667092567, 3.09915961233, 0.00218805930692, 0.00488107794402, 0.448273789523
0, 0.5, 27, no_regularization, -0.00478774144204, 0.00145267476954, 3.29581097051, 0.00206480268083, 0.00501310750557, 0.411880790216
0, 0.5, 28, no_regularization, -0.00479354482605, 0.0014573571898, 3.28920381332, 0.0023834426059, 0.00492272162691, 0.48417172177
0, 0.5, 29, no_regularization, -0.0047799437446, 0.00146822577817, 3.25559175957, 0.00228784686063, 0.00486480721523, 0.470285205437
0, 0.5, 30, no_regularization, -0.00479301871281, 0.00151385197095, 3.16610791861, 0.00238601556408, 0.00503893411375, 0.473515928213
0, 0.5, 26, regularization, -0.00479450620301, 0.00156904845752, 3.05567758601, 0.00150099250178, 0.00162978316, 0.920976813737
0, 0.5, 27, regularization, -0.00479417011333, 0.0015180722861, 3.15806444608, 0.00136254016219, 0.00174224157922, 0.782061557045
0, 0.5, 28, regularization, -0.00479479865761, 0.00153513412598, 3.12337441822, 0.00177387156316, 0.00198769532598, 0.892426288868
0, 0.5, 29, regularization, -0.0047823514743, 0.00154614724263, 3.09307635291, 0.0016574722859, 0.00178597530313, 0.928048827437
0, 0.5, 30, regularization, -0.00479605946824, 0.00153270667477, 3.12914372149, 0.00176530569272, 0.00188284568381, 0.937573221163
0, 3.0, 21, no_regularization, -0.0287150383085, 0.00894101610943, 3.21160793774, 0.0150076127405, 0.00993562114261, 1.51048560781
0, 3.0, 22, no_regularization, -0.0287336805291, 0.0113672076106, 2.52776948513, 0.0146770274881, 0.0129326728819, 1.13487966658
0, 3.0, 23, no_regularization, -0.0287483652778, 0.020981860881, 1.37015326909, 0.0152721118781, 0.0102199459301, 1.49434370618
0, 3.0, 24, no_regularization, -0.0287331592585, 0.0211610726037, 1.35783094726, 0.0153141754671, 0.0204327236741, 0.749492613483
0, 3.0, 25, no_regularization, -0.0287484943203, 0.0109312522986, 2.6299360343, 0.0152663692811, 0.0128799365956, 1.18528295289
0, 3.0, 21, regularization, -0.028717203657, 0.00585545169569, 4.9043532676, 0.0144526980738, 0.00611881281933, 2.36201016449
0, 3.0, 22, regularization, -0.0287395777156, 0.00582160219148, 4.93671274167, 0.0146039221727, 0.00622805540621, 2.34486067001
0, 3.0, 23, regularization, -0.028752154568, 0.00578333190647, 4.97155533056, 0.0147537130206, 0.00643522398564, 2.29264949495
0, 3.0, 24, regularization, -0.0287355688862, 0.00572774421085, 5.01690854697, 0.0147352191307, 0.00630231428805, 2.33806478973
0, 3.0, 25, regularization, -0.0287594803008, 0.0057104129803, 5.03632231154, 0.0146363254574, 0.00645563057986, 2.2672185585
0, 1.0, 26, no_regularization, -0.00958451791517, 0.00247449059826, 3.87332969537, 0.00459743790155, 0.00604849919147, 0.760095646211
0, 1.0, 27, no_regularization, -0.00959890724582, 0.00233358498057, 4.11337376858, 0.00445168170875, 0.00604285796925, 0.736684815597
0, 1.0, 28, no_regularization, -0.00959467349954, 0.00235843609909, 4.06823551559, 0.00464102573578, 0.00557437280457, 0.832564648704
0, 1.0, 29, no_regularization, -0.0095685751719, 0.00233730228855, 4.09385436311, 0.00460000359713, 0.00619232590344, 0.742855539076
0, 1.0, 30, no_regularization, -0.00956564736326, 0.00238600977017, 4.00905624229, 0.00473803201045, 0.00571661790016, 0.828817334515
0, 1.0, 26, regularization, -0.0095881190734, 0.00239499179215, 4.00340372975, 0.00499337328076, 0.00436825836618, 1.14310392431
0, 1.0, 27, regularization, -0.00959893945122, 0.00229020554594, 4.19130041329, 0.0048467080186, 0.00433246360322, 1.1186956112
0, 1.0, 28, regularization, -0.00960848913835, 0.00231408441715, 4.15217745175, 0.00501389717845, 0.00415118728794, 1.20782244468
0, 1.0, 29, regularization, -0.00957206955601, 0.0022512887251, 4.25181783629, 0.00505382427676, 0.00459884165772, 1.09893417798
0, 1.0, 30, regularization, -0.00956632970065, 0.00232038183254, 4.12273944163, 0.00503049707691, 0.00408327323022, 1.23197660144
0, 0.5, 1, no_regularization, -0.00479509681621, 0.00153300068981, 3.12791562854, 0.00239204862442, 0.00499374756156, 0.47900871939
0, 0.5, 2, no_regularization, -0.0047875951122, 0.0014299361744, 3.34811804744, 0.00242133278253, 0.00516508658059, 0.468788421016
0, 0.5, 3, no_regularization, -0.00478869887035, 0.00150713568379, 3.17735086618, 0.00224060449969, 0.0047336947808, 0.473331003252
0, 0.5, 4, no_regularization, -0.00477505348665, 0.0014654448762, 3.25843268772, 0.00220673979016, 0.00526350863191, 0.41925262111
0, 0.5, 5, no_regularization, -0.00479566605174, 0.0014855130524, 3.22828940748, 0.00205913886261, 0.00460722455017, 0.4469369444
0, 0.5, 1, regularization, -0.00479949186087, 0.00154851833123, 3.09940913459, 0.00164555324516, 0.00184191108226, 0.893394508027
0, 0.5, 2, regularization, -0.00479017628542, 0.00151230072507, 3.16747602247, 0.00168626310989, 0.00187850410946, 0.897662720776
0, 0.5, 3, regularization, -0.00478677363673, 0.00154371173101, 3.10082092437, 0.00151207691224, 0.00155103602489, 0.974881877645
0, 0.5, 4, regularization, -0.0047752876739, 0.00155800225893, 3.06500690004, 0.00147687249994, 0.00179326844188, 0.823564651811
0, 0.5, 5, regularization, -0.00480340037505, 0.00153609915923, 3.12701191599, 0.00133295252455, 0.00144077400406, 0.925164197018
0, 11.0, 11, no_regularization, 0.0149778535226, 0.517075018299, 0.0289665000097, -0.0860437516031, 0.796167212675, 0.108072462962
0, 11.0, 12, no_regularization, -0.0305132952676, 0.530367414626, 0.0575323717599, -0.122939386165, 0.828664324823, 0.148358487849
0, 11.0, 13, no_regularization, 0.00812862037812, 0.495255379716, 0.0164129875435, -0.14324135431, 0.741179009068, 0.193261482797
0, 11.0, 14, no_regularization, 0.0133043338417, 0.559803403912, 0.0237660824295, -0.218901703415, 0.78470361786, 0.278960996781
0, 11.0, 15, no_regularization, -0.0347184940873, 0.517717698257, 0.0670606668541, -0.116853485143, 0.795080496542, 0.14697063461
0, 11.0, 11, regularization, 0.0179096083649, 0.44067206285, 0.0406415787946, -0.0812346075095, 0.793124147971, 0.102423571035
0, 11.0, 12, regularization, -0.0304776633065, 0.47049787407, 0.0647774729414, -0.120296647122, 0.785058554859, 0.1532327065
0, 11.0, 13, regularization, 0.00479960339813, 0.423773055497, 0.0113258814733, -0.137403887159, 0.71630717208, 0.191822576283
0, 11.0, 14, regularization, 0.01329360989, 0.494254021773, 0.0268963110149, -0.220048014993, 0.762322997865, 0.288654567171
0, 11.0, 15, regularization, -0.0319235680468, 0.437726599566, 0.0729303818376, -0.11600202924, 0.751252755512, 0.154411452589
0, 5.0, 21, no_regularization, -0.047844712812, 0.0505521045477, 0.946443540582, 0.0252424377348, 0.0617898629445, 0.408520694689
0, 5.0, 22, no_regularization, -0.0478669733336, 0.0429379570013, 1.1147939184, 0.0218313621864, 0.0616421390541, 0.354162956078
0, 5.0, 23, no_regularization, -0.0479093708317, 0.0598935846699, 0.799908222154, 0.025079039464, 0.0535506274065, 0.468323914745
0, 5.0, 24, no_regularization, -0.0478887330507, 0.0496601805777, 0.964328612857, 0.023862961062, 0.0607690045633, 0.392683099443
0, 5.0, 25, no_regularization, -0.0479051042537, 0.039098294005, 1.2252479417, 0.0240521456687, 0.0618676232943, 0.388767894869
0, 5.0, 21, regularization, -0.04785708261, 0.0119324438459, 4.01066899857, 0.0234796367882, 0.00676760263122, 3.46941717291
0, 5.0, 22, regularization, -0.047862497359, 0.0098968661828, 4.83612655511, 0.0237303611058, 0.00636846909095, 3.72622694197
0, 5.0, 23, regularization, -0.0478970036545, 0.0103150551663, 4.64340741588, 0.0236011341813, 0.00575725914204, 4.09936978673
0, 5.0, 24, regularization, -0.0478827289505, 0.00972815186237, 4.9220786875, 0.023516042875, 0.00597311424559, 3.93698193407
0, 5.0, 25, regularization, -0.0478986447703, 0.0111643265154, 4.29032998133, 0.0234748508909, 0.00618633200866, 3.79463159398
0, 5.0, 16, no_regularization, -0.0479047421208, 0.0545809909596, 0.877681795045, 0.0246770150162, 0.0616071352456, 0.400554496129
0, 5.0, 17, no_regularization, -0.047871998214, 0.0506500258454, 0.945152493311, 0.0244451210943, 0.051920956731, 0.470814149688
0, 5.0, 18, no_regularization, -0.047894381326, 0.0569751798493, 0.84061834386, 0.0242098394187, 0.066460928371, 0.364271761049
0, 5.0, 19, no_regularization, -0.0478954691055, 0.0406508838661, 1.17821470409, 0.0234471986271, 0.0600061096065, 0.390746855293
0, 5.0, 20, no_regularization, -0.0479368330995, 0.0426645920119, 1.12357415925, 0.0236727435591, 0.0666622675468, 0.355114586261
0, 5.0, 16, regularization, -0.0478977251488, 0.0100402399901, 4.77057572289, 0.023195203442, 0.0054949044631, 4.22122051398
0, 5.0, 17, regularization, -0.0478715428825, 0.00995283189052, 4.80984140083, 0.0234840907203, 0.00527212630545, 4.4543869702
0, 5.0, 18, regularization, -0.0478949413516, 0.0104183896172, 4.59715398556, 0.0233231361659, 0.00589344974053, 3.95746756022
0, 5.0, 19, regularization, -0.0478944149877, 0.0103612008006, 4.62247725041, 0.0232858058406, 0.00611939478006, 3.80524654439
0, 5.0, 20, regularization, -0.0479178110323, 0.0103486791244, 4.63033112306, 0.0233126591647, 0.00599720955585, 3.88725105361
0, 7.0, 6, no_regularization, -0.0670420149346, 0.100507324322, 0.667036112911, 0.0316539085077, 0.105809820502, 0.299158512484
0, 7.0, 7, no_regularization, -0.0528402150004, 0.211441067838, 0.249905165258, 0.0205023551523, 0.186182914017, 0.110119423474
0, 7.0, 8, no_regularization, -0.0670356765241, 0.0940719579177, 0.712599992685, 0.0267207956221, 0.112843107684, 0.236795991979
0, 7.0, 9, no_regularization, -0.0670735670395, 0.0947449934046, 0.707937851165, 0.0305296896811, 0.0990285552371, 0.308291781173
0, 7.0, 10, no_regularization, -0.0666463660492, 0.200663135996, 0.332130591493, 0.0158642169752, 0.180776387805, 0.087756023714
0, 7.0, 6, regularization, -0.0670292460356, 0.0468186949143, 1.43167694354, 0.0315890235285, 0.0280361008955, 1.12672670305
0, 7.0, 7, regularization, -0.0522810111499, 0.0775012948027, 0.674582421919, 0.0266547554111, 0.0907916257652, 0.293581651242
0, 7.0, 8, regularization, -0.0670080185593, 0.0222510741809, 3.01145095354, 0.0306071122289, 0.0178727957858, 1.71249717144
0, 7.0, 9, regularization, -0.0670782256021, 0.0254275901697, 2.63800954611, 0.0316160796893, 0.00840855025014, 3.75999176418
0, 7.0, 10, regularization, -0.0669776337725, 0.10512947079, 0.637096651101, 0.0263813477285, 0.0839167401858, 0.314375268511
0, 7.0, 21, no_regularization, -0.0668262976319, 0.0798045228236, 0.837374816207, 0.0294651249396, 0.110013773104, 0.267831237019
0, 7.0, 22, no_regularization, -0.0686501549504, 0.162773654007, 0.421752250813, 0.0206483369008, 0.164892541474, 0.125222988961
0, 7.0, 23, no_regularization, -0.067259793354, 0.0912460428754, 0.7371255918, 0.0301810137268, 0.0895172716643, 0.337152966859
0, 7.0, 24, no_regularization, -0.0240910463544, 0.319177091603, 0.0754786198264, 0.00062493844112, 0.253185465363, 0.00246830298977
0, 7.0, 25, no_regularization, -0.0416927502623, 0.223360584426, 0.186661180035, 0.0221464234699, 0.189077136094, 0.117129040176
0, 7.0, 21, regularization, -0.0670150794205, 0.0198745677534, 3.37190122834, 0.0314375843339, 0.00897088056608, 3.50440339745
0, 7.0, 22, regularization, -0.067398339781, 0.0788059246016, 0.85524457865, 0.021661804243, 0.106767156798, 0.202888274752
0, 7.0, 23, regularization, -0.0670442202793, 0.0213678474728, 3.13762162355, 0.0319850163941, 0.00788405916307, 4.05692242188
0, 7.0, 24, regularization, -0.0220203496664, 0.274359297051, 0.0802609931688, 0.00539249664939, 0.173245704334, 0.03112629355
0, 7.0, 25, regularization, -0.0454695102806, 0.147019116385, 0.309276177131, 0.0248848150048, 0.113809034022, 0.218654127228
0, 5.0, 6, no_regularization, -0.0478827321172, 0.0440883960116, 1.08606201288, 0.0239177140506, 0.0501227183354, 0.477183098701
0, 5.0, 7, no_regularization, -0.0479065113098, 0.0428365153381, 1.11835687221, 0.0243419449271, 0.0601316783925, 0.404810668483
0, 5.0, 8, no_regularization, -0.04784148331, 0.0414150452092, 1.15517158241, 0.0234181487552, 0.0622042683681, 0.376471733685
0, 5.0, 9, no_regularization, -0.0479200510438, 0.0410885892831, 1.16626177437, 0.0230237719227, 0.0610986153968, 0.376829683835
0, 5.0, 10, no_regularization, -0.0478698260514, 0.064911016251, 0.737468442433, 0.0244648858711, 0.0561577223424, 0.435645977982
0, 5.0, 6, regularization, -0.047887268622, 0.00994728942287, 4.81410227312, 0.0232967630281, 0.00559826159195, 4.16142808717
0, 5.0, 7, regularization, -0.0479013858125, 0.0107099646483, 4.47259980639, 0.0235698221594, 0.00540890659536, 4.3575945977
0, 5.0, 8, regularization, -0.0478545925176, 0.00993320579181, 4.81763828522, 0.0231912162756, 0.00558391538128, 4.1532177141
0, 5.0, 9, regularization, -0.0479099305799, 0.0115156153241, 4.16043166009, 0.0233963165274, 0.00556946773442, 4.20081732099
0, 5.0, 10, regularization, -0.0478697143056, 0.0102994003972, 4.64781564551, 0.0233563786649, 0.00642002337407, 3.63805196711
0, 11.0, 1, no_regularization, 0.0121387380366, 0.518633963515, 0.023405212328, -0.101477840728, 0.75999211151, 0.133524860576
0, 11.0, 2, no_regularization, 0.0635337310206, 0.732090065822, 0.0867840365369, -0.0537053631628, 0.567033131084, 0.0947129192613
0, 11.0, 3, no_regularization, -0.0111523739684, 0.550269385258, 0.0202671169197, -0.154079624937, 0.711569682698, 0.21653483655
0, 11.0, 4, no_regularization, -0.00549117959828, 0.521318530864, 0.0105332522694, -0.0551053109919, 0.576149235488, 0.0956441623067
0, 11.0, 5, no_regularization, -0.0112840064861, 0.518280959758, 0.021771987324, -0.133070506983, 0.819460705093, 0.16238790482
0, 11.0, 1, regularization, 0.00593474292195, 0.431112725033, 0.013766104727, -0.105771674691, 0.697496440654, 0.151644751895
0, 11.0, 2, regularization, 0.0653955106432, 0.669560844073, 0.0976692577263, -0.054045530368, 0.520175199972, 0.10389870638
0, 11.0, 3, regularization, -0.00938046123868, 0.447080449799, 0.0209815956902, -0.158752573998, 0.674652597648, 0.235310105603
0, 11.0, 4, regularization, -0.0076941453171, 0.439719280351, 0.0174978575217, -0.0555855742149, 0.512197764669, 0.108523656387
0, 11.0, 5, regularization, -0.00837469008695, 0.418624445024, 0.0200052581413, -0.131171816237, 0.762798614298, 0.171961267074
0, 9.0, 26, no_regularization, -0.0861527033905, 0.16133952955, 0.533983851512, 0.0320778404202, 0.177461766224, 0.180759163524
0, 9.0, 27, no_regularization, 0.0148347855716, 0.579439334788, 0.0256019650047, -0.0733965641628, 0.701288326001, 0.10465961209
0, 9.0, 28, no_regularization, 0.0121665072062, 0.331268528536, 0.0367270240247, -0.25882213301, 0.560432606249, 0.461825614935
0, 9.0, 29, no_regularization, 0.00451253448721, 0.471992517695, 0.00956060598003, -0.273355787157, 0.741879641686, 0.368463793582
0, 9.0, 30, no_regularization, -0.0511322915506, 0.490358709072, 0.104275279718, -0.098555789806, 0.635398945091, 0.155108519722
0, 9.0, 26, regularization, -0.0864924897474, 0.0633059359164, 1.36626192308, 0.0364007084884, 0.0725675011529, 0.501611711994
0, 9.0, 27, regularization, 0.0130319697865, 0.509114789838, 0.0255973113463, -0.0694441915154, 0.663142526562, 0.104719858453
0, 9.0, 28, regularization, 0.0134745376029, 0.257015318773, 0.0524269824354, -0.261332828059, 0.533889488359, 0.489488618444
0, 9.0, 29, regularization, 0.00197937735327, 0.38602042903, 0.00512764922377, -0.265167796897, 0.687946698041, 0.385448171569
0, 9.0, 30, regularization, -0.0514940952593, 0.460526295283, 0.111815754685, -0.0826424042956, 0.572420040588, 0.144373708878
0, 1.0, 21, no_regularization, -0.00957117141431, 0.00240229938383, 3.98417094836, 0.00459136765088, 0.00592511257817, 0.774899647949
0, 1.0, 22, no_regularization, -0.00957128967972, 0.0024198531401, 3.95531841215, 0.00460280091306, 0.00544995918404, 0.844556951276
0, 1.0, 23, no_regularization, -0.00956744914467, 0.00229789722619, 4.16356703669, 0.00465623167475, 0.00603685509789, 0.771300884193
0, 1.0, 24, no_regularization, -0.00957556866806, 0.00232826516065, 4.11274833721, 0.00459968686652, 0.00611070928146, 0.752725527374
0, 1.0, 25, no_regularization, -0.00959512033812, 0.00228260395293, 4.20358526314, 0.00463839938277, 0.00566854538214, 0.818269780001
0, 1.0, 21, regularization, -0.00957566937097, 0.00235194170227, 4.07138891314, 0.00508532397596, 0.00449103546186, 1.1323277269
0, 1.0, 22, regularization, -0.00958086851617, 0.00232785561839, 4.11574860592, 0.00501124337594, 0.00410657968513, 1.22029614915
0, 1.0, 23, regularization, -0.00957299693266, 0.00225745746318, 4.24061010619, 0.00508662476902, 0.00462680220678, 1.09938236857
0, 1.0, 24, regularization, -0.00958106276059, 0.00225981452262, 4.2397562564, 0.0049086557644, 0.00386557612466, 1.26983808005
0, 1.0, 25, regularization, -0.00959890276375, 0.00223518457087, 4.29445643499, 0.00502061063066, 0.00447870037048, 1.12099721244
0, 3.0, 11, no_regularization, -0.0287455754053, 0.0143143182263, 2.00816936936, 0.0149766613508, 0.00935877393694, 1.60028027728
0, 3.0, 12, no_regularization, -0.0287224169262, 0.0106703282982, 2.69180255036, 0.0148913467056, 0.0178182393523, 0.835736147164
0, 3.0, 13, no_regularization, -0.0287371712021, 0.00617965268841, 4.65028904554, 0.0148554721431, 0.00909517735114, 1.63333507084
0, 3.0, 14, no_regularization, -0.0286930283738, 0.011169776672, 2.56880949516, 0.0142286545337, 0.0133589081194, 1.06510610048
0, 3.0, 15, no_regularization, -0.0287413855647, 0.0114045113356, 2.52017685974, 0.0149498477917, 0.0130589811981, 1.14479434229
0, 3.0, 11, regularization, -0.0287481788128, 0.0058975299904, 4.87461341606, 0.0144818651969, 0.00613303847147, 2.36128719301
0, 3.0, 12, regularization, -0.0287173226198, 0.00572058782497, 5.01999505967, 0.0147148688358, 0.00612731617151, 2.40151942938
0, 3.0, 13, regularization, -0.0287379979191, 0.00592060122414, 4.85389858751, 0.0143111752026, 0.00624439026512, 2.29184509535
0, 3.0, 14, regularization, -0.0287054563135, 0.00579458525259, 4.95384139886, 0.0142657208647, 0.006328225829, 2.25430021782
0, 3.0, 15, regularization, -0.0287401478917, 0.00571987849673, 5.02460811154, 0.0147137897444, 0.00612289694388, 2.40307649782
0, 7.0, 11, no_regularization, -0.0569422281576, 0.193575962749, 0.294159601992, 0.0147974000464, 0.191317281771, 0.0773448164714
0, 7.0, 12, no_regularization, -0.0661379380543, 0.141718062929, 0.466686720714, 0.0227361908138, 0.15420899368, 0.147437514968
0, 7.0, 13, no_regularization, -0.0674971221526, 0.101188380883, 0.667044195819, 0.0284735424563, 0.105902732211, 0.268865041174
0, 7.0, 14, no_regularization, -0.058372018163, 0.182217268192, 0.3203429551, 0.0262560238199, 0.176294480785, 0.148932761269
0, 7.0, 15, no_regularization, -0.0655854583942, 0.123105621009, 0.532757625987, 0.0279634425332, 0.133885571054, 0.208860763061
0, 7.0, 11, regularization, -0.057227840038, 0.115654316848, 0.494818019749, 0.0217448987998, 0.111410346759, 0.195178450049
0, 7.0, 12, regularization, -0.0647598918801, 0.0489720942136, 1.32238355169, 0.029414014302, 0.0234078015673, 1.25659021063
0, 7.0, 13, regularization, -0.0670805654137, 0.0221340329336, 3.03065264315, 0.0312039197505, 0.00912789038676, 3.41852481005
0, 7.0, 14, regularization, -0.0626894853564, 0.0969292485212, 0.646755095214, 0.0316421477319, 0.085255973736, 0.371142881201
0, 7.0, 15, regularization, -0.0664385124654, 0.0370649320578, 1.79248979498, 0.0281190369969, 0.048616534605, 0.578384231319
0, 9.0, 1, no_regularization, 0.00773916903747, 0.334369370555, 0.0231455681022, -0.272574131869, 0.566982206832, 0.480745477697
0, 9.0, 2, no_regularization, -0.0505643883654, 0.377283728507, 0.13402218157, 0.0229249788578, 0.281796496787, 0.0813529590294
0, 9.0, 3, no_regularization, -0.0552158908417, 0.306769723475, 0.17999133101, 0.0400429032467, 0.29789617003, 0.134418993177
0, 9.0, 4, no_regularization, 0.0200055176355, 0.456373819244, 0.0438358135193, 0.0350967041865, 0.527211980292, 0.0665703843965
0, 9.0, 5, no_regularization, -0.0505128743093, 0.325210447801, 0.155323651656, 0.0270166820553, 0.296885796235, 0.091000251268
0, 9.0, 1, regularization, 0.00637304040659, 0.260134478335, 0.0244990223802, -0.280342493308, 0.553945171047, 0.506083468114
0, 9.0, 2, regularization, -0.0444504086414, 0.244154395171, 0.182058605213, 0.0208900937023, 0.205150975061, 0.101827903553
0, 9.0, 3, regularization, -0.0490508774195, 0.212985954718, 0.230300995595, 0.0401953258308, 0.232497599066, 0.172884907166
0, 9.0, 4, regularization, 0.020510021583, 0.382198810882, 0.053663227093, 0.041495059166, 0.487519260716, 0.0851147072735
0, 9.0, 5, regularization, -0.052915977225, 0.219434140015, 0.241147422281, 0.027936356561, 0.223278563394, 0.125118847669
0, 11.0, 26, no_regularization, 0.0481523650496, 0.537763720951, 0.0895418622967, 0.0553799323542, 0.844965678363, 0.065541043586
0, 11.0, 27, no_regularization, -0.014078090065, 0.559632101887, 0.0251559730358, -0.118432138477, 0.720985786331, 0.164264179298
0, 11.0, 28, no_regularization, 0.00570805956913, 0.332201816678, 0.0171825055811, -0.245134329303, 0.557939503568, 0.439356467387
0, 11.0, 29, no_regularization, 0.00862799782093, 0.538621525434, 0.0160186650802, -0.000883623844134, 0.752090446698, 0.00117489039784
0, 11.0, 30, no_regularization, -0.0103845405049, 0.576951584656, 0.0179989808175, -0.0513194435087, 0.8052498224, 0.0637310833
0, 11.0, 26, regularization, 0.047669899876, 0.452151582498, 0.105429023631, 0.0525510846386, 0.796097046558, 0.0660109026479
0, 11.0, 27, regularization, -0.00989755967582, 0.455929232296, 0.0217085437272, -0.114118070287, 0.684739517496, 0.166659097907
0, 11.0, 28, regularization, 0.00299323867122, 0.247543994737, 0.0120917442348, -0.244684337916, 0.532342631968, 0.459636939111
