cosine_window_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 3.0, 15, regularization, -0.0287384883141, 0.00571881087599, 5.02525593821, 0.014641587017, 0.00508366613883, 2.88012363856
0, 0.5, 21, no_regularization, -0.00477509746683, 0.00153327401381, 3.11431448249, 0.00234073405766, 0.00513316688138, 0.456001940275
0, 0.5, 22, no_regularization, -0.00478573140056, 0.00156764780371, 3.05281032463, 0.00226136527822, 0.00489769751898, 0.461720077537
0, 0.5, 23, no_regularization, -0.004783621582, 0.00148563985434, 3.21990660658, 0.00249760332667, 0.00466948318291, 0.534877893084
0, 0.5, 24, no_regularization, -0.00478214547216, 0.00151582816296, 3.15480711403, 0.00237720605437, 0.00508875666361, 0.467148698889
0, 0.5, 25, no_regularization, -0.00480746769966, 0.00137498445244, 3.49637967988, 0.00237737210621, 0.00465032343041, 0.511227260165
0, 0.5, 21, regularization, -0.00477619080573, 0.00152467365596, 3.1325987611, 0.00170929055307, 0.00159166447156, 1.07390130496
0, 0.5, 22, regularization, -0.00478095950458, 0.00159797471222, 2.99188683527, 0.00161536264689, 0.00143687380007, 1.12422026681
0, 0.5, 23, regularization, -0.00477895582586, 0.00156441838627, 3.0547811684, 0.00199991421115, 0.00182998477376, 1.09285838867
0, 0.5, 24, regularization, -0.00478632398657, 0.0015518837443, 3.08420266928, 0.00177997811388, 0.00162301082432, 1.09671364307
0, 0.5, 25, regularization, -0.00479992665261, 0.00148524237168, 3.2317463763, 0.00179050891053, 0.0017127992372, 1.04536998362
0, 7.0, 26, no_regularization, -0.0427141577159, 0.260694709527, 0.163847428256, 0.0182663386291, 0.227417069799, 0.0803208776073
0, 7.0, 27, no_regularization, -0.0670770647143, 0.118586543057, 0.565638081567, 0.0268581420845, 0.114619415447, 0.234324542486
0, 7.0, 28, no_regularization, -0.0467952659237, 0.26661817882, 0.175514160853, -0.0998131117808, 0.349736324348, 0.285395324512
0, 7.0, 29, no_regularization, -0.0460392776437, 0.237572089241, 0.19379076806, 0.0240331440371, 0.208999893092, 0.114991178615
0, 7.0, 30, no_regularization, -0.0670470295661, 0.102850467893, 0.651888425398, 0.028458735784, 0.106817846851, 0.266423042805
0, 7.0, 26, regularization, -0.0525272107012, 0.179098573289, 0.293286594843, 0.0174906537634, 0.118747805562, 0.14729243779
0, 7.0, 27, regularization, -0.0670500999566, 0.0329429680916, 2.03533876395, 0.029881585413, 0.0386718071007, 0.772696898678
0, 7.0, 28, regularization, -0.0537421121253, 0.174751740311, 0.30753405963, -0.0983369704985, 0.306813771955, 0.320510288283
0, 7.0, 29, regularization, -0.0519929031709, 0.117004206005, 0.444367813312, 0.0296481726708, 0.0878089956893, 0.337643910377
0, 7.0, 30, regularization, -0.0670514392221, 0.0219512282252, 3.05456435213, 0.0314514101895, 0.00762237212147, 4.12619715862
0, 1.0, 21, no_regularization, -0.00957103725987, 0.00241003684023, 3.97132404787, 0.00448984183997, 0.00576563000409, 0.778725280114
0, 1.0, 22, no_regularization, -0.00957136230073, 0.00242083528548, 3.95374371736, 0.00450785881207, 0.00522526237595, 0.862704776859
0, 1.0, 23, no_regularization, -0.00956782277346, 0.00229867579123, 4.16231937099, 0.00453462344424, 0.00581290593651, 0.780095789226
0, 1.0, 24, no_regularization, -0.00957173288884, 0.00233924811422, 4.09179891207, 0.00448330288667, 0.00582843442608, 0.769212203298
0, 1.0, 25, no_regularization, -0.0095932448108, 0.00227951050334, 4.20846703569, 0.00453639190742, 0.00541750755896, 0.837357743953
0, 1.0, 21, regularization, -0.00957532236686, 0.00235528301406, 4.06546572522, 0.00495235746119, 0.00376859376916, 1.3141128401
0, 1.0, 22, regularization, -0.00958142906755, 0.00232536603367, 4.12039607048, 0.00489141629774, 0.00342267955925, 1.42911897333
0, 1.0, 23, regularization, -0.00957392508931, 0.00226230925187, 4.23192588785, 0.00495320554458, 0.00386352397392, 1.28204343444
0, 1.0, 24, regularization, -0.00957993785823, 0.00225891119477, 4.24095373046, 0.00478965890919, 0.00314158932824, 1.52459739602
0, 1.0, 25, regularization, -0.0095982459053, 0.00223667236394, 4.29130616538, 0.00490258713983, 0.00373344434304, 1.31315393759
0, 1.0, 11, no_regularization, -0.00958255626802, 0.0075450462453, 1.27004606154, 0.0044922522285, 0.00519670256112, 0.864442822282
0, 1.0, 12, no_regularization, -0.00957590626227, 0.00238407246156, 4.0166171191, 0.00464517879687, 0.00592199323043, 0.784394479379
0, 1.0, 13, no_regularization, -0.00959287420206, 0.00240741354517, 3.98472220168, 0.00442920758568, 0.0057213252801, 0.774157624125
0, 1.0, 14, no_regularization, -0.00956319354522, 0.00235775386439, 4.05606102047, 0.00439796517158, 0.00560656106343, 0.784431868631
0, 1.0, 15, no_regularization, -0.00957702034636, 0.00232740234054, 4.11489675831, 0.00446012157065, 0.00567599889033, 0.785786194963
0, 1.0, 11, regularization, -0.0095864966102, 0.00237388365049, 4.03831780391, 0.00482507191193, 0.00360436034478, 1.33867633932
0, 1.0, 12, regularization, -0.00958354739322, 0.0022864005903, 4.19154343901, 0.00497528444743, 0.00343908768343, 1.44668729192
0, 1.0, 13, regularization, -0.00960137000138, 0.00235188150587, 4.08242080965, 0.00487141428493, 0.00359776063072, 1.35401289439
0, 1.0, 14, regularization, -0.00957418174797, 0.00228078934576, 4.19774924228, 0.00480695734413, 0.00351926125894, 1.36589954267
0, 1.0, 15, regularization, -0.00958870699906, 0.00229164279242, 4.18420664458, 0.00496069116581, 0.00344960856494, 1.43804465707
0, 0.5, 16, no_regularization, -0.00478073852325, 0.00153511891443, 3.11424638073, 0.00216301880682, 0.00484629285554, 0.446324411523
0, 0.5, 17, no_regularization, -0.00480104798764, 0.0014396519879, 3.33486705676, 0.0022606769756, 0.00508513294996, 0.444565952916
0, 0.5, 18, no_regularization, -0.00462936249882, 0.00511267460187, 0.905467853778, 0.00230722033162, 0.00475516922185, 0.485202570924
0, 0.5, 19, no_regularization, -0.00478001364652, 0.00148450480404, 3.21993814605, 0.00234172697332, 0.00513976769019, 0.455609497253
0, 0.5, 20, no_regularization, -0.00478639545863, 0.00157054895421, 3.04759392938, 0.00232424603386, 0.00498840624556, 0.465929581403
0, 0.5, 16, regularization, -0.00478350290153, 0.00153019767709, 3.12606859437, 0.00153814096619, 0.00162833236201, 0.944611187541
0, 0.5, 17, regularization, -0.00479213893686, 0.00149734423153, 3.20042568432, 0.00167306647081, 0.0016126422844, 1.03746905746
0, 0.5, 18, regularization, -0.00479560218608, 0.00146948700552, 3.26345327863, 0.00179647236913, 0.00169356282676, 1.06076511644
0, 0.5, 19, regularization, -0.00477462866384, 0.00151240619448, 3.15697507804, 0.00185533968644, 0.00208956530507, 0.887907012017
0, 0.5, 20, regularization, -0.00478577494773, 0.00160099716113, 2.98924636715, 0.00162584683798, 0.00158509933491, 1.02570659275
0, 3.0, 6, no_regularization, -0.0287218827792, 0.0137844608856, 2.08364208202, 0.0145643800715, 0.0211541302602, 0.688488720283
0, 3.0, 7, no_regularization, -0.0287302351868, 0.00885767638305, 3.24354085026, 0.0152034114373, 0.0105114847898, 1.44636193091
0, 3.0, 8, no_regularization, -0.0287188398004, 0.0109022957768, 2.63420112501, 0.0145379251005, 0.016689077197, 0.871104191618
0, 3.0, 9, no_regularization, -0.0287358847815, 0.0199966517427, 1.43703481719, 0.014765980197, 0.0206438105532, 0.715273963539
0, 3.0, 10, no_regularization, -0.0287261520067, 0.0216330056102, 1.32788538608, 0.0152268909361, 0.0173011955721, 0.880106283559
0, 3.0, 6, regularization, -0.028716797362, 0.00566721526654, 5.06717956022, 0.0144142934205, 0.00516720371906, 2.78957327874
0, 3.0, 7, regularization, -0.0287220766908, 0.0057658389545, 4.98142194353, 0.0146320267745, 0.00566917460969, 2.5809800865
0, 3.0, 8, regularization, -0.0287236261489, 0.00574969843639, 4.99567524569, 0.0143899193404, 0.00533418707744, 2.69767804006
0, 3.0, 9, regularization, -0.0287431476904, 0.00592185652703, 4.85373928922, 0.0142068574568, 0.00493215597603, 2.8804558343
0, 3.0, 10, regularization, -0.028727111322, 0.00586025981764, 4.90202008374, 0.014732655321, 0.00560871724229, 2.62674238771
0, 9.0, 1, no_regularization, 0.0167881636391, 0.334043583896, 0.0502574048669, -0.255150625425, 0.569782138809, 0.447803832458
0, 9.0, 2, no_regularization, -0.0502350389456, 0.383694394326, 0.130924610024, 0.02657858334, 0.281857927076, 0.0942978032078
0, 9.0, 3, no_regularization, -0.0860056296001, 0.242234936012, 0.355050477095, 0.0383188976434, 0.259537740725, 0.14764287281
0, 9.0, 4, no_regularization, 0.0149042345199, 0.450468778953, 0.0330860543866, 0.0365936456284, 0.573213924917, 0.063839421964
0, 9.0, 5, no_regularization, -0.050542523468, 0.317151556431, 0.159363945859, 0.0270793747697, 0.28743951034, 0.0942089510859
0, 9.0, 1, regularization, 0.0165079023151, 0.258374850264, 0.0638912893349, -0.253329122613, 0.547746845294, 0.462493074657
0, 9.0, 2, regularization, -0.0454610309673, 0.249723306515, 0.182045607203, 0.0240502374801, 0.200711554033, 0.119824878025
0, 9.0, 3, regularization, -0.0810234254918, 0.121528678105, 0.666702104847, 0.0423912244056, 0.139997905195, 0.302798990789
0, 9.0, 4, regularization, 0.0175070539592, 0.374015429936, 0.0468083735535, 0.0414078773791, 0.504368457668, 0.0820984673993
0, 9.0, 5, regularization, -0.0521996997205, 0.237867027738, 0.219449077146, 0.0242023152397, 0.22536510588, 0.107391581963
0, 11.0, 21, no_regularization, 0.00668424690547, 0.377495535043, 0.0177068237501, 0.0278497598931, 0.35172977283, 0.079179421375
0, 11.0, 22, no_regularization, -0.0094201961909, 0.488528581559, 0.0192827943881, -0.0877020033578, 0.72671039059, 0.120683568714
0, 11.0, 23, no_regularization, -0.0162918414439, 0.461041649367, 0.0353370275035, -0.0253716893352, 0.65399830301, 0.038794732675
0, 11.0, 24, no_regularization, 0.00311948892573, 0.706711924882, 0.00441408842259, -0.0213655084717, 0.691055966415, 0.0309171897936
0, 11.0, 25, no_regularization, -0.0240790309741, 0.589778793262, 0.0408272241207, -0.0431002601197, 0.687068848371, 0.0627306276829
0, 11.0, 21, regularization, 0.00215372135297, 0.273669752392, 0.00786978222526, 0.0383709802426, 0.31859709099, 0.120437321394
0, 11.0, 22, regularization, -0.0105817337297, 0.384751902223, 0.0275027457136, -0.0813822199698, 0.686023662822, 0.118628881743
0, 11.0, 23, regularization, -0.0164131020868, 0.336656430846, 0.0487532706431, -0.0228587955786, 0.602971888085, 0.0379102177569
0, 11.0, 24, regularization, 0.00206307964496, 0.629188041265, 0.00327895558983, -0.00252392685356, 0.63181179914, 0.00399474472777
0, 11.0, 25, regularization, -0.0255654483667, 0.520049742559, 0.0491596212334, -0.0304970661925, 0.645934214664, 0.0472138888143
0, 5.0, 21, no_regularization, -0.0478442364969, 0.0505012283498, 0.947387579673, 0.0252657269032, 0.0611156508586, 0.413408456725
0, 5.0, 22, no_regularization, -0.0478666646468, 0.0439538421839, 1.08902117013, 0.0218496370388, 0.0620102875648, 0.352355034896
0, 5.0, 23, no_regularization, -0.0479068972431, 0.0598654809409, 0.800242418337, 0.025107342332, 0.0535894656837, 0.468512645381
0, 5.0, 24, no_regularization, -0.0478875487159, 0.0443802483887, 1.07902840688, 0.0238993151285, 0.0605825110618, 0.394491986377
0, 5.0, 25, no_regularization, -0.0479050299815, 0.0391063330231, 1.22499417046, 0.0240895111451, 0.0618573206262, 0.389436705328
0, 5.0, 21, regularization, -0.0478546245002, 0.0119389417825, 4.00828024562, 0.0235274095073, 0.00651715137023, 3.61007565587
0, 5.0, 22, regularization, -0.0478630620275, 0.00989937089187, 4.83495997375, 0.023776339353, 0.00621143669723, 3.82783251477
0, 5.0, 23, regularization, -0.0478958613093, 0.0102897681328, 4.65470753967, 0.0236895336566, 0.00557947948206, 4.24583220223
0, 5.0, 24, regularization, -0.0478787330957, 0.00978438702504, 4.89338095204, 0.0235761598626, 0.00581536767902, 4.05411337063
0, 5.0, 25, regularization, -0.0478973847956, 0.0111914035907, 4.2798371453, 0.0235331690573, 0.00599710242803, 3.92408989837
0, 11.0, 6, no_regularization, 0.00701570980438, 0.616140949284, 0.0113865338971, -0.0452323961829, 0.624987052947, 0.0723733331269
0, 11.0, 7, no_regularization, 0.00365520162261, 0.371350121217, 0.00984300640763, 0.000571480662939, 0.418338823567, 0.00136607130571
0, 11.0, 8, no_regularization, -0.0308357450834, 0.491912588895, 0.0626854156196, -0.0496846566422, 0.773148760088, 0.064262738566
0, 11.0, 9, no_regularization, 0.0187483891176, 0.613322992723, 0.0305685411114, -0.114165676788, 0.778307722862, 0.146684496935
0, 11.0, 10, no_regularization, 0.0251224084654, 0.567555347192, 0.0442642441653, -0.0814757703557, 0.705100733971, 0.115551957941
0, 11.0, 6, regularization, 0.00227089492825, 0.556658918939, 0.00407950874581, -0.0412477791786, 0.547610511327, 0.0753232056827
0, 11.0, 7, regularization, 0.000349366875019, 0.267378804503, 0.00130663638678, -0.00379552658018, 0.351450942273, 0.0107995914185
0, 11.0, 8, regularization, -0.0287071950277, 0.39226315857, 0.0731835106115, -0.0527923460937, 0.745910048226, 0.0707757540191
0, 11.0, 9, regularization, 0.0199368042502, 0.533064681864, 0.0374003473284, -0.0994697311348, 0.735829453529, 0.135180415323
0, 11.0, 10, regularization, 0.0326005041804, 0.490967242185, 0.0664005688758, -0.0821909811073, 0.656333324602, 0.125227499544
0, 3.0, 1, no_regularization, -0.0287363963842, 0.0285446690839, 1.0067167463, 0.0149110268434, 0.027849975651, 0.535405381687
0, 3.0, 2, no_regularization, -0.0287326990646, 0.00611853155502, 4.69601223859, 0.0144235368137, 0.0166820267715, 0.864615373857
0, 3.0, 3, no_regularization, -0.0287330642098, 0.00905706113386, 3.17244896387, 0.0147581090619, 0.0160437606149, 0.919865947651
0, 3.0, 4, no_regularization, -0.0287295972121, 0.00603021751905, 4.76427212142, 0.0148165886956, 0.0167891580171, 0.882509336113
0, 3.0, 5, no_regularization, -0.0287394443027, 0.00602662382637, 4.76874700176, 0.0146825105659, 0.0173923946997, 0.844191430757
0, 3.0, 1, regularization, -0.0287241761258, 0.00571075135125, 5.02984184726, 0.0147456160725, 0.00549440282065, 2.68375227551
0, 3.0, 2, regularization, -0.0287341973447, 0.00582043892479, 4.93677499515, 0.0144785906242, 0.00506364011632, 2.85932457512
0, 3.0, 3, regularization, -0.0287294906083, 0.00575680822693, 4.9905241717, 0.0146787179293, 0.00533491828281, 2.75144194365
0, 3.0, 4, regularization, -0.0287359171576, 0.00573516953915, 5.01047387726, 0.0145662682302, 0.00527818374781, 2.75971222794
0, 3.0, 5, regularization, -0.0287280667302, 0.00575869799365, 4.98863923093, 0.0145605481369, 0.00530698742481, 2.74365604652
0, 0.5, 1, no_regularization, -0.00479624622193, 0.00154412782701, 3.10611993259, 0.00248770936001, 0.0050420914736, 0.49338838318
0, 0.5, 2, no_regularization, -0.00478937238662, 0.00145093876808, 3.30087836371, 0.00250242567793, 0.00503871706892, 0.496639450817
0, 0.5, 3, no_regularization, -0.00479054414408, 0.00153045050345, 3.13015294077, 0.00233793434065, 0.00476109042179, 0.491050186728
0, 0.5, 4, no_regularization, -0.004777108309, 0.00147657779867, 3.23525676283, 0.0023043543287, 0.00529129183323, 0.435499383011
0, 0.5, 5, no_regularization, -0.00479660527999, 0.00149216938499, 3.21451795502, 0.00217983971847, 0.00463044741339, 0.470762223143
0, 0.5, 1, regularization, -0.00479946700003, 0.00154900658853, 3.09841613042, 0.00184734851881, 0.00185953885188, 0.993444432174
0, 0.5, 2, regularization, -0.00479072177125, 0.00151150992408, 3.16949408993, 0.0018690510175, 0.00181961705966, 1.02716723146
0, 0.5, 3, regularization, -0.00478715131531, 0.00154413802095, 3.10020946986, 0.0016935706115, 0.00153487534967, 1.10339293146
0, 0.5, 4, regularization, -0.00477589790738, 0.00155161849047, 3.07801043665, 0.00165218848826, 0.0017841783887, 0.926022027126
0, 0.5, 5, regularization, -0.00480276135704, 0.00153648048775, 3.12581994717, 0.00152054453187, 0.00146679995435, 1.03664070029
0, 5.0, 11, no_regularization, -0.0478926411949, 0.0538545932477, 0.889295384234, 0.022345499532, 0.0575827077522, 0.388059200484
0, 5.0, 12, no_regularization, -0.0478637913607, 0.0505870936, 0.946166066372, 0.022981120098, 0.0590051367252, 0.389476601081
0, 5.0, 13, no_regularization, -0.0480743118984, 0.0512163126678, 0.938652343252, 0.0224728513575, 0.0565019383458, 0.397735936419
0, 5.0, 14, no_regularization, -0.0478527002819, 0.0641930081711, 0.745450348024, 0.023730485257, 0.0435203314364, 0.545273541672
0, 5.0, 15, no_regularization, -0.0478899685693, 0.0568905017451, 0.841791988123, 0.0235228338391, 0.0680681767824, 0.345577551082
0, 5.0, 11, regularization, -0.0478968521263, 0.011406478876, 4.19909181852, 0.0234947918927, 0.00554865221095, 4.23432412043
0, 5.0, 12, regularization, -0.0478684697313, 0.00986575615449, 4.85198184323, 0.0233973089625, 0.00591085501251, 3.95836286171
0, 5.0, 13, regularization, -0.0479022337995, 0.0106308971561, 4.5059446156, 0.0232706364545, 0.00558534674323, 4.16637274716
0, 5.0, 14, regularization, -0.0478571214774, 0.0197046264319, 2.42872513431, 0.0233421567279, 0.00460321261626, 5.07084044856
0, 5.0, 15, regularization, -0.0478878010153, 0.0108989523055, 4.39379856642, 0.0233938451135, 0.00605375875805, 3.86435040584
0, 7.0, 11, no_regularization, -0.0621953734918, 0.182645472336, 0.340525131537, 0.0296312176038, 0.178064928414, 0.166406815018
0, 7.0, 12, no_regularization, -0.0566830630155, 0.162475901471, 0.348870586359, 0.0216819326707, 0.157060544265, 0.138048246121
0, 7.0, 13, no_regularization, -0.0674616447407, 0.0898616406504, 0.75072794412, 0.0280364523712, 0.0994044217783, 0.282044318247
0, 7.0, 14, no_regularization, -0.0594630309576, 0.186763460385, 0.318386855947, 0.02493209331, 0.148643880318, 0.16773037179
0, 7.0, 15, no_regularization, -0.0653254828733, 0.120650547072, 0.541443735307, 0.027921553837, 0.140074019248, 0.199334280453
0, 7.0, 11, regularization, -0.0604990843627, 0.099480663632, 0.608149183509, 0.0319308093425, 0.0810686314565, 0.393873792721
0, 7.0, 12, regularization, -0.0587734772829, 0.0713070045218, 0.824231471746, 0.0259875800059, 0.0604786863757, 0.429698155884
0, 7.0, 13, regularization, -0.0670768822889, 0.0201419445926, 3.33020885747, 0.0311988506866, 0.0089330475907, 3.49252037111
0, 7.0, 14, regularization, -0.0615038403501, 0.0964426852608, 0.637724262693, 0.0300840688996, 0.0818897481493, 0.367372834567
0, 7.0, 15, regularization, -0.0662263180095, 0.0381605861139, 1.73546385823, 0.0281534084039, 0.048995368961, 0.574613662493
0, 3.0, 16, no_regularization, -0.0287208491973, 0.0088218774294, 3.25563911165, 0.0144932372058, 0.00967984942543, 1.49725853872
0, 3.0, 17, no_regularization, -0.0287442393275, 0.00853262350355, 3.36874576917, 0.0146544395645, 0.0154052915065, 0.951260127617
0, 3.0, 18, no_regularization, -0.0287467232029, 0.0102004102153, 2.81819285657, 0.0151704596685, 0.0167795679541, 0.904103115763
0, 3.0, 19, no_regularization, -0.0287464806523, 0.009073787698, 3.16807948445, 0.0151455162095, 0.00989643777385, 1.53040079225
0, 3.0, 20, no_regularization, -0.02873750027, 0.00612872777128, 4.68898299002, 0.0150312007621, 0.0100070228639, 1.50206519627
0, 3.0, 16, regularization, -0.0287209399793, 0.00581234792823, 4.94136626609, 0.0140328301899, 0.00504213059876, 2.78311517622
0, 3.0, 17, regularization, -0.0287415920367, 0.00574130993964, 5.00610354412, 0.0145331426174, 0.00515620457098, 2.81857370424
0, 3.0, 18, regularization, -0.0287474330328, 0.00574829189122, 5.00103919161, 0.0146777461215, 0.0053439890119, 2.74658987673
0, 3.0, 19, regularization, -0.0287498247231, 0.00576621483788, 4.98590939315, 0.0145913235054, 0.00553750658187, 2.63499885547
0, 3.0, 20, regularization, -0.0287471291557, 0.00587293856025, 4.89484588691, 0.0144854317752, 0.00526735570838, 2.75003864883
0, 11.0, 26, no_regularization, -0.0148727996935, 0.315027734968, 0.0472110803037, 0.0262853933427, 0.340849841283, 0.0771172233608
0, 11.0, 27, no_regularization, -0.0148469711314, 0.542248712009, 0.0273803714101, -0.120013849417, 0.704754168846, 0.170291790701
0, 11.0, 28, no_regularization, 0.00131202411617, 0.320285859543, 0.00409641598927, -0.241280229404, 0.57301599538, 0.421070670539
0, 11.0, 29, no_regularization, 8.52760369583e-05, 0.509609077161, 0.00016733618136, -0.00332697557531, 0.684012425451, 0.00486391102196
0, 11.0, 30, no_regularization, -0.0189040048372, 0.574901103074, 0.0328821857117, -0.0731752302089, 0.799564847858, 0.0915188185235
0, 11.0, 26, regularization, -0.0117556617765, 0.246196345068, 0.0477491319918, 0.0278310714674, 0.293267813084, 0.0948998499859
0, 11.0, 27, regularization, -0.0100683489881, 0.447501610388, 0.0224990229183, -0.114412056173, 0.643809061665, 0.177711161563
0, 11.0, 28, regularization, 0.00434645047646, 0.248897215765, 0.0174628328529, -0.246007209676, 0.544640958647, 0.451686943058
0, 11.0, 29, regularization, 0.000618389301172, 0.465277642194, 0.00132907590026, -0.00454723783148, 0.6696871177, 0.00679009303195
0, 11.0, 30, regularization, -0.0256468105017, 0.517478529583, 0.0495611103369, -0.072723465474, 0.787622798306, 0.0923328598796
0, 0.5, 26, no_regularization, -0.00479517110001, 0.00154636767183, 3.10092559963, 0.00230195957641, 0.0048292666944, 0.476668554893
0, 0.5, 27, no_regularization, -0.00478963959561, 0.00146751236332, 3.2637814272, 0.00217802411815, 0.00497013732409, 0.438222120664
0, 0.5, 28, no_regularization, -0.00479473563832, 0.00146353087697, 3.27614245368, 0.00245196243865, 0.00487356607152, 0.503114639807
0, 0.5, 29, no_regularization, -0.00478135689088, 0.001476540969, 3.23821484893, 0.00238798013868, 0.00484407533173, 0.492969240803
0, 0.5, 30, no_regularization, -0.00479357562585, 0.00152810775539, 3.1369356048, 0.00246293317727, 0.00505193984677, 0.487522269062
0, 0.5, 26, regularization, -0.00479455519762, 0.00157286899702, 3.04828641592, 0.00168681474298, 0.00159985756539, 1.05435307459
0, 0.5, 27, regularization, -0.00479377404816, 0.0015193654807, 3.15511580923, 0.00155115087293, 0.00166088792467, 0.9339286835
0, 0.5, 28, regularization, -0.00479498980265, 0.00152992345831, 3.13413705544, 0.00191319473719, 0.00186403655113, 1.02637190029
0, 0.5, 29, regularization, -0.00478306066433, 0.00154906285266, 3.08771245538, 0.00183717706194, 0.0017530285948, 1.04800176528
0, 0.5, 30, regularization, -0.00479553051245, 0.0015280276326, 3.1383794443, 0.00193080922137, 0.00178424348571, 1.0821444701
0, 9.0, 21, no_regularization, 0.0197387161853, 0.622114105796, 0.0317284498155, 0.0204108831285, 0.439206384383, 0.0464721913303
0, 9.0, 22, no_regularization, -0.0178616300288, 0.579468766872, 0.0308241462697, 0.00850364153021, 0.429119055172, 0.0198165087933
0, 9.0, 23, no_regularization, 0.00209359716586, 0.570209064134, 0.00367163080622, -0.10139098815, 0.770392957994, 0.131609443074
0, 9.0, 24, no_regularization, 0.0269186057744, 0.584973249796, 0.0460168149291, -0.00459379838115, 0.67012689852, 0.00685511712975
0, 9.0, 25, no_regularization, -0.0014857673878, 0.366964089066, 0.00404880867658, 0.0289891856333, 0.31205471587, 0.092897764908
0, 9.0, 21, regularization, 0.0199446811507, 0.566973445305, 0.0351774519881, 0.0321177496356, 0.378395097581, 0.0848788735396
0, 9.0, 22, regularization, -0.0138726703066, 0.557290201214, 0.0248930813361, 0.0234403071179, 0.386920080042, 0.0605817798739
0, 9.0, 23, regularization, 0.000882488068756, 0.520054193074, 0.0016969155917, -0.0932406662004, 0.748668389809, 0.124542010147
0, 9.0, 24, regularization, 0.0249601129681, 0.547107497561, 0.0456219537831, -0.00287437774617, 0.574095705882, 0.00500679192811
0, 9.0, 25, regularization, -0.000650047861741, 0.263598930319, 0.00246604893637, 0.0326643537777, 0.220464060102, 0.148161808154
0, 1.0, 6, no_regularization, -0.00958711074376, 0.00235228238848, 4.07566319023, 0.00445612865877, 0.00548924793058, 0.811792200885
0, 1.0, 7, no_regularization, -0.00957398256891, 0.00235294309639, 4.06893927167, 0.00451671837107, 0.00582229422902, 0.775762644999
0, 1.0, 8, no_regularization, -0.00957999723586, 0.0024832492904, 3.85784756806, 0.00430170547455, 0.00574763512498, 0.748430507681
0, 1.0, 9, no_regularization, -0.00958711928836, 0.00247022216915, 3.88107572189, 0.00444118980841, 0.00570086888154, 0.779037353901
0, 1.0, 10, no_regularization, -0.00956554995144, 0.00240535304085, 3.97677587822, 0.00447152630574, 0.00591444428384, 0.756034902207
0, 1.0, 6, regularization, -0.00958925240933, 0.00229381528669, 4.18048151697, 0.00489280602529, 0.00341079455404, 1.43450622656
0, 1.0, 7, regularization, -0.00958351716022, 0.0023071540608, 4.15382627588, 0.00481884860885, 0.00360584926805, 1.33639768349
0, 1.0, 8, regularization, -0.00957415704657, 0.00239412685192, 3.99901828046, 0.00465528077269, 0.00354661376664, 1.31259874319
0, 1.0, 9, regularization, -0.00959545305063, 0.00238412960571, 4.02471955705, 0.00481227170269, 0.003608400954, 1.33362998293
0, 1.0, 10, regularization, -0.00957811708087, 0.00233390825457, 4.10389614164, 0.00492481139829, 0.00382294703316, 1.28822381152
0, 9.0, 16, no_regularization, -0.0733564072786, 0.27701484646, 0.264810381884, 0.0148963217453, 0.286615082691, 0.0519732653477
0, 9.0, 17, no_regularization, -0.0190855166119, 0.617219920959, 0.0309217443633, -0.0465069774384, 0.745451488337, 0.0623876646113
0, 9.0, 18, no_regularization, -0.0579093649331, 0.212625340119, 0.272354014346, 0.0264111636866, 0.213845205779, 0.123505989252
0, 9.0, 19, no_regularization, -0.0406161390404, 0.560530341635, 0.072460197109, -0.0397160207894, 0.705487382588, 0.056295862647
0, 9.0, 20, no_regularization, -0.0676545369711, 0.270054465006, 0.250521823328, 0.0329342797849, 0.215822677354, 0.152598791697
0, 9.0, 16, regularization, -0.0775174734882, 0.151079543003, 0.513090468421, 0.0279744779327, 0.175211384187, 0.159661303188
0, 9.0, 17, regularization, -0.0148571950034, 0.591523772085, 0.0251168181306, -0.0443069992851, 0.683098425164, 0.0648618085665
0, 9.0, 18, regularization, -0.0613294998061, 0.126784058635, 0.483731949162, 0.0364285828166, 0.109738822735, 0.331957113342
0, 9.0, 19, regularization, -0.0406725723658, 0.489534885229, 0.0830841143154, -0.0554048809994, 0.64415881233, 0.0860112132892
0, 9.0, 20, regularization, -0.0722955362529, 0.158345209002, 0.456569142246, 0.0363090408505, 0.126963770187, 0.285979542015
0, 1.0, 16, no_regularization, -0.00958555221931, 0.0024381884554, 3.93142383972, 0.00436803912961, 0.00569405143861, 0.76712322969
0, 1.0, 17, no_regularization, -0.00960573545921, 0.00239714756362, 4.00715233596, 0.0045084608426, 0.00565640126834, 0.797054633983
0, 1.0, 18, no_regularization, -0.0095874461425, 0.00240298514246, 3.98980666716, 0.00457944533437, 0.00594693311672, 0.770051595417
0, 1.0, 19, no_regularization, -0.009562951858, 0.00238883322258, 4.00318940962, 0.00434417012625, 0.00557667825205, 0.778988840651
0, 1.0, 20, no_regularization, -0.00958699625209, 0.00247153530001, 3.87896391852, 0.00446889307452, 0.00554151274491, 0.806439194537
0, 1.0, 16, regularization, -0.00959021910517, 0.00233806823991, 4.10177040237, 0.00474609117203, 0.00339608797073, 1.39751714706
0, 1.0, 17, regularization, -0.00961166391895, 0.00233862358182, 4.10996621845, 0.00497936726309, 0.00350900432455, 1.41902568437
0, 1.0, 18, regularization, -0.00959612001848, 0.00228945047644, 4.19145123131, 0.0049120070084, 0.00324779093475, 1.51241477887
