parabolic, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 5.0, 14, regularization, -0.05615482055, 0.00287536698173, 19.5296186215, 0.0298306342633, 0.00607390509448, 4.91127763757
0, 5.0, 15, regularization, -0.056049256866, 0.00264386934313, 21.1997075467, 0.0298971993579, 0.00632842428923, 4.72427226613
0, 3.0, 6, no_regularization, -0.0347927438773, 0.00161765624, 21.5081195974, 0.0208825424249, 0.0149035951974, 1.40117482717
0, 3.0, 7, no_regularization, -0.034424437366, 0.00190423018473, 18.0778761108, 0.0216293197602, 0.0181364036608, 1.19259144011
0, 3.0, 8, no_regularization, -0.0345651134445, 0.00259517962687, 13.3189676301, 0.0204330095926, 0.0175711638417, 1.16287172419
0, 3.0, 9, no_regularization, -0.0344618273673, 0.00160043961313, 21.5327258114, 0.0205339275616, 0.0149734093038, 1.37135953109
0, 3.0, 10, no_regularization, -0.0349593588685, 0.00288220870124, 12.1293641413, 0.0204626908642, 0.0198354948859, 1.03161988052
0, 3.0, 6, regularization, -0.0347748009583, 0.00135148782185, 25.7307542075, 0.0178453347531, 0.00351697152481, 5.07406290532
0, 3.0, 7, regularization, -0.0344064265213, 0.00160592003336, 21.4247445741, 0.0177642247925, 0.00401348001004, 4.4261400949
0, 3.0, 8, regularization, -0.0345811045536, 0.00206057679581, 16.7822449637, 0.0181675983937, 0.00483536896679, 3.75723104452
0, 3.0, 9, regularization, -0.0344410529839, 0.00134305523719, 25.6438097482, 0.0179284580926, 0.00343490989282, 5.21948425199
0, 3.0, 10, regularization, -0.0349236942869, 0.00217466135386, 16.0593713706, 0.018402815885, 0.00521218539613, 3.53072933643
0, 0.5, 21, no_regularization, -0.00618784341146, 0.00125686111773, 4.92325152253, 0.0034647457737, 0.00841667639493, 0.41165248741
0, 0.5, 22, no_regularization, -0.00579147012654, 0.00115044883123, 5.03409623212, 0.00321525415547, 0.00888555718139, 0.3618517207
0, 0.5, 23, no_regularization, -0.00530148741395, 0.00118422934432, 4.4767404552, 0.00257476104832, 0.00844918568542, 0.30473481637
0, 0.5, 24, no_regularization, -0.00611413618681, 0.0012048913423, 5.07442951256, 0.00315435943642, 0.00758809655021, 0.415698379106
0, 0.5, 25, no_regularization, -0.00570924854216, 0.0010954586986, 5.21174239564, 0.00305893436356, 0.00802557250149, 0.381148430593
0, 0.5, 21, regularization, -0.00620521201861, 0.0012232781451, 5.0726092373, 0.00314868474089, 0.00232347874386, 1.35515969286
0, 0.5, 22, regularization, -0.00578731227208, 0.00143276916034, 4.03924960997, 0.00303102496795, 0.00248121683931, 1.22158810142
0, 0.5, 23, regularization, -0.00523919320324, 0.00146562833217, 3.57470791759, 0.0024409614152, 0.00247391667665, 0.986678912124
0, 0.5, 24, regularization, -0.00610076498319, 0.00133408811282, 4.57298504092, 0.00296283271387, 0.00233093291408, 1.27109308722
0, 0.5, 25, regularization, -0.00569753471432, 0.00136155608002, 4.18457586723, 0.00294118674973, 0.00249421405372, 1.17920382388
0, 9.0, 21, no_regularization, -0.0155834186285, 0.481402707846, 0.0323708578588, -0.255925663106, 0.95568998093, 0.267791510022
0, 9.0, 22, no_regularization, -0.0107872319324, 0.507154243018, 0.0212701206406, 0.0242304040221, 0.737134327673, 0.0328710834816
0, 9.0, 23, no_regularization, -0.0143903104494, 0.370168276573, 0.0388750505111, -0.0466605032208, 0.682846022326, 0.0683323936806
0, 9.0, 24, no_regularization, -0.0751164670773, 0.198736203222, 0.377970726317, 0.0500982440112, 0.239279758061, 0.209371007465
0, 9.0, 25, no_regularization, 0.0106087345297, 0.561074661165, 0.0189078838594, -0.0297648749381, 0.700364414035, 0.0424991252291
0, 9.0, 21, regularization, -0.0205812813501, 0.526528345587, 0.0390886483561, -0.0651893819073, 0.781810035092, 0.0833826364222
0, 9.0, 22, regularization, -0.010840395583, 0.376530257113, 0.0287902376456, 0.0290267236947, 0.512200457313, 0.0566706321329
0, 9.0, 23, regularization, -0.0425462731356, 0.291529945213, 0.145941347824, 0.00293132877957, 0.30039994355, 0.00975808698541
0, 9.0, 24, regularization, -0.0720643777431, 0.160917959121, 0.447833033283, 0.03992036651, 0.390307975753, 0.102279146187
0, 9.0, 25, regularization, 0.00853013252802, 0.489029550719, 0.0174429797043, -0.0438257335506, 0.836664255926, 0.0523815057715
0, 9.0, 1, no_regularization, 0.0247876051365, 0.535305474946, 0.0463055326287, 0.0401853748042, 0.64625453891, 0.0621819614172
0, 9.0, 2, no_regularization, -0.0527972874956, 0.545352152638, 0.0968132008652, -0.0190490574646, 0.767271675731, 0.0248270046544
0, 9.0, 3, no_regularization, -0.0140375053071, 0.489165835696, 0.0286968228006, 0.0453556410725, 0.845472792317, 0.053645299393
0, 9.0, 4, no_regularization, -0.0256501375493, 0.444377605732, 0.0577214900535, -0.040340722134, 0.71651420468, 0.0563013571406
0, 9.0, 5, no_regularization, -0.0470447233239, 0.518918516434, 0.090659172556, -0.0788541163907, 0.752373467207, 0.104807146753
0, 9.0, 1, regularization, 0.0129621235924, 0.433579895655, 0.0298955826189, 0.0291705846422, 0.704790715163, 0.0413890024579
0, 9.0, 2, regularization, -0.03767353808, 0.46260988597, 0.0814369498417, -0.0620817946281, 0.724831314331, 0.0856499897295
0, 9.0, 3, regularization, -0.0151181594933, 0.401314075264, 0.0376716403065, -0.0663855736689, 0.888468663471, 0.0747190940979
0, 9.0, 4, regularization, -0.027115369207, 0.38198628409, 0.0709851906637, -0.0461475687891, 0.826420996551, 0.0558402666216
0, 9.0, 5, regularization, -0.00861041604726, 0.250267645408, 0.0344048310089, -0.00412732400541, 0.327531228836, 0.0126013144459
0, 1.0, 26, no_regularization, -0.0122260621232, 0.0011065374988, 11.048936106, 0.00664146032835, 0.00891454657449, 0.745013812296
0, 1.0, 27, no_regularization, -0.0118268894682, 0.00138265637167, 8.55374459667, 0.00608915813391, 0.0100602005312, 0.60527204354
0, 1.0, 28, no_regularization, -0.0116415287577, 0.00203968135503, 5.70752325062, 0.00688373029899, 0.0115367508764, 0.596678421225
0, 1.0, 29, no_regularization, -0.0123150550616, 0.00104440744733, 11.7914278504, 0.00703472962582, 0.0100365179208, 0.700913372676
0, 1.0, 30, no_regularization, -0.0120096089896, 0.00128392410224, 9.35383093796, 0.00654488483087, 0.0093188908508, 0.702324443505
0, 1.0, 26, regularization, -0.0122126493035, 0.000881880992194, 13.8484097193, 0.00601008277102, 0.00265950421516, 2.25985081609
0, 1.0, 27, regularization, -0.0118290247518, 0.000992478075025, 11.9186761395, 0.00586830824294, 0.00258416758466, 2.2708698452
0, 1.0, 28, regularization, -0.0116450784043, 0.00159587872067, 7.29696953372, 0.00619329745675, 0.00315246409732, 1.96458937059
0, 1.0, 29, regularization, -0.0123494626363, 0.000807387663212, 15.2955800528, 0.00631985001341, 0.00289161129917, 2.18558075742
0, 1.0, 30, regularization, -0.0120177436891, 0.00102977650521, 11.6702445902, 0.00603440721309, 0.00293672442514, 2.0548088072
0, 5.0, 26, no_regularization, -0.0563076522976, 0.0215250913315, 2.61590770652, 0.0342676899804, 0.0325365125457, 1.05320722165
0, 5.0, 27, no_regularization, -0.0562993025818, 0.0308452943319, 1.82521528166, 0.0326811429233, 0.0479325275549, 0.681815555957
0, 5.0, 28, no_regularization, -0.0550162545247, 0.166296279785, 0.330832743799, 0.0329226979053, 0.203784552661, 0.161556396083
0, 5.0, 29, no_regularization, -0.0580860027608, 0.0545222291064, 1.06536368217, 0.0354080031734, 0.0420729325184, 0.841586289663
0, 5.0, 30, no_regularization, -0.056065313652, 0.0313752097611, 1.78693032107, 0.0343045357115, 0.0523136570083, 0.655747230709
0, 5.0, 26, regularization, -0.0562967303717, 0.00304344602079, 18.4976930713, 0.0303550610248, 0.00665117226379, 4.56386631121
0, 5.0, 27, regularization, -0.0563201623685, 0.00357411502788, 15.7577923288, 0.0309775431139, 0.00766929549113, 4.03916411223
0, 5.0, 28, regularization, -0.0559199321269, 0.00744543817321, 7.51063011014, 0.0314283442883, 0.013145902703, 2.39073306705
0, 5.0, 29, regularization, -0.0577679381629, 0.0105801642945, 5.46002278934, 0.031097288637, 0.017066374367, 1.82213796371
0, 5.0, 30, regularization, -0.0476210261422, 0.0569872218938, 0.835643931389, 0.0306844225616, 0.0527955988559, 0.581192812024
0, 5.0, 16, no_regularization, -0.056617243537, 0.0255223991816, 2.21833547599, 0.0339734746008, 0.0325756728399, 1.04290937497
0, 5.0, 17, no_regularization, -0.0567890070134, 0.0030537120704, 18.5967130182, 0.0329758622142, 0.021047464056, 1.56673802252
0, 5.0, 18, no_regularization, -0.0566296190088, 0.00271871673166, 20.8295400361, 0.0337529322846, 0.0196307393347, 1.71939180227
0, 5.0, 19, no_regularization, -0.0557665910091, 0.0028717126038, 19.419279957, 0.0344300943919, 0.0236808105495, 1.45392381396
0, 5.0, 20, no_regularization, -0.0565035646071, 0.0218137134184, 2.59027720422, 0.0336176715204, 0.0287437778984, 1.16956343175
0, 5.0, 16, regularization, -0.0559640641697, 0.00327368686217, 17.095118295, 0.029422138976, 0.00694167095186, 4.23848078943
0, 5.0, 17, regularization, -0.0567362084291, 0.00298003969864, 19.0387424889, 0.0296108167017, 0.00610448789195, 4.85066351605
0, 5.0, 18, regularization, -0.0565998126305, 0.00267096712275, 21.1907560181, 0.0303703811479, 0.0055176071065, 5.50426671593
0, 5.0, 19, regularization, -0.055758350348, 0.00277684055406, 20.0797810542, 0.0304720882788, 0.00612111051243, 4.97819606703
0, 5.0, 20, regularization, -0.0564875903394, 0.00359045095188, 15.7327285894, 0.0299230798163, 0.00926154045204, 3.23089662798
0, 7.0, 1, no_regularization, -0.0377530364912, 0.215755052427, 0.174981007705, 0.0383663257846, 0.209397885038, 0.183222126516
0, 7.0, 2, no_regularization, -0.00935164762678, 0.361750493371, 0.025851098473, -0.011884611836, 0.715105363771, 0.0166193856711
0, 7.0, 3, no_regularization, 0.0194829301613, 0.3803603267, 0.0512222984198, -0.0337909005086, 0.535303683109, 0.0631247300828
0, 7.0, 4, no_regularization, -0.0337865051773, 0.254199125247, 0.132913538331, 0.0431054072608, 0.262549684304, 0.16418000035
0, 7.0, 5, no_regularization, -0.0787424799581, 0.480798833161, 0.163774274244, -0.0718268979983, 0.862679150129, 0.0832602688816
0, 7.0, 1, regularization, -0.0441515097697, 0.192199119448, 0.229717544474, 0.036014100575, 0.242249090408, 0.148665576058
0, 7.0, 2, regularization, -0.0282240790894, 0.195820274527, 0.144132568283, 0.0103953351086, 0.274534715363, 0.0378652845227
0, 7.0, 3, regularization, -0.0381867647903, 0.285687871754, 0.133666034039, 0.0130079989119, 0.886167965223, 0.0146789315597
0, 7.0, 4, regularization, -0.0353383620981, 0.151361301143, 0.233470258456, 0.0430296377136, 0.194847278505, 0.220837766089
0, 7.0, 5, regularization, -0.0239886055407, 0.362301400917, 0.0662117382929, 0.0724427059661, 0.481955392552, 0.150309981143
0, 5.0, 1, no_regularization, -0.0559740695588, 0.00292508141151, 19.1359014277, 0.0329336766774, 0.0213847724086, 1.54005270892
0, 5.0, 2, no_regularization, -0.0555466029873, 0.00230651551837, 24.0824752944, 0.0314430205727, 0.0178269007375, 1.76379624455
0, 5.0, 3, no_regularization, -0.0557127890221, 0.00233945485963, 23.8144321498, 0.0325459059817, 0.0170556132984, 1.90822255479
0, 5.0, 4, no_regularization, -0.055685468668, 0.00262911447056, 21.1803134826, 0.0327132108105, 0.0199918106116, 1.63633056785
0, 5.0, 5, no_regularization, -0.0553845113551, 0.00240637883875, 23.0157074452, 0.0336465088934, 0.0211585642266, 1.5902075648
0, 5.0, 1, regularization, -0.0559466481265, 0.00288944708157, 19.3624062138, 0.029349310782, 0.00618207124244, 4.747488282
0, 5.0, 2, regularization, -0.0555536229158, 0.00254378395212, 21.8389705892, 0.0286473376788, 0.00570924134885, 5.01771355044
0, 5.0, 3, regularization, -0.0557026467082, 0.00260434328097, 21.3883657793, 0.0291025695315, 0.00579471112039, 5.02226408303
0, 5.0, 4, regularization, -0.0557096589244, 0.00261234476138, 21.3255385537, 0.0296355359675, 0.00599459902675, 4.94370613202
0, 5.0, 5, regularization, -0.0553610567268, 0.00257261548443, 21.5193669873, 0.0294844719878, 0.00573339229883, 5.14258757313
0, 1.0, 6, no_regularization, -0.0125404471672, 0.00086607808891, 14.4795802223, 0.00665455082542, 0.00826651204863, 0.80500104352
0, 1.0, 7, no_regularization, -0.012295642085, 0.00122319331513, 10.0520841088, 0.00789323157368, 0.0117251581177, 0.673187644418
0, 1.0, 8, no_regularization, -0.0120947081801, 0.00124105200123, 9.74552892875, 0.00652670353963, 0.00945249127123, 0.690474431804
0, 1.0, 9, no_regularization, -0.0119765872566, 0.000914448632774, 13.0970585196, 0.00619066433176, 0.00897403688646, 0.689841640956
0, 1.0, 10, no_regularization, -0.012088213224, 0.00141076196869, 8.56857038413, 0.00671162932189, 0.0101494044414, 0.66128306943
0, 1.0, 6, regularization, -0.012512522263, 0.000636364655205, 19.6625035043, 0.00610986899131, 0.00247590579352, 2.46773080272
0, 1.0, 7, regularization, -0.0123055332344, 0.00094617452269, 13.0055639201, 0.00633456958038, 0.00283165213677, 2.23705782858
0, 1.0, 8, regularization, -0.0120887373846, 0.00100396818689, 12.0409566184, 0.00597904155732, 0.00300698328232, 1.98838536698
0, 1.0, 9, regularization, -0.0119741482557, 0.000696037251531, 17.2033152383, 0.00583635632601, 0.00257376843864, 2.26763069994
0, 1.0, 10, regularization, -0.0120954709428, 0.00112726527331, 10.7299242061, 0.00644053157959, 0.00304107299357, 2.11784840193
0, 7.0, 6, no_regularization, 0.0225342678416, 0.539419054502, 0.0417750682953, -0.0376091821518, 0.594964347485, 0.0632124972039
0, 7.0, 7, no_regularization, -0.0164047766626, 0.502666782891, 0.0326354897936, -0.0973589568374, 0.765498764558, 0.127183689047
0, 7.0, 8, no_regularization, -0.0506306850359, 0.305244216309, 0.165869432836, 0.0268621892221, 0.343713211787, 0.0781529144093
0, 7.0, 9, no_regularization, -0.060130348078, 0.293635173364, 0.204779105273, 0.030531728276, 0.331916373006, 0.0919862072469
0, 7.0, 10, no_regularization, -0.000560805891454, 0.488722329005, 0.00114749390026, 0.0416197838739, 0.658641348226, 0.0631903599524
0, 7.0, 6, regularization, 0.00530388904033, 0.375939287585, 0.0141083659396, 0.00116693380694, 0.602982091895, 0.00193527108453
0, 7.0, 7, regularization, -0.0111207621344, 0.390615122994, 0.0284698709286, -0.0998237136312, 0.744106899309, 0.134152382842
0, 7.0, 8, regularization, -0.0503284094538, 0.166868171243, 0.301605807021, 0.0285882577011, 0.203923457172, 0.140191119244
0, 7.0, 9, regularization, -0.042026812527, 0.162725586021, 0.258268005386, 0.0368239219949, 0.197712105214, 0.186250214448
0, 7.0, 10, regularization, -0.0127593013467, 0.413711341522, 0.0308410721828, -0.102586756157, 0.762781409755, 0.134490372792
0, 0.5, 6, no_regularization, -0.00637713432046, 0.00110675802334, 5.76199511185, 0.00334112388421, 0.00751550812647, 0.444563937393
0, 0.5, 7, no_regularization, -0.00613082750033, 0.0010406687931, 5.89123796251, 0.00323037726065, 0.00787975751025, 0.409958968464
0, 0.5, 8, no_regularization, -0.00633456000056, 0.0012183204943, 5.19942004604, 0.00370541073543, 0.00809370990446, 0.457813632953
0, 0.5, 9, no_regularization, -0.00601265836881, 0.0011272862868, 5.33374568571, 0.00315008461818, 0.00804630634657, 0.391494492318
0, 0.5, 10, no_regularization, -0.00618508646948, 0.00119240922294, 5.18705017579, 0.0034700657273, 0.00953851821036, 0.36379505189
0, 0.5, 6, regularization, -0.00639810590571, 0.0012176268063, 5.25457050766, 0.0031750397445, 0.00225630848855, 1.40718335308
0, 0.5, 7, regularization, -0.0060959760542, 0.00115895437289, 5.25989305255, 0.00287285437719, 0.00207680442697, 1.38330520673
0, 0.5, 8, regularization, -0.00635350414707, 0.00122411393304, 5.19028823675, 0.00338858121675, 0.00267667910389, 1.26596468431
0, 0.5, 9, regularization, -0.00599753115038, 0.00124977385645, 4.79889311128, 0.00301090759274, 0.00243507746309, 1.23647302329
0, 0.5, 10, regularization, -0.0062088898041, 0.00110718508317, 5.60781562043, 0.00318485511378, 0.00230811858655, 1.37984899578
0, 5.0, 6, no_regularization, -0.0557148849783, 0.0024578176316, 22.6684373413, 0.0332301170341, 0.0200536731074, 1.65705887675
0, 5.0, 7, no_regularization, -0.0552577394019, 0.00264164381298, 20.9179372065, 0.0337638498549, 0.0207569996626, 1.62662477255
0, 5.0, 8, no_regularization, -0.0557270896681, 0.0198230995776, 2.81121978175, 0.0329360662341, 0.025263709918, 1.30369080159
0, 5.0, 9, no_regularization, -0.05650308765, 0.00240630151683, 23.4812999347, 0.0345421960743, 0.0212174122038, 1.62801173595
0, 5.0, 10, no_regularization, -0.0557137813122, 0.0625850565506, 0.890209011271, 0.0342949519767, 0.086390337424, 0.396976710582
0, 5.0, 6, regularization, -0.0557074923102, 0.00265127383445, 21.0115951006, 0.0290988967487, 0.00549160120973, 5.29880004709
0, 5.0, 7, regularization, -0.0552188216156, 0.00263613316331, 20.9469014632, 0.0296434119783, 0.00604072783361, 4.9072583296
0, 5.0, 8, regularization, -0.0557416624283, 0.0032901556938, 16.9419527876, 0.0297993101268, 0.00702173470026, 4.24386727766
0, 5.0, 9, regularization, -0.0564954384824, 0.00254160433814, 22.2282585981, 0.0302902248576, 0.00702213385483, 4.31353566932
0, 5.0, 10, regularization, -0.0558485763627, 0.00386626140446, 14.4451113156, 0.0303539337359, 0.00823455947866, 3.6861636393
0, 11.0, 6, no_regularization, 0.0263973831197, 0.602479921572, 0.0438145441441, -0.0152291304851, 0.652118141515, 0.0233533305019
0, 11.0, 7, no_regularization, 0.0107724213706, 0.441053340791, 0.024424305122, -0.0164691515734, 0.516545105048, 0.0318832787543
0, 11.0, 8, no_regularization, -0.0520566304454, 0.484744626379, 0.107389804059, -0.150435148903, 0.824102550415, 0.182544209853
0, 11.0, 9, no_regularization, 0.0215618522902, 0.561389627116, 0.0384079990951, 0.0324793818331, 0.703358676136, 0.0461775519874
0, 11.0, 10, no_regularization, -0.0257208297725, 0.439095895432, 0.0585767939079, 0.0105680245659, 0.839465362854, 0.0125889941784
0, 11.0, 6, regularization, -0.025011565134, 0.424692618932, 0.0588933360718, 0.00414062507416, 0.688373929369, 0.0060150811899
0, 11.0, 7, regularization, -0.021574091927, 0.459437172594, 0.0469576543083, 0.00983941395765, 0.715513499683, 0.0137515420212
0, 11.0, 8, regularization, -0.0605531959578, 0.380981304279, 0.158940072066, -0.0750473324784, 0.685518683922, 0.109475254633
0, 11.0, 9, regularization, 0.0226910123168, 0.47203586277, 0.0480705262174, 0.032910376191, 0.624115267993, 0.0527312467405
0, 11.0, 10, regularization, -0.094748637583, 0.701591733332, 0.135048110007, 0.0585375550109, 0.44760219263, 0.130780313356
0, 9.0, 11, no_regularization, -0.0101742888883, 0.403088622369, 0.0252408237883, 0.0237561739616, 0.786424884156, 0.0302078106126
0, 9.0, 12, no_regularization, 0.0370988449128, 0.504515782231, 0.0735335666781, -0.00616265081389, 0.62969344014, 0.00978674767919
0, 9.0, 13, no_regularization, 0.00013160292521, 0.542487380317, 0.000242591680443, -0.006641232338, 0.714971984502, 0.00928880079494
0, 9.0, 14, no_regularization, -0.0167947275529, 0.331132260729, 0.0507190918697, -0.0538842998506, 0.464207301062, 0.116078096418
0, 9.0, 15, no_regularization, -0.0482672597405, 0.333732806451, 0.144628453684, 0.032204557013, 0.392841863473, 0.0819784244183
0, 9.0, 11, regularization, 0.0202206046282, 0.376573465214, 0.0536963076162, 0.0392087438167, 0.429199948181, 0.0913530954113
0, 9.0, 12, regularization, -0.0283540377209, 0.404342423934, 0.070123825853, 0.0232204102537, 0.608035727234, 0.038189220162
0, 9.0, 13, regularization, 0.0290004293081, 0.313211646664, 0.0925905202345, -0.0119465142727, 0.542301149314, 0.0220292991962
0, 9.0, 14, regularization, -0.00910672003887, 0.327046295855, 0.0278453544782, -0.0325924745812, 0.379710249397, 0.0858351193653
0, 9.0, 15, regularization, -0.0447382441679, 0.274133357899, 0.163198833264, 0.00810604474377, 0.359361402008, 0.0225568040933
0, 3.0, 26, no_regularization, -0.0346737116684, 0.00242216285226, 14.3151859653, 0.0213720655202, 0.0183704481122, 1.16339380453
0, 3.0, 27, no_regularization, -0.0343992437793, 0.00274108809917, 12.5494849252, 0.0207711459194, 0.017946131934, 1.15741631655
0, 3.0, 28, no_regularization, -0.0341058133605, 0.0335723050741, 1.01589132129, 0.0219536747477, 0.0672454417931, 0.326470823335
0, 3.0, 29, no_regularization, -0.034574585932, 0.00207660381339, 16.6495822212, 0.02083974661, 0.016794657746, 1.24085568907
0, 3.0, 30, no_regularization, -0.034370100277, 0.00261625885387, 13.1371176159, 0.0218295217609, 0.0201931568995, 1.08103561368
0, 3.0, 26, regularization, -0.0346569088065, 0.00196643147535, 17.624264685, 0.0179988517488, 0.00408203666071, 4.40928223943
0, 3.0, 27, regularization, -0.0344105074481, 0.00217188486041, 15.8436149518, 0.0182401727868, 0.00427823551778, 4.26348028549
0, 3.0, 28, regularization, -0.0342171594336, 0.00355323870667, 9.62985103404, 0.0183807096107, 0.0062548644633, 2.9386263633
0, 3.0, 29, regularization, -0.0345760399385, 0.0016905634934, 20.4523758341, 0.0180235837662, 0.00364000018825, 4.95153374562
0, 3.0, 30, regularization, -0.0343699861726, 0.00197881923339, 17.3689367845, 0.0182891624547, 0.00405511320568, 4.51014842918
0, 0.5, 16, no_regularization, -0.00612720756057, 0.00111589799372, 5.49083123644, 0.00302265622635, 0.0075828729724, 0.398616228619
0, 0.5, 17, no_regularization, -0.00619325836324, 0.00106098962773, 5.83724685084, 0.00301673634016, 0.00873804695256, 0.345241488921
0, 0.5, 18, no_regularization, -0.00534710736044, 0.00100178888902, 5.33755905964, 0.00268166867388, 0.00773323735195, 0.346771804851
0, 0.5, 19, no_regularization, -0.00612171259047, 0.0011732835144, 5.21759022038, 0.00315626957714, 0.00801842713943, 0.393627019645
0, 0.5, 20, no_regularization, -0.00632517746231, 0.0011906596695, 5.31233031937, 0.00380302176891, 0.00904320862809, 0.420538984039
0, 0.5, 16, regularization, -0.00611655797613, 0.00134351531481, 4.55265221668, 0.00290152267055, 0.00242355480923, 1.19721768186
0, 0.5, 17, regularization, -0.00620431770195, 0.00122757649056, 5.05411903018, 0.00300302905398, 0.00232632542882, 1.29088949327
0, 0.5, 18, regularization, -0.00532140899007, 0.00142239228859, 3.74116833504, 0.00238170697365, 0.00227736740747, 1.04581586873
0, 0.5, 19, regularization, -0.00608975598046, 0.00141505115063, 4.30355890509, 0.00292999769425, 0.00215272793332, 1.36106270045
0, 0.5, 20, regularization, -0.0063607183437, 0.00126736807343, 5.0188406013, 0.00343112766036, 0.00257010222866, 1.33501602469
0, 7.0, 21, no_regularization, -0.0776644187742, 0.130785981933, 0.593828311158, 0.0502083429075, 0.128414370491, 0.390986948856
0, 7.0, 22, no_regularization, 0.0102637962581, 0.409191915812, 0.0250830865944, -0.00200633276679, 0.753790441952, 0.00266165853946
0, 7.0, 23, no_regularization, -0.00492582824034, 0.404734763846, 0.0121705093813, 0.0276227019035, 0.481643832341, 0.05735088887
0, 7.0, 24, no_regularization, -0.075966089538, 0.112074815484, 0.677815878704, 0.0347828946116, 0.111500121408, 0.311953872089
0, 7.0, 25, no_regularization, -0.0742458881157, 0.102577554121, 0.723802480493, 0.0425166845811, 0.113657111151, 0.374078525757
0, 7.0, 21, regularization, -0.0512156227313, 0.15948938191, 0.321122460429, 0.0395434065227, 0.235438032913, 0.167956748675
0, 7.0, 22, regularization, -0.00855425890433, 0.278451761623, 0.0307207929103, 0.0309563633579, 0.425474509077, 0.0727572691137
0, 7.0, 23, regularization, 0.0309688726526, 0.443341412219, 0.0698533270275, 0.0219347838042, 0.449847040072, 0.0487605382503
0, 7.0, 24, regularization, -0.0749364594649, 0.0102528891145, 7.30881399653, 0.042768954136, 0.0123341725579, 3.46751709004
0, 7.0, 25, regularization, -0.0803962083704, 0.0965021630278, 0.833102656437, 0.0412882778306, 0.13307313995, 0.310267555466
0, 5.0, 21, no_regularization, -0.0566586168327, 0.0238313691267, 2.37748056066, 0.0343979826704, 0.0282551250349, 1.21740684665
0, 5.0, 22, no_regularization, -0.056101362363, 0.00364707634442, 15.3825577161, 0.034168982738, 0.0389480419594, 0.877296547374
0, 5.0, 23, no_regularization, -0.0563857477304, 0.0581769057986, 0.969211871211, 0.0298454186445, 0.0729787539286, 0.40896037597
0, 5.0, 24, no_regularization, -0.0557379913998, 0.0024594044107, 22.6632070583, 0.0335626804704, 0.0178547182084, 1.8797653415
0, 5.0, 25, no_regularization, -0.0570759920003, 0.00279471782601, 20.4228102991, 0.033586377879, 0.0191297663417, 1.75571291771
0, 5.0, 21, regularization, -0.0566690552088, 0.00329288842304, 17.2095279063, 0.0305384136519, 0.00744978692427, 4.09923316766
0, 5.0, 22, regularization, -0.0560382327153, 0.003104111352, 18.0529067294, 0.0298456053159, 0.00810092199734, 3.68422326813
0, 5.0, 23, regularization, -0.0561572299497, 0.00404224036516, 13.8926003594, 0.0297299481848, 0.00850124354019, 3.49712933694
0, 5.0, 24, regularization, -0.0557294735576, 0.00257880978448, 21.6105406041, 0.030294018121, 0.00596972756705, 5.0746064675
0, 5.0, 25, regularization, -0.0570421451433, 0.00273016325259, 20.8933092515, 0.0302425680843, 0.00585511691286, 5.16515187217
0, 7.0, 11, no_regularization, 0.0156268312487, 0.592673860943, 0.0263666617991, 0.0298736843256, 0.694333104569, 0.0430250036028
0, 7.0, 12, no_regularization, 0.0374705362405, 0.34820034778, 0.107612001193, -0.0393820300128, 0.465697497569, 0.0845656895697
0, 7.0, 13, no_regularization, -0.0524449226767, 0.267020200813, 0.196408071438, 0.0209681837755, 0.315949502283, 0.0663656173663
0, 7.0, 14, no_regularization, -0.0589065315281, 0.1984117693, 0.296890309159, 0.0344998402403, 0.214434824751, 0.160887301213
0, 7.0, 15, no_regularization, -0.0729632205498, 0.162002014374, 0.450384650041, 0.0444541223954, 0.182453761899, 0.243645962312
0, 7.0, 11, regularization, 0.0224603909808, 0.561428281822, 0.0400058060986, -0.00196556050888, 0.58922146268, 0.00333586034008
0, 7.0, 12, regularization, 0.0145116758397, 0.479019360865, 0.0302945497099, -0.0666471564755, 0.843015462237, 0.0790580475222
0, 7.0, 13, regularization, -0.0239699946031, 0.219655583292, 0.109125360002, 0.0114553321754, 0.373016822493, 0.0307099612795
0, 7.0, 14, regularization, -0.0761135027276, 0.00314675617352, 24.18792513, 0.0399977429654, 0.0213780651853, 1.87097113882
0, 7.0, 15, regularization, -0.0703772829834, 0.0645027675257, 1.0910738513, 0.0425068881204, 0.0806444736638, 0.527089906961
0, 0.5, 1, no_regularization, -0.00681641061403, 0.00119370058427, 5.71031857054, 0.00326892933057, 0.00812988872042, 0.40208783207
0, 0.5, 2, no_regularization, -0.00598728049441, 0.0010529775097, 5.68604783985, 0.00277957797342, 0.0083173411314, 0.33419069021
0, 0.5, 3, no_regularization, -0.00644271114373, 0.00109441994048, 5.88687295013, 0.0032580365372, 0.00724477708558, 0.449708320728
0, 0.5, 4, no_regularization, -0.00622031803677, 0.0010636503637, 5.84808528164, 0.00322343358114, 0.00825529184046, 0.390468761546
0, 0.5, 5, no_regularization, -0.00613441680628, 0.00103709161365, 5.91501919939, 0.00338934836236, 0.00861510138941, 0.39341943979
0, 0.5, 1, regularization, -0.00682119062521, 0.00115870853314, 5.88689081862, 0.00317371631482, 0.00230883104214, 1.3745987718
0, 0.5, 2, regularization, -0.00600451563108, 0.0011923572691, 5.03583597525, 0.00277197726702, 0.00241051953494, 1.14995013599
