sinc, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
0, 5.0, 23, regularization, -0.056158125418, 0.00397101705953, 14.1420005445, 0.0297794556616, 0.00840446647544, 3.54328924371
0, 5.0, 24, regularization, -0.0557239944778, 0.00235026229815, 23.7096916891, 0.0302627761295, 0.00584583281623, 5.17681177016
0, 5.0, 25, regularization, -0.0570488400351, 0.0025240377389, 22.6022135707, 0.0301943514736, 0.0056385160637, 5.35501737203
0, 0.5, 26, no_regularization, -0.00622848384789, 0.000572956916858, 10.8707717188, 0.00300145495772, 0.00305452744111, 0.982624977377
0, 0.5, 27, no_regularization, -0.00597522452019, 0.000671334399815, 8.90051890956, 0.00293143985029, 0.00326841356559, 0.896899915346
0, 0.5, 28, no_regularization, -0.00609007527193, 0.00106242669318, 5.73223104333, 0.00336508798431, 0.00561696995943, 0.599093106891
0, 0.5, 29, no_regularization, -0.00624191250837, 0.000611718133531, 10.2039030171, 0.00299153935701, 0.00340443481451, 0.878718354149
0, 0.5, 30, no_regularization, -0.00637746675257, 0.000757929168519, 8.41433080749, 0.00311638516193, 0.00444679057703, 0.700816714425
0, 0.5, 26, regularization, -0.00622417536897, 0.000778296868852, 7.99717385237, 0.00291703438108, 0.00202612012817, 1.43971442785
0, 0.5, 27, regularization, -0.00597874453854, 0.000971614223366, 6.15341397312, 0.00285087605813, 0.00192759215473, 1.47898301575
0, 0.5, 28, regularization, -0.00609148376713, 0.0010865809178, 5.60610228594, 0.00320767950069, 0.0025436618107, 1.2610479456
0, 0.5, 29, regularization, -0.00625705438295, 0.000685286878807, 9.13056207036, 0.00297871277331, 0.00196138229294, 1.51868036335
0, 0.5, 30, regularization, -0.00637550581026, 0.000868075318179, 7.34441548647, 0.00313080192664, 0.00191213550754, 1.63733266513
0, 1.0, 26, no_regularization, -0.0122143749038, 0.000885244692826, 13.7977386398, 0.00663275278859, 0.00546081083051, 1.21460951394
0, 1.0, 27, no_regularization, -0.0118399089928, 0.00108207506358, 10.9418555064, 0.00624453431716, 0.005838979502, 1.06945645468
0, 1.0, 28, no_regularization, -0.0116360369361, 0.00190859921598, 6.09663717697, 0.00653349429731, 0.0094103290588, 0.694289674302
0, 1.0, 29, no_regularization, -0.0123312585052, 0.00089026756844, 13.8511824336, 0.00656289656277, 0.00565701122775, 1.16013497208
0, 1.0, 30, no_regularization, -0.0120076901797, 0.00115489041089, 10.3972550699, 0.00683948481394, 0.00686372725884, 0.996468034933
0, 1.0, 26, regularization, -0.0122112316609, 0.000809365687861, 15.0874096147, 0.00610208389084, 0.002387319344, 2.55604006485
0, 1.0, 27, regularization, -0.0118281187241, 0.000968621193535, 12.2112945731, 0.0058497032496, 0.00222323011336, 2.6311730911
0, 1.0, 28, regularization, -0.0116411776454, 0.00155793869255, 7.47216671691, 0.00613926615547, 0.00279667597579, 2.1952010918
0, 1.0, 29, regularization, -0.0123467710946, 0.000709072872307, 17.4125559965, 0.00623928272033, 0.00261105846489, 2.38956071043
0, 1.0, 30, regularization, -0.012025918093, 0.000972770195299, 12.3625478568, 0.00609106390848, 0.00253607170085, 2.40177117486
0, 11.0, 11, no_regularization, -0.0321996039876, 0.566320375674, 0.0568575763309, -0.0362310938188, 0.672696877596, 0.053859464828
0, 11.0, 12, no_regularization, -0.0226077190229, 0.477736051704, 0.0473226145321, 0.0475780398053, 0.657155668714, 0.0723999534211
0, 11.0, 13, no_regularization, -0.00794635747399, 0.324913908572, 0.0244568092173, 0.0121635138222, 0.40240140838, 0.0302273142413
0, 11.0, 14, no_regularization, -0.0163201408201, 0.503475840086, 0.0324149433214, -0.0796215285507, 0.990315793097, 0.0804001401429
0, 11.0, 15, no_regularization, -0.0117303557123, 0.312929457841, 0.0374856230961, 0.00596236361931, 0.624252186312, 0.0095512098316
0, 11.0, 11, regularization, 0.0218875146608, 0.249176065821, 0.0878395546885, -0.00780883020869, 0.353123431012, 0.02211359973
0, 11.0, 12, regularization, -0.0279209662076, 0.433926484326, 0.0643449229678, 0.0681228879497, 0.67360571985, 0.101131694613
0, 11.0, 13, regularization, -0.0264616138658, 0.48852729666, 0.0541660907111, 0.0590832532078, 0.563830233091, 0.104789083203
0, 11.0, 14, regularization, -0.0173243244972, 0.246862018425, 0.0701781691962, 0.0140205199933, 0.307439305733, 0.0456041883123
0, 11.0, 15, regularization, -0.00368951883076, 0.218881319502, 0.0168562526905, -0.00507554935284, 0.580115232546, 0.00874920889522
0, 1.0, 1, no_regularization, -0.0124111796259, 0.000798985421143, 15.5336747048, 0.00644179005012, 0.00526388107771, 1.22377195742
0, 1.0, 2, no_regularization, -0.0121020588103, 0.000657039051536, 18.4190860225, 0.0059212580949, 0.00444757747612, 1.3313445638
0, 1.0, 3, no_regularization, -0.0121629557909, 0.000706146618453, 17.2244056306, 0.00659056335364, 0.005194914187, 1.26865682789
0, 1.0, 4, no_regularization, -0.0120812160011, 0.000749860549085, 16.1112836458, 0.00634965594327, 0.0049142560085, 1.29208896164
0, 1.0, 5, no_regularization, -0.0122414555599, 0.000784463440362, 15.6048770791, 0.00669174185943, 0.00518206068634, 1.29132834686
0, 1.0, 1, regularization, -0.0124283501757, 0.000713962962202, 17.4075559009, 0.00612219742516, 0.00238306910071, 2.56903898562
0, 1.0, 2, regularization, -0.0121109611017, 0.000633891826871, 19.1057221252, 0.00563453838106, 0.00207994081562, 2.70898976487
0, 1.0, 3, regularization, -0.0121780272864, 0.000654166010384, 18.6161113434, 0.00597924850028, 0.00216374801519, 2.76337561412
0, 1.0, 4, regularization, -0.0120917099312, 0.000704428233996, 17.165282917, 0.00608156344326, 0.00233780966194, 2.60139375
0, 1.0, 5, regularization, -0.0122477893944, 0.000664491450753, 18.4318238866, 0.00637412722471, 0.00239568294152, 2.66067229275
0, 5.0, 1, no_regularization, -0.0559764775396, 0.00275691959991, 20.3039934648, 0.0328473592838, 0.0178312027753, 1.84212807727
0, 5.0, 2, no_regularization, -0.0555240094187, 0.00211988038871, 26.1920482469, 0.0316031642226, 0.0155941630822, 2.0266021367
0, 5.0, 3, no_regularization, -0.0557112929019, 0.00212297815248, 26.2420472094, 0.0325533241752, 0.0159484347346, 2.04116107423
0, 5.0, 4, no_regularization, -0.055678375942, 0.00248144280437, 22.437904208, 0.0327269182743, 0.0177077032778, 1.84817408338
0, 5.0, 5, no_regularization, -0.0553978051125, 0.00219085345938, 25.2859472984, 0.0335904697619, 0.0188743757236, 1.77968639883
0, 5.0, 1, regularization, -0.055956680985, 0.00266538246217, 20.9938655256, 0.0294000627443, 0.00606793857391, 4.84514837884
0, 5.0, 2, regularization, -0.0555503732718, 0.00235660269785, 23.5722268002, 0.0286341892878, 0.00559992398495, 5.11331749587
0, 5.0, 3, regularization, -0.0556976509131, 0.00235902209191, 23.6104829641, 0.0290806406047, 0.00566662168215, 5.13191849322
0, 5.0, 4, regularization, -0.0556986790838, 0.00240406559174, 23.1685355322, 0.0296443604365, 0.00574955180385, 5.15594283657
0, 5.0, 5, regularization, -0.0553692784586, 0.00231659719378, 23.9011247218, 0.0294238305248, 0.00557797679928, 5.27500052144
0, 0.5, 1, no_regularization, -0.00680344218329, 0.000616801851439, 11.0301909234, 0.00311648189325, 0.00302105702747, 1.03158658209
0, 0.5, 2, no_regularization, -0.00597797070978, 0.000513257415542, 11.6471200001, 0.00293009058707, 0.00318619677144, 0.919620097961
0, 0.5, 3, no_regularization, -0.0064579793148, 0.000547750757647, 11.7899961335, 0.00310870084843, 0.00305651979387, 1.01707204863
0, 0.5, 4, no_regularization, -0.00619871286563, 0.0005345436167, 11.596271421, 0.00311997555438, 0.00292127083952, 1.06801995631
0, 0.5, 5, no_regularization, -0.00610243486011, 0.000541559864072, 11.2682553951, 0.00301773252362, 0.00368676831178, 0.818530558045
0, 0.5, 1, regularization, -0.00680327974688, 0.000719975011261, 9.44932760231, 0.0031066276405, 0.00196722134406, 1.57919577778
0, 0.5, 2, regularization, -0.00599164198848, 0.000795859497458, 7.52851729183, 0.00271167812851, 0.00219977761981, 1.23270557173
0, 0.5, 3, regularization, -0.00645837815669, 0.000714112449339, 9.04392321219, 0.00308899758502, 0.00186940566101, 1.65239554445
0, 0.5, 4, regularization, -0.00621381464035, 0.000816626366036, 7.6091281139, 0.00311869889736, 0.002045000682, 1.52503562704
0, 0.5, 5, regularization, -0.00613168613414, 0.000773839138433, 7.92372190758, 0.0030566162979, 0.001990667406, 1.53547312257
0, 5.0, 11, no_regularization, -0.0555829344716, 0.0467717855134, 1.18838598658, 0.0331865353003, 0.0603567007065, 0.549840115709
0, 5.0, 12, no_regularization, -0.0554131484944, 0.00205512611259, 26.9633810572, 0.0323203412473, 0.0157758373838, 2.04872429025
0, 5.0, 13, no_regularization, -0.0557826842983, 0.00207984641128, 26.8205786714, 0.0325506298456, 0.0168865761948, 1.92760388311
0, 5.0, 14, no_regularization, -0.0561702536233, 0.00267698461325, 20.9826583781, 0.0329848926307, 0.0176574872872, 1.86804000446
0, 5.0, 15, no_regularization, -0.0560486802541, 0.00230478484456, 24.3184002127, 0.0337433250004, 0.017604264979, 1.91676988733
0, 5.0, 11, regularization, -0.0557568005479, 0.00351972110857, 15.8412552665, 0.0299446311874, 0.0072520653755, 4.12911765641
0, 5.0, 12, regularization, -0.0554362440064, 0.00234179447636, 23.6725487937, 0.0290244850265, 0.00557561138714, 5.20561477679
0, 5.0, 13, regularization, -0.0557747069646, 0.00218740673488, 25.4980960217, 0.0290156168271, 0.00548489988004, 5.29009051426
0, 5.0, 14, regularization, -0.0561583008979, 0.00264966038736, 21.1945278594, 0.0297367934126, 0.00588659829206, 5.05160908512
0, 5.0, 15, regularization, -0.0560509323646, 0.00243793477255, 22.9911534121, 0.0298525453957, 0.00611750901163, 4.87985311325
0, 7.0, 21, no_regularization, -0.0412660349032, 0.219875838017, 0.187678806709, 0.0422365452107, 0.24607023358, 0.171644268371
0, 7.0, 22, no_regularization, 0.00863201235465, 0.382031324366, 0.022595038166, 0.0390846429369, 0.394963368161, 0.0989576403473
0, 7.0, 23, no_regularization, 0.0257217392613, 0.564824144453, 0.0455393763067, 0.0153261319365, 0.499360872213, 0.0306914954482
0, 7.0, 24, no_regularization, -0.053297623857, 0.155035093416, 0.343777803353, 0.0405300286126, 0.158066779855, 0.256410794538
0, 7.0, 25, no_regularization, -0.057935049935, 0.176593921861, 0.328069331744, 0.0423310331037, 0.186409783027, 0.227085898692
0, 7.0, 21, regularization, -0.0514737066924, 0.194121907744, 0.265161759899, 0.0320912674421, 0.339502913125, 0.0945242771165
0, 7.0, 22, regularization, 0.00266580755313, 0.365018019933, 0.00730322177962, -0.0169902665947, 0.704218652983, 0.0241264080733
0, 7.0, 23, regularization, 0.0262225596525, 0.442650176727, 0.0592399168265, 0.0220354505886, 0.442451647114, 0.049803070533
0, 7.0, 24, regularization, -0.0478540664481, 0.182745401797, 0.261861945513, 0.0316681583909, 0.220432453179, 0.143663775157
0, 7.0, 25, regularization, -0.0582965006052, 0.11718913422, 0.497456534627, 0.0414075351171, 0.15509627215, 0.266979564003
0, 9.0, 1, no_regularization, 0.0136505644785, 0.539062483622, 0.0253227870484, 0.0192298313802, 0.647965428536, 0.0296772490218
0, 9.0, 2, no_regularization, -0.04926808292, 0.538597551481, 0.091474762157, 0.014762412606, 0.720815690726, 0.0204801488036
0, 9.0, 3, no_regularization, -0.00688619285473, 0.474279184745, 0.0145192812087, 0.0335066185484, 0.8386695171, 0.0399521120837
0, 9.0, 4, no_regularization, -0.0274331830671, 0.479623113904, 0.0571973749217, -0.0578428632075, 0.74376641551, 0.0777702004303
0, 9.0, 5, no_regularization, -0.0362772579114, 0.482890964881, 0.0751251536055, 0.0396477793503, 0.82867418918, 0.0478448343969
0, 9.0, 1, regularization, 0.00970786811827, 0.439628589325, 0.0220819763637, 0.0274515148706, 0.595231784841, 0.0461190339121
0, 9.0, 2, regularization, -0.028023724087, 0.446409488129, 0.0627758254073, 0.0235477906718, 0.693936433919, 0.0339336422196
0, 9.0, 3, regularization, -0.0193566984429, 0.425365661674, 0.0455060203186, 0.0497280713727, 0.827759690537, 0.0600754928529
0, 9.0, 4, regularization, -0.0319795665198, 0.364686140023, 0.0876906550871, -0.0437064578038, 0.694474009393, 0.0629346198888
0, 9.0, 5, regularization, -0.0335406004178, 0.445711944617, 0.075251742348, -0.0590882755923, 0.952714276227, 0.0620209826458
0, 3.0, 26, no_regularization, -0.0346573354035, 0.00229178181869, 15.1224410285, 0.0214642959828, 0.0159446832575, 1.34617261668
0, 3.0, 27, no_regularization, -0.0344222953971, 0.00262803240828, 13.0981243948, 0.0204049063388, 0.015996123607, 1.27561569541
0, 3.0, 28, no_regularization, -0.0340985569245, 0.0335590565168, 1.01607614944, 0.0221615216735, 0.0671613479439, 0.329974343159
0, 3.0, 29, no_regularization, -0.0345805579395, 0.00188146697001, 18.3795721587, 0.0209255603873, 0.0151872411433, 1.37783815967
0, 3.0, 30, no_regularization, -0.034370609954, 0.00242671752246, 14.1634160696, 0.021870495402, 0.0184090527907, 1.18802937069
0, 3.0, 26, regularization, -0.0346519942793, 0.00190452665258, 18.1945441574, 0.0180401489265, 0.00380659023638, 4.73918856673
0, 3.0, 27, regularization, -0.0344211971498, 0.00214450433785, 16.0508871641, 0.018179648868, 0.00406704591964, 4.46998859301
0, 3.0, 28, regularization, -0.034213263033, 0.00348849204231, 9.80746483526, 0.0183170448591, 0.00603121549391, 3.03704035739
0, 3.0, 29, regularization, -0.03457883408, 0.00166571875268, 20.7591071568, 0.0179729640891, 0.00328870778698, 5.46505352657
0, 3.0, 30, regularization, -0.0343663147515, 0.0019016979825, 18.0713841355, 0.0182544603391, 0.00378131092048, 4.82754809721
0, 7.0, 11, no_regularization, 0.0129292249667, 0.46870079698, 0.0275852421203, 0.0463050144048, 0.811280500464, 0.0570764542946
0, 7.0, 12, no_regularization, 0.068717394815, 0.420467277707, 0.16343101701, 0.00542044523922, 0.418399817702, 0.0129551806905
0, 7.0, 13, no_regularization, -0.0031553675323, 0.311613141274, 0.0101259129169, 0.00475124594341, 0.361425857147, 0.0131458384879
0, 7.0, 14, no_regularization, -0.0430019332806, 0.195121509374, 0.220385407117, 0.0454837098653, 0.214325649803, 0.212217762583
0, 7.0, 15, no_regularization, -0.0701921234723, 0.175022157283, 0.401047070622, 0.0334152453354, 0.20154523455, 0.165795263828
0, 7.0, 11, regularization, -0.0374749139105, 0.428973350352, 0.0873595384883, -0.065769097299, 0.502209398656, 0.130959511063
0, 7.0, 12, regularization, 0.00718948144151, 0.248924957046, 0.028882123861, -0.100655487732, 0.627422663767, 0.16042692358
0, 7.0, 13, regularization, 0.00795791021094, 0.488364291011, 0.0162950288492, 0.00156451360087, 0.631845845482, 0.00247610016281
0, 7.0, 14, regularization, -0.0514200549118, 0.133743297717, 0.384468274595, 0.0411801256715, 0.18125539812, 0.227193926904
0, 7.0, 15, regularization, -0.0682000876907, 0.127092981489, 0.536615687914, 0.0369020517813, 0.21328137311, 0.173020509214
0, 7.0, 16, no_regularization, -0.00380506351156, 0.481844118441, 0.00789687653317, -0.107633412143, 0.506185020209, 0.212636502159
0, 7.0, 17, no_regularization, -0.00980110287108, 0.305616224007, 0.032069969135, 0.00510785574118, 0.356996863186, 0.0143078448802
0, 7.0, 18, no_regularization, -0.0725499970366, 0.193159654313, 0.375596018198, 0.0473824952153, 0.197321840712, 0.240127980989
0, 7.0, 19, no_regularization, -0.0351222206931, 0.284413979552, 0.123489783268, 0.0384366416161, 0.333497347043, 0.115253215526
0, 7.0, 20, no_regularization, -0.0135095593063, 0.340669335383, 0.0396559299682, 0.0187511690755, 0.383476124799, 0.0488978788062
0, 7.0, 16, regularization, -0.00679890485682, 0.458330551338, 0.014834064273, -0.118431352722, 0.613731250177, 0.19296940263
0, 7.0, 17, regularization, -0.043778229063, 0.240764946882, 0.181829745692, 0.0351121085662, 0.288736971336, 0.121605862954
0, 7.0, 18, regularization, -0.0523428089099, 0.107417336698, 0.487284553116, 0.0272903082013, 0.143244868283, 0.190515084613
0, 7.0, 19, regularization, -0.00890510310832, 0.353787099738, 0.0251707965466, 0.0446939521654, 0.73063951705, 0.0611710031041
0, 7.0, 20, regularization, 0.00659698160907, 0.32926232311, 0.0200356407219, -0.0182382952316, 0.494790635377, 0.0368606314017
0, 11.0, 6, no_regularization, -0.00806617313191, 0.313365149676, 0.0257404920115, 0.0857474011596, 0.444270866815, 0.193007031441
0, 11.0, 7, no_regularization, -0.0283062221294, 0.535868755206, 0.0528230501487, 0.0148122622653, 0.704093423091, 0.021037353538
0, 11.0, 8, no_regularization, -0.0073137613403, 0.365556250149, 0.0200072118513, 0.0494434455504, 0.814227765053, 0.0607243423431
0, 11.0, 9, no_regularization, 0.0215917087052, 0.561497374296, 0.0384538017338, 0.0323652261996, 0.703712161926, 0.0459921370565
0, 11.0, 10, no_regularization, -0.144743347241, 0.713103593839, 0.202976606053, 0.043272243583, 0.686745660187, 0.0630105817796
0, 11.0, 6, regularization, 0.0359295679638, 0.59029429287, 0.0608672121648, -0.000315526604917, 0.665746423524, 0.00047394412312
0, 11.0, 7, regularization, -0.00785853733805, 0.270829280999, 0.0290165720231, -0.141643555155, 0.346525094495, 0.408754105851
0, 11.0, 8, regularization, -0.0612304705135, 0.426398591355, 0.143599138822, -0.0356191029742, 0.542093883296, 0.0657065207185
0, 11.0, 9, regularization, 0.0218149982187, 0.471930826141, 0.0462249910587, 0.0327757575088, 0.624345795706, 0.0524961611565
0, 11.0, 10, regularization, -0.0557007171046, 0.52855494769, 0.10538302091, 0.0660232533828, 0.700535041366, 0.0942468962782
0, 9.0, 26, no_regularization, -0.0194375405961, 0.502251574762, 0.0387008056776, -0.00137274847561, 0.582751744654, 0.00235563168743
0, 9.0, 27, no_regularization, -0.0263898519463, 0.475021990794, 0.0555550110473, -0.167836183054, 0.84921811642, 0.197636131176
0, 9.0, 28, no_regularization, 0.00301382374152, 0.453032358032, 0.00665255734626, 0.0376858331661, 0.594671267537, 0.063372547529
0, 9.0, 29, no_regularization, 0.0202706140744, 0.365863230096, 0.0554048956193, -0.124796711617, 0.481435588274, 0.259217878063
0, 9.0, 30, no_regularization, 0.0212462381247, 0.499027587063, 0.0425752777512, 0.0256046144973, 0.717744503309, 0.0356737172898
0, 9.0, 26, regularization, -0.0366651707062, 0.375554361499, 0.097629463175, -0.0331040312287, 0.6036593134, 0.0548389306582
0, 9.0, 27, regularization, -0.0182235234952, 0.411164464267, 0.0443217375988, -0.104905667653, 0.748874808503, 0.140084385884
0, 9.0, 28, regularization, 0.00404649168086, 0.366271345378, 0.0110477975739, 0.0286547822767, 0.602943679254, 0.0475248074781
0, 9.0, 29, regularization, 0.017324280764, 0.441779031058, 0.0392148099979, -0.191213904167, 1.07077769966, 0.178574791226
0, 9.0, 30, regularization, 0.0270326333307, 0.473792802312, 0.0570558125805, 0.0113117961126, 0.594889147688, 0.0190149646477
0, 5.0, 16, no_regularization, -0.0566159515161, 0.0255533931692, 2.21559427122, 0.0336194914505, 0.0309719343211, 1.08548245976
0, 5.0, 17, no_regularization, -0.0567884157609, 0.00291422872563, 19.4866021536, 0.0333662655665, 0.0190047730542, 1.75567819049
0, 5.0, 18, no_regularization, -0.0566422943669, 0.00248211083566, 22.8202115526, 0.0342450747184, 0.0180412204284, 1.89815732557
0, 5.0, 19, no_regularization, -0.0557689088293, 0.00270262619083, 20.6350804334, 0.0343514299719, 0.0217602486166, 1.57863223795
0, 5.0, 20, no_regularization, -0.0565178360902, 0.0218146355754, 2.59082192297, 0.0337749809747, 0.026546392209, 1.27230023232
0, 5.0, 16, regularization, -0.0559677662807, 0.00312768317351, 17.8943208681, 0.0293716421663, 0.00682488514788, 4.30360973553
0, 5.0, 17, regularization, -0.0567391494947, 0.00277406848006, 20.4534062164, 0.029551831887, 0.00597896472771, 4.94263358839
0, 5.0, 18, regularization, -0.0566095431007, 0.00244492518169, 23.1538958839, 0.0303914008645, 0.00536173407026, 5.66820369423
0, 5.0, 19, regularization, -0.0557594983457, 0.00256990765465, 21.6970824788, 0.0304598905577, 0.00592477570294, 5.14110442064
0, 5.0, 20, regularization, -0.0564917216678, 0.00344704264682, 16.3884603284, 0.0299297324351, 0.00924996307232, 3.23565966708
0, 1.0, 6, no_regularization, -0.0125248100412, 0.000711254231195, 17.6094699924, 0.00691763671758, 0.00511626484278, 1.35208730004
0, 1.0, 7, no_regularization, -0.0123047180175, 0.0010888407578, 11.3007507565, 0.00831790477757, 0.0103788522069, 0.801428193771
0, 1.0, 8, no_regularization, -0.0120961095485, 0.00107876177732, 11.2129571169, 0.00622561436861, 0.00604567014862, 1.02976414782
0, 1.0, 9, no_regularization, -0.0119645353624, 0.000698391738729, 17.1315533947, 0.00620161046873, 0.00451696140127, 1.37296069587
0, 1.0, 10, no_regularization, -0.0120810082314, 0.00118700612421, 10.1777134802, 0.00624646294588, 0.00697615418565, 0.895402076796
0, 1.0, 6, regularization, -0.0125181212925, 0.000565932492593, 22.1194602826, 0.00616997798678, 0.00217443411734, 2.83750973993
0, 1.0, 7, regularization, -0.0123126281126, 0.000879653027235, 13.9971417495, 0.00642219299465, 0.00253574298628, 2.5326671628
0, 1.0, 8, regularization, -0.0120822132977, 0.000946242767164, 12.7686189178, 0.00602137072292, 0.00260845233529, 2.30840741901
0, 1.0, 9, regularization, -0.0119802485679, 0.000669685020032, 17.8893781547, 0.00584990447071, 0.00201915232179, 2.89720810441
0, 1.0, 10, regularization, -0.0120946055354, 0.000992877371202, 12.1813689044, 0.00632780292286, 0.00253803094782, 2.49319376042
0, 5.0, 6, no_regularization, -0.0556892204817, 0.00208447168361, 26.7162278671, 0.0330263523354, 0.0178042452697, 1.85497064522
0, 5.0, 7, no_regularization, -0.0552592486941, 0.00248243161486, 22.2601292875, 0.0334090319714, 0.0185916566784, 1.79699058289
0, 5.0, 8, no_regularization, -0.0557301961842, 0.0197984728679, 2.81487347818, 0.0331161619722, 0.0235101340114, 1.40859094874
0, 5.0, 9, no_regularization, -0.0565062258788, 0.00214121571063, 26.3897866983, 0.0341702583498, 0.0186480560944, 1.83237642449
0, 5.0, 10, no_regularization, -0.0564377212907, 0.0591419074521, 0.954276311368, 0.0344891591959, 0.0765632422612, 0.450466283523
0, 5.0, 6, regularization, -0.0557032856446, 0.00238151400994, 23.3898626723, 0.029086270386, 0.00538051623851, 5.40585124116
0, 5.0, 7, regularization, -0.0552257487263, 0.00246964650658, 22.361803027, 0.0296130697797, 0.0057811839861, 5.12231920847
0, 5.0, 8, regularization, -0.0557325389987, 0.0031194406201, 17.8661964711, 0.0297842113922, 0.00689374688167, 4.32046779544
0, 5.0, 9, regularization, -0.0565005372884, 0.00231301164193, 24.4272602283, 0.0302436241071, 0.00694067667528, 4.35744604194
0, 5.0, 10, regularization, -0.0558420772395, 0.00371354161577, 15.03741792, 0.0280547685734, 0.0389098804395, 0.721019141065
0, 11.0, 16, no_regularization, -0.0145566069191, 0.452110292754, 0.0321970261513, -0.0332128106952, 0.794284940727, 0.0418147304477
0, 11.0, 17, no_regularization, 0.00369000439017, 0.561475358913, 0.00657197921796, 0.0718225471045, 0.737778393109, 0.09734975675
0, 11.0, 18, no_regularization, 0.00113075841104, 0.514138267616, 0.00219932746163, -0.0296603144205, 0.793332890905, 0.0373869718003
0, 11.0, 19, no_regularization, -0.0200481516076, 0.393807503797, 0.0509085058417, -0.00952532239648, 0.557032004239, 0.0171001348648
0, 11.0, 20, no_regularization, -0.0388746446197, 0.453262024344, 0.0857663835304, -0.00234774711264, 0.653472715441, 0.00359272400693
0, 11.0, 16, regularization, -0.0234996547213, 0.396758832337, 0.0592290651298, -0.0780318428767, 0.768144912864, 0.101584794184
0, 11.0, 17, regularization, 0.00418787125844, 0.423353859837, 0.00989212962427, 0.0249160478023, 0.762426818959, 0.0326799204628
0, 11.0, 18, regularization, 0.0249411670631, 0.329207747173, 0.075761179004, 0.0043073073842, 0.48319155113, 0.00891428538874
0, 11.0, 19, regularization, -0.0134410481272, 0.25688925649, 0.0523223443084, -0.00971759931451, 0.589425468678, 0.016486561628
0, 11.0, 20, regularization, -0.015153307868, 0.277838789661, 0.0545399290234, -0.00756277176603, 0.389682033109, 0.0194075454434
0, 7.0, 26, no_regularization, -0.0566481356728, 0.218164379284, 0.259658042522, 0.0446398007373, 0.217415300563, 0.205320419592
0, 7.0, 27, no_regularization, 0.0296728663184, 0.322879488138, 0.0919007475189, 0.027382213804, 0.359646628061, 0.0761364396815
0, 7.0, 28, no_regularization, -0.0224662451148, 0.558037997309, 0.0402593465376, -0.114132147303, 0.838718520805, 0.136079202345
0, 7.0, 29, no_regularization, -0.0272449010064, 0.319480422675, 0.0852787810228, -0.0162007991786, 0.391986023195, 0.0413300429606
0, 7.0, 30, no_regularization, -0.00437278483375, 0.561878115491, 0.00778244375993, 0.0534724937749, 0.763730225845, 0.0700148978859
0, 7.0, 26, regularization, -0.0343447932019, 0.174675018731, 0.196621093568, 0.0428065241776, 0.212863017234, 0.201098926125
0, 7.0, 27, regularization, 0.00255977944497, 0.260309512331, 0.00983359932584, -0.0112003893326, 0.340895447363, 0.0328557902995
0, 7.0, 28, regularization, -0.0103354063247, 0.249948355755, 0.0413501672916, -0.00582803551692, 0.390365053627, 0.0149297060861
0, 7.0, 29, regularization, -0.0285862964741, 0.228205047366, 0.125265837912, 0.022661727772, 0.378071515656, 0.0599403203723
0, 7.0, 30, regularization, -0.00437342731548, 0.226835392968, 0.0192801804792, -0.0356466084037, 0.401984478454, 0.0886765791078
0, 1.0, 16, no_regularization, -0.0118912683443, 0.000846184228261, 14.052812552, 0.0061982464354, 0.00553073096289, 1.1206920888
0, 1.0, 17, no_regularization, -0.0118211418061, 0.000854941494101, 13.8268429917, 0.00644075865509, 0.00541937555509, 1.18846878014
0, 1.0, 18, no_regularization, -0.0117388664803, 0.000676819248227, 17.3441676062, 0.00601193000991, 0.00465826419376, 1.29059447035
0, 1.0, 19, no_regularization, -0.0119819909023, 0.000913892798572, 13.110936995, 0.00653531420042, 0.0058829266486, 1.11089506818
0, 1.0, 20, no_regularization, -0.0118705535861, 0.00106209195, 11.17657806, 0.00668126837404, 0.00665671509382, 1.00368849799
0, 1.0, 16, regularization, -0.0119124260408, 0.000751333616623, 15.855041991, 0.00549445613371, 0.00234390263299, 2.34414862477
0, 1.0, 17, regularization, -0.0117970087184, 0.000776936908409, 15.1839983282, 0.00595491100418, 0.00252625888631, 2.35720536658
0, 1.0, 18, regularization, -0.0117380317359, 0.000712653784639, 16.4708754643, 0.0055538000355, 0.00222788170905, 2.49286127398
0, 1.0, 19, regularization, -0.0119993430482, 0.000834685606079, 14.3758835192, 0.00606294600047, 0.00238628163882, 2.54075038832
0, 1.0, 20, regularization, -0.0118567116181, 0.000963017384679, 12.3120431746, 0.00592598662445, 0.00230498763609, 2.57094074245
0, 5.0, 26, no_regularization, -0.056277628223, 0.0216545066077, 2.59888757766, 0.0345378286644, 0.0292918519969, 1.17909337614
0, 5.0, 27, no_regularization, -0.0562776525927, 0.0307540115933, 1.82992883455, 0.0345000591468, 0.0430723865221, 0.800978583555
0, 5.0, 28, no_regularization, -0.0549992486689, 0.166358953257, 0.330605883194, 0.0330983284588, 0.204266738992, 0.162034840436
0, 5.0, 29, no_regularization, -0.0580976265804, 0.0546874346521, 1.06235786977, 0.0352939698375, 0.0419325084241, 0.841685154644
0, 5.0, 30, no_regularization, -0.0578927479771, 0.0411900801325, 1.40550219351, 0.034257826047, 0.051784388199, 0.661547374381
0, 5.0, 26, regularization, -0.0562901867287, 0.00290282955601, 19.3914887673, 0.030337408308, 0.00655789918985, 4.62608640812
