convergenceTolerance, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
1, 9.0, 16, no_regularization, -0.00579813428463, 0.430551475181, 0.013466762092, 0.0114422720315, 1.26753833318, 0.00902716054574
1, 9.0, 17, no_regularization, -0.00971785924768, 0.424944181135, 0.0228685546928, 0.0303067595611, 1.10134770889, 0.0275178849664
1, 9.0, 18, no_regularization, -0.0510319051948, 0.54412381603, 0.0937873029838, 0.0407688924236, 0.686777040065, 0.0593626316042
1, 9.0, 19, no_regularization, 0.00677589474827, 0.54334286706, 0.0124707531083, 0.0309991681914, 0.689542590901, 0.0449561326602
1, 9.0, 20, no_regularization, 0.0590174457591, 0.487740785616, 0.121001662153, 0.0369101482403, 0.691527259465, 0.0533748275792
1, 9.0, 16, regularization, -0.00176728884379, 0.327074816142, 0.00540331678433, 0.0169235565096, 1.22141033155, 0.0138557502524
1, 9.0, 17, regularization, -0.0208660816377, 0.352623877138, 0.0591737627272, 0.0283955572171, 1.07625294947, 0.0263837206961
1, 9.0, 18, regularization, -0.0539882485585, 0.474793061716, 0.113709009065, 0.031561680157, 0.626201726181, 0.0504017776341
1, 9.0, 19, regularization, 0.00748565535392, 0.457391604265, 0.0163659658028, 0.0261332979184, 0.663242836118, 0.0394023071117
1, 9.0, 20, regularization, 0.0620220502218, 0.389952748255, 0.159050168256, 0.0318358902358, 0.669131325726, 0.0475779402515
4, 7.0, 1, no_regularization, 0.0359677105963, 0.509968968135, 0.0705292142145, 0.0118853579684, 0.743613183148, 0.0159832534411
4, 7.0, 2, no_regularization, -0.057565158635, 0.477410011991, 0.120578029763, -0.000404041687005, 0.795621571461, 0.00050783148861
4, 7.0, 3, no_regularization, -0.0281289031191, 0.514816575024, 0.0546386897465, -0.00569268538919, 0.881041682233, 0.00646131222164
4, 7.0, 4, no_regularization, 0.00299039592936, 0.365417409425, 0.00818350700386, 0.0162000687598, 0.362136739326, 0.0447346733998
4, 7.0, 5, no_regularization, -0.0574487358495, 0.466172629702, 0.123234896665, -0.0463195446025, 1.01078952259, 0.045825113505
4, 7.0, 1, regularization, 0.0299477055209, 0.414274511757, 0.0722895198016, 0.00879229556611, 0.726760480145, 0.0120979274552
4, 7.0, 2, regularization, -0.0605729022164, 0.392563118387, 0.154301052186, -0.00538261588375, 0.752224445975, 0.00715559818955
4, 7.0, 3, regularization, -0.023390497307, 0.431165285718, 0.0542494910462, -0.0039289391434, 0.8050563192, 0.0048803283071
4, 7.0, 4, regularization, 0.0119257380705, 0.323615504659, 0.0368515658205, 0.0188426259911, 0.303826721691, 0.0620176720672
4, 7.0, 5, regularization, -0.052137831042, 0.356702345885, 0.146166212932, -0.0428363116672, 1.00271442641, 0.0427203504199
5, 9.0, 6, no_regularization, 0.0198313340853, 0.503783933846, 0.0393647608685, 0.02194035363, 0.614723376477, 0.0356914255575
5, 9.0, 7, no_regularization, -0.045743464382, 0.519814640554, 0.0879995691026, 0.0374849465377, 0.904196489005, 0.0414566380134
5, 9.0, 8, no_regularization, -0.0281718479481, 0.470441185632, 0.0598838894394, -0.115684869062, 1.22000678997, 0.0948231354233
5, 9.0, 9, no_regularization, 0.0105498366446, 0.328482844155, 0.0321168573409, -0.10226122527, 0.471742520089, 0.216773389963
5, 9.0, 10, no_regularization, -0.0116247048369, 0.642319341733, 0.0180980146192, 0.0396298856509, 1.32343563373, 0.0299447019868
5, 9.0, 6, regularization, 0.024567138414, 0.421796364579, 0.0582440733897, 0.02139924457, 0.564358411584, 0.0379178269178
5, 9.0, 7, regularization, -0.0466035493892, 0.456688769775, 0.10204662885, 0.0229825913717, 0.853804557621, 0.0269178597919
5, 9.0, 8, regularization, -0.0282975995471, 0.366116086209, 0.0772913308458, -0.12023391337, 1.19417162628, 0.100683947537
5, 9.0, 9, regularization, 0.00271827551653, 0.242719260111, 0.011199257592, -0.112972536954, 0.43412704533, 0.260229207485
5, 9.0, 10, regularization, -0.00862889209797, 0.581233649671, 0.014845823367, 0.0385028403127, 1.28252609321, 0.0300210970495
6, 1.0, 16, no_regularization, -0.0118912680128, 0.000846183841134, 14.0528185895, 0.00619824796429, 0.00553072871633, 1.12069282046
6, 1.0, 17, no_regularization, -0.0118211417476, 0.000854941596064, 13.8268412743, 0.00644075603118, 0.00541937139669, 1.18846920791
6, 1.0, 18, no_regularization, -0.0117388665623, 0.000676818661577, 17.3441827609, 0.00601192998468, 0.00465826466798, 1.29059433355
6, 1.0, 19, no_regularization, -0.0119819905134, 0.000913892582249, 13.110939673, 0.00653531542759, 0.00588293185302, 1.11089429401
6, 1.0, 20, no_regularization, -0.0118705565935, 0.00106209520648, 11.1765466233, 0.00668126413423, 0.00665670213964, 1.00368981428
6, 1.0, 16, regularization, -0.0119124256235, 0.00075133346271, 15.8550446836, 0.00549445790625, 0.00234390274614, 2.34414926784
6, 1.0, 17, regularization, -0.0117970070525, 0.000776943077052, 15.1838756287, 0.00595492787848, 0.00252624418567, 2.35722576315
6, 1.0, 18, regularization, -0.0117380317845, 0.000712653348005, 16.4708856239, 0.00555380004604, 0.00222788182448, 2.49286114955
6, 1.0, 19, regularization, -0.0119993478243, 0.000834671111717, 14.3761388837, 0.00606294450481, 0.00238628617095, 2.54074493606
6, 1.0, 20, regularization, -0.0118567160435, 0.000963010881565, 12.312130912, 0.00592600431818, 0.00230498291006, 2.57095369008
5, 1.0, 6, no_regularization, -0.0125248100073, 0.000711255712424, 17.6094332721, 0.0069176369273, 0.00511627288726, 1.3520852151
5, 1.0, 7, no_regularization, -0.0123047179532, 0.00108883998282, 11.3007587408, 0.00831790938905, 0.010378855317, 0.80142839793
5, 1.0, 8, no_regularization, -0.0120961094074, 0.00107875894993, 11.2129863749, 0.00622561418636, 0.00604567476427, 1.02976333149
5, 1.0, 9, no_regularization, -0.0119645354469, 0.000698390875014, 17.1315747026, 0.00620160979474, 0.00451695790393, 1.3729616097
5, 1.0, 10, no_regularization, -0.0120810079401, 0.00118700590088, 10.1777151496, 0.00624646236711, 0.00697614272228, 0.895403465179
5, 1.0, 6, regularization, -0.0125181205194, 0.00056592989203, 22.1195605599, 0.00616997711635, 0.0021744392668, 2.8375026199
5, 1.0, 7, regularization, -0.012312627002, 0.000879654861549, 13.9971112992, 0.00642219302202, 0.00253574069222, 2.53266946487
5, 1.0, 8, regularization, -0.0120822130242, 0.000946243524889, 12.768608404, 0.00602136974627, 0.00260845766513, 2.30840232784
5, 1.0, 9, regularization, -0.0119802479192, 0.000669687435152, 17.8893126709, 0.0058499022101, 0.00201914963239, 2.89721084374
5, 1.0, 10, regularization, -0.0120946047744, 0.000992872184376, 12.1814317741, 0.0063278008002, 0.00253802673423, 2.49319706324
4, 5.0, 6, no_regularization, -0.0556892204538, 0.00208445851516, 26.716396632, 0.0330255108796, 0.0178022283385, 1.85513354012
4, 5.0, 7, no_regularization, -0.0552592375775, 0.00248264066041, 22.2582504422, 0.0334088711732, 0.0185914988281, 1.79699719114
4, 5.0, 8, no_regularization, -0.0557303854698, 0.0197984281775, 2.81488939275, 0.0330909005553, 0.0234616511309, 1.41042505366
4, 5.0, 9, no_regularization, -0.0565062174683, 0.00214123343737, 26.389564296, 0.0341736311024, 0.0186496850507, 1.8323972233
4, 5.0, 10, no_regularization, -0.0550227387767, 0.0634762182408, 0.866824462793, 0.0351885526361, 0.0899393477779, 0.39124758524
4, 5.0, 6, regularization, -0.0557032855136, 0.00238144421397, 23.3905481333, 0.0290849760241, 0.00538055270052, 5.40557404471
4, 5.0, 7, regularization, -0.0552256398644, 0.00246978317596, 22.3605215235, 0.0296129131736, 0.00578155709847, 5.1219615528
4, 5.0, 8, regularization, -0.0557326379461, 0.00311949445769, 17.8659198476, 0.029783014379, 0.00689480927761, 4.31962845959
4, 5.0, 9, regularization, -0.0565005316017, 0.00231306602233, 24.4266834826, 0.0302433821738, 0.00694077023159, 4.35735245004
4, 5.0, 10, regularization, -0.0555406263918, 0.00892077666585, 6.22598552483, 0.0295336603432, 0.0331920623289, 0.889780817187
5, 0.5, 26, no_regularization, -0.00622848413013, 0.000572957106671, 10.8707686101, 0.00300145837058, 0.00305451758672, 0.982629264808
5, 0.5, 27, no_regularization, -0.00597522429832, 0.000671334893529, 8.90051203344, 0.00293144467871, 0.00326840846827, 0.896902791426
5, 0.5, 28, no_regularization, -0.00609005127162, 0.00106238297026, 5.73244436527, 0.00336509146662, 0.00561699655126, 0.59909089064
5, 0.5, 29, no_regularization, -0.00624184213669, 0.000611703346676, 10.2040346364, 0.00299184591828, 0.00340417940137, 0.878874338137
5, 0.5, 30, no_regularization, -0.00637746845338, 0.00075792559165, 8.41437276118, 0.00311638755797, 0.00444678164132, 0.700818661526
5, 0.5, 26, regularization, -0.00622417489352, 0.000778294452462, 7.99719807052, 0.00291703595872, 0.00202612100381, 1.43971458429
5, 0.5, 27, regularization, -0.0059787453129, 0.000971617001109, 6.15339717818, 0.00285087637607, 0.0019275944812, 1.47898139566
5, 0.5, 28, regularization, -0.00609148204472, 0.00108658616209, 5.60607364351, 0.00320768396319, 0.00254364333923, 1.26105885747
5, 0.5, 29, regularization, -0.00625700964002, 0.000685238309906, 9.13114393865, 0.00297923672929, 0.00196109220451, 1.51917218499
5, 0.5, 30, regularization, -0.00637550718733, 0.000868072471633, 7.34444115632, 0.00313081148414, 0.00191211616888, 1.63735422308
2, 5.0, 6, no_regularization, -0.055689365588, 0.00207989423656, 26.7750949107, 0.0330196022482, 0.0178581616006, 1.84899224157
2, 5.0, 7, no_regularization, -0.0552589357849, 0.00248122561061, 22.2708227533, 0.0333998731048, 0.0185579552469, 1.7997604079
2, 5.0, 8, no_regularization, -0.055730033897, 0.019792311782, 2.8157415117, 0.0330915792855, 0.0235028524393, 1.40798140868
2, 5.0, 9, no_regularization, -0.0565060657012, 0.00214466802988, 26.3472317926, 0.0341796637029, 0.0187592230972, 1.82201914897
2, 5.0, 10, no_regularization, -0.0550230088009, 0.0634749136854, 0.866846532059, 0.0351889178975, 0.0899452405615, 0.391226013492
2, 5.0, 6, regularization, -0.0557030487641, 0.00238164549292, 23.3884719324, 0.0290856065833, 0.00538764372022, 5.39857646379
2, 5.0, 7, regularization, -0.0552259660929, 0.00247144835002, 22.3455877978, 0.0296123742973, 0.00579138481803, 5.11317676649
2, 5.0, 8, regularization, -0.0557327066537, 0.00312604968263, 17.8284775714, 0.0297860692739, 0.00689014938741, 4.32299324719
2, 5.0, 9, regularization, -0.056500147294, 0.00231598705348, 24.3957094705, 0.0302441408427, 0.00693773880566, 4.35936573715
2, 5.0, 10, regularization, -0.0555404955559, 0.0089211848463, 6.22568599494, 0.0295329121604, 0.0331936106869, 0.889716772273
4, 1.0, 6, no_regularization, -0.0125248136605, 0.000711261268282, 17.6093008561, 0.0069176556731, 0.00511637501541, 1.35206188996
4, 1.0, 7, no_regularization, -0.0123047140142, 0.00108885290133, 11.3006210473, 0.0083179205596, 0.0103788327681, 0.801431215385
4, 1.0, 8, no_regularization, -0.0120961111732, 0.00107873881544, 11.2131973004, 0.00622560084214, 0.00604557000133, 1.02977896886
4, 1.0, 9, no_regularization, -0.0119645371223, 0.00069837731741, 17.1319096769, 0.00620157864412, 0.00451691414581, 1.37296801399
4, 1.0, 10, no_regularization, -0.0120810059117, 0.0011870109989, 10.1776697292, 0.00624644163923, 0.00697621075839, 0.895391761453
4, 1.0, 6, regularization, -0.012518121111, 0.000565932979448, 22.1194409331, 0.00616997640678, 0.00217441691527, 2.83753146118
4, 1.0, 7, regularization, -0.0123126398024, 0.000879688489332, 13.9965907839, 0.00642217993286, 0.00253570628337, 2.53269867057
4, 1.0, 8, regularization, -0.012082215603, 0.000946210109829, 12.7690620481, 0.00602136309693, 0.00260843756411, 2.30841756758
4, 1.0, 9, regularization, -0.0119802394887, 0.000669722090383, 17.888374388, 0.0058499135155, 0.00201916410613, 2.89719567506
4, 1.0, 10, regularization, -0.0120946040488, 0.000992918559364, 12.1808621007, 0.00632779570116, 0.00253809930088, 2.49312377138
7, 9.0, 1, no_regularization, -0.00208323890666, 0.429698675083, 0.00484813900404, 0.0269143537037, 0.731451515783, 0.0367958136978
7, 9.0, 2, no_regularization, -0.0247183280435, 0.547645803238, 0.0451356111876, 0.0188297613181, 0.736758993601, 0.0255575588241
7, 9.0, 3, no_regularization, -0.00818503427038, 0.526513613915, 0.0155457219986, 0.0314831932901, 0.84464664888, 0.0372738035862
7, 9.0, 4, no_regularization, -0.0292651256398, 0.404131751128, 0.0724148141246, -0.0481083786032, 1.08078591119, 0.0445124035253
7, 9.0, 5, no_regularization, -0.0575383739937, 0.540769607372, 0.106400901991, -0.0574762925298, 0.733936531275, 0.0783123472951
7, 9.0, 1, regularization, -0.0023504812675, 0.329692418258, 0.00712931549932, 0.0262047263756, 0.724528080453, 0.0361679927701
7, 9.0, 2, regularization, -0.0255702423265, 0.460610394656, 0.0555138195384, 0.0277794018233, 0.699653501307, 0.0397045134076
7, 9.0, 3, regularization, -0.0117139395684, 0.453572800711, 0.025825930369, 0.0351819092594, 0.816240816001, 0.0431023646083
7, 9.0, 4, regularization, -0.035828246706, 0.316830227708, 0.113083423148, -0.0434901007139, 1.03607377966, 0.0419758723441
7, 9.0, 5, regularization, -0.0582532218373, 0.478970046157, 0.121621847347, -0.0583736126665, 0.726114449011, 0.0803917519421
2, 1.0, 6, no_regularization, -0.012524051264, 0.00071190709118, 17.5922552523, 0.00692498323367, 0.00509687048395, 1.35867357342
2, 1.0, 7, no_regularization, -0.0123048684538, 0.00109375803141, 11.2500828341, 0.00828546358482, 0.0103365320178, 0.801570930227
2, 1.0, 8, no_regularization, -0.0120961296813, 0.00107735575417, 11.2276094823, 0.00623483122102, 0.00608233525597, 1.02507194336
2, 1.0, 9, no_regularization, -0.0119637784911, 0.00070230669496, 17.0349771359, 0.00620641795881, 0.00451697909714, 1.37401963244
2, 1.0, 10, no_regularization, -0.0120807116793, 0.00118550797317, 10.1903251203, 0.00622776116211, 0.00701663947333, 0.887570351275
2, 1.0, 6, regularization, -0.0125177470013, 0.000563284105983, 22.2227946224, 0.00617056220347, 0.00217516094752, 2.83683017135
2, 1.0, 7, regularization, -0.012313240565, 0.000880536928956, 13.9837866648, 0.00642365235298, 0.00253775715352, 2.53123209369
2, 1.0, 8, regularization, -0.0120817955457, 0.000951630100537, 12.6958946957, 0.00602580937398, 0.00260736125793, 2.31107574972
2, 1.0, 9, regularization, -0.0119799505899, 0.000672657456769, 17.8098829789, 0.00585077096752, 0.00202155325456, 2.8941958142
2, 1.0, 10, regularization, -0.0120945107495, 0.000991968589694, 12.192433183, 0.00632861893147, 0.00254620673698, 2.48550867435
3, 1.0, 6, no_regularization, -0.0125248471015, 0.000711212939449, 17.6105444753, 0.00691785123536, 0.00511679036355, 1.35199035799
3, 1.0, 7, no_regularization, -0.0123047379473, 0.00108881108421, 11.3010770425, 0.00831735148207, 0.0103770986998, 0.801510299046
3, 1.0, 8, no_regularization, -0.0120961325407, 0.0010786405325, 11.2142388277, 0.00622570077001, 0.00604636817754, 1.02965955549
3, 1.0, 9, no_regularization, -0.0119645326004, 0.000698422555047, 17.1307935489, 0.00620164791212, 0.00451755840844, 1.37278754394
3, 1.0, 10, no_regularization, -0.012081007851, 0.00118715511329, 10.1764358472, 0.00624660992574, 0.0069758593557, 0.89546099014
3, 1.0, 6, regularization, -0.0125181622158, 0.000565795481192, 22.124888996, 0.00616990687974, 0.00217423859628, 2.83773220212
3, 1.0, 7, regularization, -0.0123126420674, 0.000880198235127, 13.9884875657, 0.00642218596325, 0.00253585474724, 2.53255276953
3, 1.0, 8, regularization, -0.0120821736278, 0.000946131447695, 12.7700793132, 0.00602134106703, 0.00260820319536, 2.30861655171
3, 1.0, 9, regularization, -0.0119801288595, 0.00066975904873, 17.887222102, 0.00584989934744, 0.00201870120832, 2.89785299743
3, 1.0, 10, regularization, -0.0120945326991, 0.00099290048931, 12.1810119235, 0.00632769365236, 0.00253779227536, 2.49338518121
3, 0.5, 6, no_regularization, -0.00636784432994, 0.000520588698144, 12.2320064816, 0.00309055001378, 0.00293091326778, 1.05446655408
3, 0.5, 7, no_regularization, -0.00613919181484, 0.000734688422898, 8.35618423198, 0.00358268533312, 0.00441539681814, 0.81140732774
3, 0.5, 8, no_regularization, -0.00632981339897, 0.000654352411595, 9.67340119301, 0.00320162420131, 0.00331258394216, 0.966503568577
3, 0.5, 9, no_regularization, -0.0060535175345, 0.000555349274844, 10.9003789303, 0.00305175242701, 0.0032020812211, 0.953052785454
3, 0.5, 10, no_regularization, -0.00616655983186, 0.000769928596504, 8.00926197555, 0.00342366885313, 0.00445623066451, 0.768288069198
3, 0.5, 6, regularization, -0.00639467633181, 0.000628393009098, 10.1762372261, 0.00311275738063, 0.00192403100365, 1.61783119645
3, 0.5, 7, regularization, -0.0061105339315, 0.000843507600205, 7.24419546429, 0.00284957125339, 0.00192804457516, 1.47795921842
3, 0.5, 8, regularization, -0.00634756176453, 0.000767973005444, 8.26534490085, 0.00331137261928, 0.00233222710005, 1.41983283669
3, 0.5, 9, regularization, -0.00602422985542, 0.000863941952771, 6.97295673175, 0.00298767789526, 0.00218129092948, 1.36968336267
3, 0.5, 10, regularization, -0.00618369379875, 0.0008194583236, 7.54607479192, 0.00319581875603, 0.00211643636974, 1.50999992333
3, 5.0, 26, no_regularization, -0.056277604667, 0.0216546050551, 2.59887467464, 0.0345377500733, 0.0292914203382, 1.179108069
3, 5.0, 27, no_regularization, -0.0546895467492, 0.0571123597785, 0.95757813127, 0.0345273492882, 0.0631653871207, 0.546618185404
3, 5.0, 28, no_regularization, -0.0530849530175, 0.16997474305, 0.312310829627, 0.0323737189726, 0.207904528174, 0.155714352433
3, 5.0, 29, no_regularization, -0.0580976772666, 0.0546875693588, 1.0623561798, 0.035295195398, 0.0419326564411, 0.841711410476
3, 5.0, 30, no_regularization, -0.0578928395145, 0.0411895990071, 1.40552083317, 0.0343800963728, 0.0518519291396, 0.663043727461
3, 5.0, 26, regularization, -0.0562903000438, 0.00290261887914, 19.3929352725, 0.030337368373, 0.00655808490035, 4.62594931812
3, 5.0, 27, regularization, -0.0559182389379, 0.0061555425091, 9.0842096948, 0.0286347231332, 0.0295491178964, 0.969055091037
3, 5.0, 28, regularization, -0.0550942588925, 0.0240572540516, 2.29013081768, 0.0314659824642, 0.0295901746496, 1.06339292812
3, 5.0, 29, regularization, -0.0577844833749, 0.0107540117971, 5.37329551661, 0.0310933948714, 0.0170183349995, 1.82705269771
3, 5.0, 30, regularization, -0.0570063328634, 0.0169532322154, 3.36256426733, 0.0306427572657, 0.00735081459644, 4.16862061526
7, 0.5, 1, no_regularization, -0.00680344216692, 0.000616801983263, 11.0301885395, 0.00311648155417, 0.00302105859825, 1.03158593348
7, 0.5, 2, no_regularization, -0.00597797076215, 0.000513257154368, 11.6471260289, 0.00293009054362, 0.00318619678917, 0.919620079207
7, 0.5, 3, no_regularization, -0.00645797907906, 0.000547751038969, 11.7899896479, 0.003108700617, 0.00305652011999, 1.0170718644
7, 0.5, 4, no_regularization, -0.00619871281005, 0.00053454380804, 11.5962671661, 0.00311997558125, 0.00292127087932, 1.06801995095
7, 0.5, 5, no_regularization, -0.00610243481938, 0.000541560045408, 11.2682515469, 0.00301773251738, 0.00368676875743, 0.818530457409
7, 0.5, 1, regularization, -0.00680327956236, 0.000719975462795, 9.44932141987, 0.00310662719271, 0.00196722270782, 1.57919445539
7, 0.5, 2, regularization, -0.00599164193129, 0.000795859588719, 7.52851635668, 0.00271167771847, 0.00219977863322, 1.23270481743
7, 0.5, 3, regularization, -0.00645837799233, 0.00071411234417, 9.04392431395, 0.00308899829399, 0.00186940582813, 1.65239577598
7, 0.5, 4, regularization, -0.00621381465489, 0.000816626362745, 7.60912816236, 0.00311869876613, 0.00204500079199, 1.52503548084
7, 0.5, 5, regularization, -0.00613168589788, 0.000773839939261, 7.9237134022, 0.00305661628647, 0.00199066701253, 1.53547342033
4, 11.0, 6, no_regularization, 0.0294335925393, 0.769009557156, 0.0382746771681, -0.0357440334752, 1.1304967198, 0.031617989552
4, 11.0, 7, no_regularization, -0.0290422492248, 0.523338044684, 0.0554942441502, 0.0117165557447, 0.688634965352, 0.0170141749028
4, 11.0, 8, no_regularization, -0.057558953766, 0.524098216524, 0.109824746491, -0.0672383544121, 0.728088079086, 0.0923492038169
4, 11.0, 9, no_regularization, 0.0154280423727, 0.506958657362, 0.0304325454327, 0.0310822811624, 0.880634678212, 0.0352953181738
4, 11.0, 10, no_regularization, 0.009506427935, 0.451520788771, 0.0210542419561, -0.0417916745875, 0.74902402881, 0.055794838323
4, 11.0, 6, regularization, 0.026315253252, 0.73357418109, 0.0358726546413, -0.0203094255491, 1.04945566559, 0.0193523425667
4, 11.0, 7, regularization, -0.0307980181092, 0.456940403553, 0.0674005140928, 0.0101285023062, 0.652194439103, 0.0155298814264
4, 11.0, 8, regularization, -0.0603694795776, 0.430965699422, 0.140079546142, -0.0744208220007, 0.673117055603, 0.110561486121
4, 11.0, 9, regularization, 0.0140381959622, 0.405539042015, 0.0346161392809, 0.0292600661181, 0.816762975489, 0.0358244276445
4, 11.0, 10, regularization, 0.00806767191749, 0.35113017596, 0.0229762990192, -0.0221742677945, 0.758758926182, 0.0292243913441
2, 9.0, 16, no_regularization, -0.00579961869888, 0.430532238789, 0.0134708116521, 0.0115321812892, 1.2671756791, 0.00910069651695
2, 9.0, 17, no_regularization, -0.00972705419677, 0.424955386014, 0.022889589159, 0.0303733655247, 1.10151280385, 0.0275742282963
2, 9.0, 18, no_regularization, -0.0510344605753, 0.544090178111, 0.0937977979174, 0.0408312783785, 0.686969778279, 0.0594367898989
2, 9.0, 19, no_regularization, 0.00677441827584, 0.543315741751, 0.012468658195, 0.0309942387218, 0.689297115861, 0.0449649911607
2, 9.0, 20, no_regularization, 0.0590233031223, 0.487746618468, 0.12101222415, 0.0369340546318, 0.691902510681, 0.0533804315805
2, 9.0, 16, regularization, -0.00175731902722, 0.327081538902, 0.00537272459068, 0.0169540312816, 1.2212113845, 0.01388296203
2, 9.0, 17, regularization, -0.0208677836155, 0.352631176119, 0.0591773644213, 0.0284148531967, 1.07614935887, 0.0264041909819
2, 9.0, 18, regularization, -0.0539794755428, 0.474809599126, 0.113686571717, 0.0315443230811, 0.626241017333, 0.0503708990756
2, 9.0, 19, regularization, 0.00748691234933, 0.457395942939, 0.0163685587179, 0.0261529429199, 0.663236920395, 0.0394322784449
2, 9.0, 20, regularization, 0.062029768688, 0.389944120549, 0.159073481094, 0.0318921968778, 0.669131900633, 0.0476620481666
6, 11.0, 6, no_regularization, 0.029433596159, 0.769009547394, 0.0382746823609, -0.0357440596592, 1.13049667042, 0.0316180140944
6, 11.0, 7, no_regularization, -0.0290422463714, 0.523338058857, 0.055494237195, 0.0117165794976, 0.688634949269, 0.017014209793
6, 11.0, 8, no_regularization, -0.0575589456257, 0.524098209116, 0.109824732511, -0.0672383653005, 0.728088088837, 0.0923492175348
6, 11.0, 9, no_regularization, 0.0154280465631, 0.506958656566, 0.0304325537463, 0.0310822641146, 0.88063463292, 0.0352953006305
6, 11.0, 10, no_regularization, 0.00950642941526, 0.451520805001, 0.0210542444777, -0.0417916810299, 0.749024067924, 0.0557948440104
6, 11.0, 6, regularization, 0.0263152551018, 0.733574154403, 0.0358726584679, -0.0203094046563, 1.04945572436, 0.0193523215747
6, 11.0, 7, regularization, -0.0307980233474, 0.456940398313, 0.0674005263293, 0.0101284855595, 0.652194468918, 0.015529855039
6, 11.0, 8, regularization, -0.0603694716957, 0.430965716504, 0.1400795223, -0.0744208338959, 0.673117032526, 0.110561507583
6, 11.0, 9, regularization, 0.0140381970239, 0.405539072405, 0.0346161393047, 0.0292600606785, 0.81676292641, 0.0358244231372
6, 11.0, 10, regularization, 0.008067667213, 0.351130220587, 0.0229762827008, -0.0221742723644, 0.758758971947, 0.0292243956042
5, 1.0, 16, no_regularization, -0.0118912678766, 0.000846184962948, 14.0527997983, 0.00619824617295, 0.00553072670371, 1.12069290439
5, 1.0, 17, no_regularization, -0.0118211415975, 0.000854940698644, 13.8268556126, 0.00644075529236, 0.0054193763792, 1.18846797891
5, 1.0, 18, no_regularization, -0.0117388669609, 0.000676819773644, 17.3441548518, 0.00601193213647, 0.00465825718011, 1.29059687003
5, 1.0, 19, no_regularization, -0.0119819904837, 0.000913892988646, 13.1109338101, 0.00653531474789, 0.00588293154184, 1.11089423724
5, 1.0, 20, no_regularization, -0.0118705567774, 0.0010620948871, 11.1765501573, 0.00668126440101, 0.00665669503148, 1.00369092611
5, 1.0, 16, regularization, -0.0119124269487, 0.000751335489669, 15.8550036734, 0.00549445995941, 0.00234390258545, 2.3441503045
5, 1.0, 17, regularization, -0.0117970067277, 0.000776940539637, 15.1839247997, 0.00595492745418, 0.00252624156701, 2.35722803865
5, 1.0, 18, regularization, -0.0117380318106, 0.000712653650182, 16.4708786767, 0.00555380055272, 0.00222788195198, 2.49286123431
5, 1.0, 19, regularization, -0.0119993484461, 0.000834669066323, 14.3761748581, 0.0060629460734, 0.00238628371893, 2.54074820413
5, 1.0, 20, regularization, -0.0118567164135, 0.000963016116636, 12.312064366, 0.00592600529993, 0.00230498326077, 2.57095372482
3, 3.0, 26, no_regularization, -0.0346572880491, 0.0022917570486, 15.1225838141, 0.0214640433536, 0.0159443705104, 1.3461831773
3, 3.0, 27, no_regularization, -0.034422322894, 0.00262810472181, 13.0977744564, 0.0204050895011, 0.0159981434694, 1.27546609018
3, 3.0, 28, no_regularization, -0.0340986028609, 0.0335592955153, 1.01607028209, 0.0221618004842, 0.0671618044723, 0.329976251506
3, 3.0, 29, no_regularization, -0.0345805632047, 0.00188162672366, 18.3780144967, 0.0209253850308, 0.0151852194966, 1.37801004691
3, 3.0, 30, no_regularization, -0.0343705683466, 0.0024264231745, 14.1651170776, 0.0218704513594, 0.0184103040482, 1.18794623392
3, 3.0, 26, regularization, -0.0346520308616, 0.00190511066862, 18.1889857804, 0.0180400383707, 0.00380693061445, 4.7387357947
3, 3.0, 27, regularization, -0.0344212280178, 0.00214450079491, 16.0509280759, 0.018179736535, 0.00406776784788, 4.46921683213
3, 3.0, 28, regularization, -0.0342133149429, 0.00348837103519, 9.80781992447, 0.0183168715803, 0.00603110962721, 3.03706493704
3, 3.0, 29, regularization, -0.0345788186043, 0.00166537353912, 20.763400998, 0.0179730917193, 0.00328895870679, 5.46467539474
3, 3.0, 30, regularization, -0.0343664327243, 0.00190098076316, 18.0782643309, 0.0182543710067, 0.00378159305114, 4.82716430876
8, 5.0, 21, no_regularization, -0.0566592527456, 0.0237611288949, 2.38453538955, 0.0343574194395, 0.0256614269129, 1.33887408351
8, 5.0, 22, no_regularization, -0.0560994577731, 0.00343626298772, 16.3257172031, 0.0340931947488, 0.0376664913776, 0.90513327634
8, 5.0, 23, no_regularization, -0.056371887726, 0.0606694033948, 0.929165025065, 0.0294833532616, 0.0769025784602, 0.383385757044
8, 5.0, 24, no_regularization, -0.0557052771743, 0.00223763681259, 24.8946910691, 0.0336782542818, 0.0174365078177, 1.93147932109
8, 5.0, 25, no_regularization, -0.0570745292983, 0.00261231706428, 21.8482396638, 0.0338820967126, 0.01773371585, 1.91060333882
8, 5.0, 21, regularization, -0.0566739740453, 0.00311988935074, 18.1653794972, 0.030502571547, 0.00730935503742, 4.17308659804
8, 5.0, 22, regularization, -0.0560461591481, 0.00295637747511, 18.9577141688, 0.0297967813578, 0.00795280324249, 3.74670169113
8, 5.0, 23, regularization, -0.0561584331979, 0.00397167762305, 14.1397259616, 0.0297839129308, 0.0084082999708, 3.54220389785
8, 5.0, 24, regularization, -0.055723993537, 0.00235026500195, 23.7096640127, 0.0302627744812, 0.00584583782256, 5.17680705482
